,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
21,ENGLAND - LEAGUE ONE,13/01/2024,12:00,Wycombe,Lincoln,1.85,3.5,4.33,2.2,1.65,2.0,1.75,0.8,1.1661904,1.147,0.9,1.1357816,0.96,0.5405405,0.2857143,0.23094688,0.45454547,0.6060606,0.38280538,-0.1,2.302,1,0.8263
22,SPAIN - PRIMERA RFEF,13/01/2024,14:00,San Fernando,Sanluqueno,2.05,3.2,3.2,2.15,1.67,2.0,1.73,1.5,1.2845232,1.063,0.8,1.1661904,1.458,0.4878049,0.3125,0.3125,0.4651163,0.5988024,0.22278707,0.7,2.451,1,0.6279
23,ENGLAND - CHAMPIONSHIP,13/01/2024,14:30,Ipswich,Sunderland,2.1,3.4,3.5,1.98,1.88,1.73,2.0,2.3,1.1,0.403,1.4,1.356466,1.058,0.47619048,0.29411766,0.2857143,0.5050505,0.5319149,0.24964708,0.9,2.456,1,1.0
24,SPAIN - LALIGA2,13/01/2024,14:30,R. Oviedo,Amorebieta,1.57,4.0,6.0,2.35,1.57,2.5,1.5,2.1,1.1357816,0.828,0.5,0.92195445,1.163,0.6369427,0.25,0.16666667,0.42553192,0.6369427,0.58340186,1.6,2.058,1,0.8
25,SPAIN - LALIGA2,13/01/2024,14:30,Tenerife,Elche,2.15,3.2,3.6,2.6,1.48,2.2,1.62,2.0,1.264911,0.815,1.5,1.2845232,0.734,0.4651163,0.3125,0.2777778,0.3846154,0.6756757,0.23130406,0.5,2.549,1,0.6
26,SPAIN - PRIMERA RFEF,13/01/2024,16:00,Unionistas,Rayo Majadahonda,1.67,3.1,5.0,2.5,1.5,2.5,1.5,1.7,1.1,1.01,0.7,0.9,1.295,0.5988024,0.32258064,0.2,0.4,0.6666667,0.44620585,1.0,2.0,1,0.8315
27,COSTA RICA - PRIMERA DIVISION,13/01/2024,18:00,Guanacasteca,Grecia,1.57,4.0,4.75,1.83,1.98,1.83,1.83,1.4,1.356466,1.233,0.5,0.92195445,1.3,0.6369427,0.25,0.21052632,0.5464481,0.5050505,0.525901,0.9,2.278,1,0.515
28,MEXICO - LIGA MX,13/01/2024,22:00,Cruz Azul,Pachuca,2.15,3.5,3.2,1.75,2.05,1.62,2.2,1.0,1.3416408,0.738,1.2,1.2489996,1.025,0.4651163,0.2857143,0.3125,0.5714286,0.4878049,0.22293474,-0.2,2.591,1,0.8527
29,COSTA RICA - PRIMERA DIVISION,13/01/2024,22:00,San Carlos,Liberia,1.83,3.5,3.75,1.73,2.08,1.67,2.1,1.5,1.2845232,0.609,0.9,1.1357816,0.67,0.5464481,0.2857143,0.26666668,0.5780347,0.48076922,0.34847394,0.6,2.42,1,0.5075
30,MEXICO - LIGA MX,13/01/2024,22:05,Guadalajara Chivas,Santos Laguna,2.0,3.5,3.75,1.75,2.05,1.67,2.1,1.6,1.4282857,0.86,1.0,1.3416408,0.882,0.5,0.2857143,0.26666668,0.5714286,0.4878049,0.30157617,0.6,2.77,1,0.8738
