,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,04/03/2024,00:00,MEXICO - LIGA MX,Club Tijuana,Club Leon,2.2,3.5,3.2,1.7,1.57,2.25,1.04,1.39,1.2,5.0,1.17
2,04/03/2024,10:30,UZBEKISTAN - SUPER LEAGUE,Termez Surkhon,Pakhtakor,4.8,3.4,1.7,2.02,1.98,1.65,1.04,1.45,1.36,7.4,1.04
3,04/03/2024,12:30,BULGARIA - PARVA LIGA,Hebar,Levski Sofia,6.0,4.2,1.53,2.35,2.5,1.5,1.07,1.55,1.44,11.0,1.05
4,04/03/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Santa Clara,3.3,2.88,2.25,2.5,2.0,1.73,1.1,1.6,1.44,11.0,1.05
5,04/03/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Santa Cruz,SA Bulo Bulo,2.15,3.5,3.25,1.88,1.67,2.1,1.05,1.37,1.25,6.0,1.13
6,04/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV,Cambuur,2.88,3.75,2.38,1.4,1.36,3.0,1.02,1.25,1.11,3.25,1.33
7,04/03/2024,16:00,PERU - LIGA 1,Union Comercio,Cajamarca,2.0,3.4,3.5,1.98,1.8,1.91,1.05,1.42,1.29,6.5,1.11
8,04/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Den Bosch,Groningen,5.5,4.2,1.6,1.83,1.83,1.83,1.04,1.38,1.25,6.0,1.13
9,04/03/2024,17:15,PORTUGAL - LIGA PORTUGAL,Famalicao,Boavista,1.95,3.3,4.2,2.1,1.8,1.95,1.07,1.47,1.33,8.0,1.08
10,04/03/2024,19:30,PARAGUAY - PRIMERA DIVISION,Tacuary,Sol de America,2.15,3.1,3.25,2.2,1.83,1.83,1.07,1.5,1.36,9.0,1.07
11,04/03/2024,21:00,ECUADOR - LIGA PRO,LDU Quito,Macara,1.17,6.5,15.0,1.4,2.1,1.67,1.02,1.24,1.11,3.25,1.33
12,04/03/2024,21:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Instituto,Huracan,2.2,3.1,3.5,2.7,2.25,1.57,1.13,1.65,1.53,13.0,1.04
13,04/03/2024,22:10,COLOMBIA - PRIMERA A,Dep. Pasto,Fortaleza,2.25,3.0,3.75,2.5,2.1,1.67,1.1,1.57,1.44,11.0,1.05
