,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-01-23,05:35:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Wellington Phoenix,1.73,4.5,4.8,34.0,1.2528113
2,2026-01-23,14:00:00,TURKEY - SUPER LIG,Trabzonspor,Kasimpasa,1.56,6.6,4.5,28.0,1.252893
3,2026-01-23,14:00:00,FRANCE - NATIONAL,Villefranche,Aubagne FC,2.7,2.8,3.15,1000.0,1.2528436
4,2026-01-23,14:30:00,GERMANY - 2. BUNDESLIGA,Darmstadt,Nurnberg,1.99,3.75,3.95,19.5,1.2529022
5,2026-01-23,14:30:00,GERMANY - 2. BUNDESLIGA,Arminia Bielefeld,Holstein Kiel,2.22,3.4,3.65,16.0,1.2529023
6,2026-01-23,15:30:00,FRANCE - NATIONAL,Paris 13 Atletico,Versailles,2.62,2.8,3.0,12.0,1.2528437
7,2026-01-23,15:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Chateauroux,2.26,3.35,2.98,13.5,1.2528439
8,2026-01-23,15:30:00,FRANCE - NATIONAL,Orleans,Sochaux,1.31,1.01,2.84,1000.0,1.2528434
9,2026-01-23,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Etoile Carouge,2.5,2.74,3.0,13.5,1.2528441
10,2026-01-23,15:30:00,FRANCE - NATIONAL,Caen,Quevilly Rouen,1.62,6.0,3.7,1000.0,1.252844
11,2026-01-23,15:30:00,FRANCE - NATIONAL,Stade Briochin,Fleury Merogis,3.4,2.2,3.2,11.0,1.2528433
12,2026-01-23,15:30:00,FRANCE - NATIONAL,Le Puy,Valenciennes,2.2,3.5,3.05,14.5,1.2528437
13,2026-01-23,16:00:00,FRANCE - LIGUE 2,Bastia,Montpellier,2.8,2.68,3.1,11.5,1.2528398
14,2026-01-23,16:00:00,FRANCE - LIGUE 2,Nancy,Rodez,2.24,3.4,3.4,1000.0,1.252987
15,2026-01-23,16:00:00,FRANCE - LIGUE 2,Annecy,Clermont,1.89,4.5,3.3,970.0,1.2528858
16,2026-01-23,16:00:00,FRANCE - LIGUE 2,Pau FC,Grenoble,1.98,4.0,3.5,16.0,1.2528656
17,2026-01-23,16:00:00,FRANCE - LIGUE 2,Amiens,Laval,2.74,2.98,3.1,11.0,1.2528399
18,2026-01-23,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Vaduz,Wil,1.64,5.2,3.55,970.0,1.2528445
19,2026-01-23,16:30:00,GERMANY - BUNDESLIGA,St. Pauli,Hamburger SV,2.8,2.98,3.2,9.8,1.2527767
20,2026-01-23,16:45:00,SCOTLAND - CHAMPIONSHIP,Arbroath,Morton,1.85,4.5,3.55,18.0,1.2525995
21,2026-01-23,16:45:00,ITALY - SERIE A,Inter,Pisa,1.19,22.0,8.4,60.0,1.2527807
22,2026-01-23,17:00:00,SPAIN - LALIGA,Levante,Elche,2.52,3.1,3.4,11.5,1.2526243
23,2026-01-23,17:15:00,PORTUGAL - LIGA PORTUGAL,Casa Pia,AVS,1.96,4.7,3.4,14.0,1.252881
24,2026-01-23,18:00:00,PARAGUAY - PRIMERA DIVISION,Deportivo Recoleta,Sportivo Trinidense,0.0,0.0,0.0,0.0,0.0
25,2026-01-23,20:15:00,PARAGUAY - PRIMERA DIVISION,Club 2 de Mayo de Pedro Juan Cab,Sportivo Luquen,2.36,3.15,2.3,1000.0,1.2524713
