,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,16/12/2023,04:00,Newcastle Jets,Perth Glory,2.05,3.75,3.4,1.6,2.3,1.53,2.38,1.2,1.2489996,0.64,0.3,0.45825756,0.794,0.4878049,0.26666668,0.29411766,0.625,0.4347826,0.2815653,0.9,1.707,1,0.8
2,AUSTRALIA - A-LEAGUE,16/12/2023,05:45,Melbourne Victory,Sydney FC,2.1,3.8,3.2,1.5,2.5,1.44,2.63,1.8,1.2489996,0.893,1.3,1.4177446,0.943,0.47619048,0.2631579,0.3125,0.6666667,0.4,0.25968775,0.5,2.667,1,0.6
3,PORTUGAL - LIGA PORTUGAL 2,16/12/2023,08:00,Academico Viseu,Torreense,1.91,3.5,4.0,2.1,1.7,1.91,1.8,1.5,1.2845232,0.572,1.4,1.356466,0.877,0.5235602,0.2857143,0.25,0.47619048,0.5882353,0.34387174,0.1,2.641,1,0.683
4,INDIA - ISL,16/12/2023,09:00,Bengaluru FC,Jamshedpur,1.95,3.5,3.3,2.03,1.78,1.83,1.83,2.4,0.9165151,0.547,1.3,1.4177446,1.03,0.51282054,0.2857143,0.3030303,0.49261084,0.56179774,0.28110868,1.1,2.334,1,0.5145
5,ENGLAND - CHAMPIONSHIP,16/12/2023,09:30,Ipswich,Norwich,1.57,4.2,5.75,1.53,2.4,1.62,2.2,2.4,1.2,0.36,1.0,1.3416408,0.558,0.6369427,0.23809524,0.17391305,0.6535948,0.41666666,0.5858116,1.4,2.542,1,1.0
6,CROATIA - HNL,16/12/2023,10:50,Lok. Zagreb,Istra 1961,1.95,3.3,3.5,2.05,1.75,1.83,1.83,1.2,0.9797959,0.614,0.9,1.1357816,0.838,0.51282054,0.3030303,0.2857143,0.4878049,0.5714286,0.28110868,0.3,2.116,1,0.5058
7,INDIA - ISL,16/12/2023,11:30,Mumbai City,East Bengal,1.44,4.5,5.75,1.5,2.5,1.67,2.1,2.0,1.264911,0.821,1.2,1.4696939,0.872,0.6944444,0.22222222,0.17391305,0.6666667,0.4,0.64596087,0.8,2.735,1,0.538
8,ENGLAND - PREMIER LEAGUE,16/12/2023,12:00,Newcastle,Fulham,1.8,3.8,4.0,1.7,2.1,1.67,2.1,2.4,1.2,0.917,1.2,1.2489996,0.662,0.5555556,0.2631579,0.25,0.5882353,0.47619048,0.39591882,1.2,2.449,1,0.741
9,SCOTLAND - CHAMPIONSHIP,16/12/2023,12:00,Ayr,Airdrieonians,2.1,3.4,3.0,2.0,1.85,1.8,1.91,1.1,1.3,1.078,1.2,1.2489996,0.772,0.47619048,0.29411766,0.33333334,0.5,0.5405405,0.2126837,-0.1,2.549,1,0.7859
10,SCOTLAND - CHAMPIONSHIP,16/12/2023,12:00,Dundee Utd,Raith,1.57,3.6,5.5,2.0,1.85,2.0,1.73,1.8,1.2489996,0.694,1.6,1.4282857,0.745,0.6369427,0.2777778,0.18181819,0.5,0.5405405,0.5359241,0.2,2.677,1,0.9834
