,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-24,11:00:00,SERBIA - PRVA LIGA,Vrsac,Vozdovac,1.23,1.23,1.02,1000.0,1.2413074
2,2025-03-24,11:00:00,SERBIA - PRVA LIGA,Radnicki S. Mitrovica,Zemun,1.02,1.02,1.04,1000.0,1.2413075
3,2025-03-24,14:00:00,SERBIA - PRVA LIGA,Macva,Sloboda,1.02,1.02,1.21,1000.0,1.2413076
4,2025-03-24,19:30:00,PARAGUAY - PRIMERA DIVISION,Club Atletico Tembetary,Ameliano,0.0,0.0,0.0,1000.0,1.2410527
