,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,BULGARIA - PARVA LIGA,27/09/2023,09:30,Hebar,Botev Vratsa,1.67,3.6,5.25,2.2,1.65,2.1,1.67,1.3,1.4177446,0.996,0.4,0.9165151,1.063,0.5988024,0.2777778,0.1904762,0.45454547,0.6060606,0.49359715,0.9,2.334,1,0.5161
2,FINLAND - YKKONEN,27/09/2023,10:00,SalPa,KPV Kokkola,2.0,3.5,3.25,1.8,2.0,1.67,2.1,1.4,1.356466,0.575,0.7,0.9,0.993,0.5,0.2857143,0.30769232,0.5555556,0.5,0.26409414,0.7,2.256,1,0.5012
3,BULGARIA - PARVA LIGA,27/09/2023,12:00,Slavia Sofia,Levski Sofia,5.5,3.5,1.7,2.3,1.6,2.2,1.62,1.2,1.2489996,1.035,1.7,1.3453624,0.923,0.18181819,0.2857143,0.5882353,0.4347826,0.625,0.4898735,-0.5,2.594,1,0.5006
4,FINLAND - VEIKKAUSLIIGA,27/09/2023,12:00,Ilves,Mariehamn,1.8,3.6,4.2,1.88,1.98,1.75,2.0,1.1,1.0440307,0.668,0.9,1.1357816,0.499,0.5555556,0.2777778,0.23809524,0.5319149,0.5050505,0.39544734,0.2,2.18,1,0.5039
5,FINLAND - YKKONEN,27/09/2023,12:30,TPS,HIFK,1.4,4.75,6.5,1.5,2.5,1.67,2.1,2.5,1.024695,0.564,1.2,1.2489996,1.17,0.71428573,0.21052632,0.15384616,0.6666667,0.4,0.7005903,1.3,2.274,1,0.5206
6,FINLAND - YKKONEN,27/09/2023,12:30,Gnistan,Mikkeli,1.55,4.0,5.25,1.62,2.25,1.67,2.1,1.9,1.1357816,1.076,2.0,1.264911,0.761,0.6451613,0.25,0.1904762,0.61728394,0.44444445,0.55758756,-0.1,2.401,1,0.5089
7,FINLAND - YKKONEN,27/09/2023,12:30,JaPS,Jaro,2.5,3.5,2.4,1.48,2.6,1.4,2.75,0.6,0.9165151,0.789,0.6,0.9165151,1.168,0.4,0.2857143,0.41666666,0.6756757,0.3846154,0.1583906,0.0,1.833,1,0.504
8,FINLAND - YKKONEN,27/09/2023,12:30,KaPa,JJK Jyvaskyla,1.67,4.0,4.0,1.44,2.7,1.5,2.5,1.3,1.4177446,0.644,0.2,0.4,1.161,0.5988024,0.25,0.25,0.6944444,0.37037036,0.4489261,1.1,1.818,1,0.5019
9,MALTA - PREMIER LEAGUE,27/09/2023,13:00,Marsaxlokk,Sirens,2.35,3.2,2.82,1.93,1.75,1.72,1.9,0.6,0.9165151,0.692,1.5,1.2845232,1.223,0.42553192,0.3125,0.35460994,0.5181347,0.5714286,0.12806243,-0.9,2.201,1,0.6928
10,NORWAY - OBOS-LIGAEN,27/09/2023,13:00,Hodd,Sandnes,2.15,3.5,3.25,1.7,2.1,1.57,2.25,1.3,1.1874342,0.882,1.4,1.356466,1.075,0.4651163,0.2857143,0.30769232,0.5882353,0.47619048,0.22643645,-0.1,2.544,1,0.8017
11,SWEDEN - SUPERETTAN,27/09/2023,14:00,Ostersund,Brage,2.38,3.4,3.0,1.95,1.9,1.7,2.05,1.4,1.1135529,0.582,0.5,0.92195445,1.179,0.42016807,0.29411766,0.33333334,0.51282054,0.5263158,0.15082678,0.9,2.036,1,0.5051
12,SWEDEN - SUPERETTAN,27/09/2023,14:00,Skovde AIK,Landskrona,2.6,3.4,2.6,1.7,2.1,1.57,2.25,1.2,1.2489996,0.796,1.0,1.3416408,0.885,0.3846154,0.29411766,0.3846154,0.5882353,0.47619048,0.1203586,0.2,2.591,1,0.5027
13,SWEDEN - SUPERETTAN,27/09/2023,14:00,Oster,Helsingborg,1.44,4.33,7.0,1.6,2.3,1.75,2.0,1.8,1.4696939,0.832,1.0,1.0954452,0.732,0.6944444,0.23094688,0.14285715,0.625,0.4347826,0.6794639,0.8,2.565,1,0.5598
14,POLAND - EKSTRAKLASA,27/09/2023,15:00,Pogon Szczecin,Legia,2.55,3.3,2.7,1.7,2.1,1.57,2.25,1.9,1.3747727,0.873,1.5,1.2845232,0.773,0.39215687,0.3030303,0.37037036,0.5882353,0.47619048,0.10680861,0.4,2.659,1,0.8427
15,SWITZERLAND - SUPER LEAGUE,27/09/2023,15:30,Servette,Winterthur,1.75,4.0,4.33,1.62,2.25,1.67,2.1,1.4,1.1135529,0.797,0.7,1.1874342,0.666,0.5714286,0.25,0.23094688,0.61728394,0.44444445,0.4452998,0.7,2.301,1,0.5123
16,SWITZERLAND - SUPER LEAGUE,27/09/2023,15:30,Lugano,Lausanne,1.95,3.5,3.8,1.67,2.15,1.57,2.25,2.4,0.9165151,0.48,1.5,1.2845232,0.609,0.51282054,0.2857143,0.2631579,0.5988024,0.4651163,0.31860113,0.9,2.201,1,0.5135
17,SWITZERLAND - SUPER LEAGUE,27/09/2023,15:30,St. Gallen,Young Boys,2.63,3.6,2.5,1.5,2.5,1.44,2.63,1.5,1.2845232,0.636,1.1,1.0440307,0.681,0.38022813,0.2777778,0.4,0.6666667,0.4,0.15189181,0.4,2.329,1,0.5022
18,BELGIUM - JUPILER PRO LEAGUE,27/09/2023,15:45,Antwerp,Gent,2.05,3.6,3.4,1.7,2.1,1.62,2.2,2.5,1.024695,0.718,2.3,1.1,0.649,0.4878049,0.2777778,0.29411766,0.5882353,0.47619048,0.2700478,0.2,2.125,1,0.644
19,MOROCCO - BOTOLA PRO,27/09/2023,16:00,FUS Rabat,Hassania Agadir,1.75,3.0,5.0,2.7,1.44,2.5,1.5,2.0,1.264911,0.821,1.1,1.0440307,0.921,0.5714286,0.33333334,0.2,0.37037036,0.6944444,0.4171915,0.9,2.309,1,0.5186
20,BRAZIL - SERIE A,27/09/2023,19:00,Sao Paulo,Coritiba,1.36,5.0,8.5,1.88,1.98,2.1,1.67,1.7,1.3453624,0.894,0.5,0.92195445,0.455,0.7352941,0.2,0.11764706,0.5319149,0.5050505,0.78016514,1.2,2.267,1,0.8
21,PARAGUAY - PRIMERA DIVISION,27/09/2023,20:30,Libertad Asuncion,Olimpia Asuncion,1.91,3.6,3.75,1.85,1.95,1.73,2.0,2.3,1.1,1.214,1.2,1.2489996,0.888,0.5235602,0.2777778,0.26666668,0.5405405,0.51282054,0.3330566,1.1,2.349,1,0.8623
