League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Danish Superliga,2024-05-20,09:00:00,Lyngby,Viborg,2.8,2.66,3.55,3.15,1.4,1.48,2.8,1.13,7.6,11.5,1.06,4.1,1.29,2.06,1.85,1.14,6.6,1.71,2.3,13.0,10.5,16.0,29.0,11.0,7.6,11.0,22.0,17.0,11.5,15.0,29.0,32.0,24.0,30.0,34.0,9.2,8.8,14.0,0.35714287,0.28169015,0.37593985,0.5405405,0.4854369,0.5847953,0.4347826,1.2678572,0.95,0.7887324,0.7492958,1.0526316,1.3345865,0.52112675,0.5802817,0.12040736,0.11811024,0.025641026,0.14331724,0.3148148,1.0526316,0.7492958,0.7887324,1.5135136,1.4378378,0.52112675,1.0818714,9.01,-0.083240844,-0.098779134,0.3107658,0.29522753,0.1593477,0.47857428,0.25656977,1.1722628,20.556046,0.29698485,-5.994093,1.1722628,0.89,0.75,1,1.0
Danish Superliga,2024-05-20,09:00:00,Vejle,Hvidovre,1.61,6.0,4.4,3.3,1.38,1.52,2.7,1.14,6.0,14.0,1.05,4.4,1.26,2.18,1.78,1.17,5.2,1.87,2.06,17.5,21.0,44.0,15.5,8.6,9.0,21.0,15.5,9.0,9.2,19.0,15.5,13.5,14.5,28.0,50.0,7.4,14.5,17.0,0.621118,0.22727273,0.16666667,0.56179774,0.4587156,0.53475934,0.4854369,2.7329192,3.7267082,0.3659091,1.3636364,0.26833335,0.73333335,0.40454546,0.49545455,0.59544563,0.46422628,0.5768725,0.15384616,0.42394823,0.26833335,1.3636364,0.3659091,0.9044944,3.3707864,0.40454546,0.95187163,12.01,-0.2323064,0.13322231,0.13405496,0.4995837,0.55496716,2.2217185,0.6171299,5.4420767,54.36531,0.56568545,-11.309933,5.4420767,1.6,2.79,1,1.0
Danish 1st Division,2024-05-20,10:00:00,HB Koge,FC Helsingor,1.85,3.85,4.1,3.2,1.26,1.61,2.42,1.14,5.0,1.27,1.03,1.15,1.1,2.4,1.57,1.23,4.4,1.62,2.44,12.0,4.2,4.5,4.9,9.8,9.0,4.4,4.9,10.5,9.4,13.0,4.8,4.5,14.0,4.6,32.0,3.25,4.4,5.1,0.5405405,0.24390244,0.25974026,0.6369427,0.41666666,0.61728394,0.40983605,2.2162163,2.0810812,0.4512195,0.9390244,0.48051947,1.0649351,0.38292682,0.58536583,0.3914745,0.37815127,0.3508772,0.031446543,0.44620812,0.48051947,0.9390244,0.4512195,1.1783439,2.4522293,0.38292682,0.9691358,9.8,-0.22959183,-0.025510205,0.18877551,0.39285713,0.37751654,1.2332207,0.4632002,3.0207615,48.36646,1.1737972,-22.53845,3.0207615,0.25,2.25,1,1.0
Icelandic 1 Deild,2024-05-20,11:00:00,IBV,Thor,1.42,1.41,1.21,1.1,1.01,1.03,1.03,1.01,1.32,1.16,1.01,1.14,1.01,1.07,1.03,1.05,1.2,1.37,1.12,1.49,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,4.7,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.70422536,0.8264463,0.7092199,0.9708738,0.93457943,0.729927,0.89285713,0.85211265,0.9929578,1.1735537,1.1652893,1.0070922,0.858156,0.8512397,0.88429755,0.07563996,0.07984791,0.003533569,0.07633588,0.08035714,1.0070922,1.1652893,1.1735537,1.3786408,1.368932,0.8512397,0.7518248,4.04,0.051980197,0.04950495,0.35148516,0.3490099,0.087967105,0.11846237,0.14638245,0.29017237,-5.994093,0.05656854,-1.1457628,0.29017237,0.2,0.21,1,1.0
Danish Superliga,2024-05-20,11:00:00,Silkeborg,Brondby,5.1,1.73,4.3,3.3,1.3,1.49,2.58,1.11,6.4,15.0,1.05,4.3,1.25,2.12,1.75,1.16,2.88,1.79,2.12,16.0,9.0,10.0,15.5,19.0,9.0,9.2,15.0,36.0,18.0,18.0,27.0,15.0,30.0,30.0,28.0,13.5,8.2,16.5,0.19607843,0.23255815,0.5780347,0.5714286,0.4716981,0.5586592,0.4716981,0.84313726,0.3392157,1.1860465,0.40232557,2.9479768,2.4855492,0.40697673,0.49302325,0.5128878,0.08510638,0.49341142,0.42620233,0.4214876,2.9479768,0.40232557,1.1860465,2.9142857,0.9885714,0.40697673,0.9776536,11.13,0.07187781,-0.23090746,0.45822102,0.15543576,0.47460023,1.7607669,0.5403429,4.31298,-21.801409,0.52325904,-10.481218,4.31298,2.57,0.8,1,1.0
Icelandic 1 Deild,2024-05-20,11:00:00,Grindavik,Grotta,1.67,2.14,3.1,1.1,1.01,1.03,1.03,1.01,1.32,1.16,1.01,1.14,1.01,1.07,1.03,1.05,3.9,1.12,2.56,1.49,1.09,1.09,1.09,1.06,1.09,1.09,1.09,1.09,2.96,1.09,1.09,1.09,1.08,1.09,1.09,1.09,1.09,1.09,0.5988024,0.32258064,0.46728972,0.9708738,0.93457943,0.89285713,0.390625,1.8562875,1.2814372,0.5387097,0.6903226,0.7803738,1.4485981,0.33225808,0.3451613,0.2437074,0.29979035,0.12335958,0.18320611,0.50121063,0.7803738,0.6903226,0.5387097,1.6213592,2.0776699,0.33225808,0.91964287,6.91,-0.20694645,-0.13892908,0.24167873,0.30969608,0.316436,0.7288576,0.4390393,1.7853291,35.56477,0.05656854,-1.1457628,1.7853291,0.96,1.43,1,1.0
Bulgarian A League,2024-05-20,11:45:00,Arda,CSKA 1948 Sofia,2.32,3.25,3.15,2.72,1.48,1.35,3.3,1.08,10.0,3.0,1.07,3.0,1.42,1.68,2.2,1.08,9.2,1.93,1.91,4.9,9.6,2.68,2.9,7.6,6.6,5.8,2.86,4.5,2.46,3.0,2.9,2.78,2.76,2.86,6.0,2.72,2.86,3.0,0.43103448,0.31746033,0.30769232,0.45454547,0.5952381,0.5181347,0.5235602,1.3577586,1.4008621,0.73650795,1.031746,0.71384615,0.9692308,0.6984127,0.53333336,0.15901706,0.15173675,0.16696589,0.015625,0.17757009,0.71384615,1.031746,0.73650795,1.0545454,1.4772727,0.6984127,1.1398964,8.72,-0.095183484,0.01146789,0.26605505,0.3727064,0.17563851,0.5105226,0.20016229,1.2505199,22.53845,0.7353911,14.574216,1.2505199,0.1,0.83,1,1.0
Norwegian Eliteserien,2024-05-20,12:00:00,Stromsgodset,Haugesund,1.83,4.7,3.8,3.2,1.38,1.46,2.8,1.1,7.4,11.0,1.06,3.7,1.29,2.0,1.87,1.12,6.6,1.84,2.08,12.5,12.5,5.1,5.2,8.4,7.8,15.5,5.1,9.4,9.0,16.0,5.1,17.0,15.5,5.1,5.2,3.85,5.1,5.4,0.5464481,0.2631579,0.21276596,0.53475934,0.5,0.54347825,0.48076922,2.0765028,2.568306,0.48157895,1.2368422,0.3893617,0.80851066,0.49210528,0.5263158,0.4309676,0.34991118,0.43950996,0.105882354,0.340388,0.3893617,1.2368422,0.48157895,0.9786096,2.513369,0.49210528,1.0163044,10.33,-0.19070669,0.08712488,0.17715392,0.45498547,0.42629242,1.4678669,0.4700394,3.595525,44.567043,0.18384777,-3.718994,3.595525,0.9,1.97,1,1.0
Norwegian Eliteserien,2024-05-20,12:00:00,Sandefjord,Viking,2.84,2.48,3.95,3.5,1.29,1.63,2.36,1.16,5.5,18.5,1.04,5.1,1.19,2.48,1.61,1.23,4.6,1.56,2.62,19.0,12.5,15.5,27.0,14.5,8.0,10.0,19.0,18.5,11.0,13.5,24.0,34.0,22.0,26.0,8.6,6.0,5.6,8.6,0.35211268,0.25316456,0.4032258,0.621118,0.4032258,0.64102566,0.3816794,1.3908451,0.87323946,0.71898735,0.6278481,1.1451613,1.592742,0.40759495,0.6278481,0.18529779,0.16347569,0.067669176,0.22861587,0.4208633,1.1451613,0.6278481,0.71898735,1.7639751,1.5403727,0.40759495,1.0320513,9.27,-0.1197411,-0.15857606,0.30636463,0.26752967,0.24796909,0.7662245,0.3562574,1.8768591,29.030275,1.2303658,-23.50904,1.8768591,1.47,1.11,1,1.0
Norwegian Eliteserien,2024-05-20,12:00:00,Kristiansund,Brann,6.8,1.54,4.6,3.25,1.32,1.5,2.56,1.14,6.2,15.5,1.05,4.5,1.24,2.22,1.71,1.18,5.6,1.87,2.02,16.5,8.6,8.6,12.5,23.0,9.6,9.2,13.5,42.0,23.0,19.5,27.0,12.5,12.5,12.0,13.0,13.0,6.4,13.0,0.14705883,0.2173913,0.64935064,0.5847953,0.45045045,0.53475934,0.4950495,0.6764706,0.22647059,1.4782609,0.3347826,4.4155846,2.987013,0.37173912,0.4826087,0.6571386,0.19298245,0.63069546,0.49837133,0.45800316,4.4155846,0.3347826,1.4782609,3.9766083,0.9005848,0.37173912,0.9144385,12.94,0.17001545,-0.23647605,0.5255023,0.11901082,0.6124478,2.6416914,0.6878537,6.470796,-47.72631,0.7212489,-14.305552,6.470796,3.06,2.2,1,1.0
