,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,01/06/2024,04:30,Ulsan HD,Jeonbuk,1.73,3.7,3.7,1.57,2.35,1.57,2.25,2.3333333,0.94280905,0.41,1.1,1.3,1.315,0.5780347,0.27027026,0.27027026,0.6369427,0.42553192,0.38910624,1.233,2.243,1,0.5557
2,SOUTH KOREA - K LEAGUE 2,01/06/2024,07:00,Seoul E-Land,Gyeongnam,2.0,3.5,3.3,1.9,1.9,1.73,2.0,0.8,1.1661904,0.937,1.5,1.2845232,0.709,0.5,0.2857143,0.3030303,0.5263158,0.5263158,0.26780733,-0.7,2.451,1,0.5064
3,SWEDEN - SUPERETTAN,01/06/2024,08:00,Degerfors,Utsikten,1.95,3.5,3.8,1.88,1.98,1.7,2.05,1.5,1.5,0.477,1.0,1.0954452,0.887,0.51282054,0.2857143,0.2631579,0.5319149,0.5050505,0.31860113,0.5,2.595,1,0.5031
4,SWEDEN - SUPERETTAN,01/06/2024,10:00,Ostersund,Sandviken,2.05,3.6,3.3,1.73,2.08,1.62,2.2,1.7,1.1,0.81,1.0,1.0954452,0.919,0.4878049,0.2777778,0.3030303,0.5780347,0.48076922,0.26284063,0.7,2.195,1,0.5039
5,NORWAY - OBOS-LIGAEN,01/06/2024,11:00,Egersund,Raufoss,1.73,4.0,4.1,1.53,2.4,1.53,2.38,2.0,1.0,0.536,1.5,1.2845232,0.95,0.5780347,0.25,0.24390244,0.6535948,0.41666666,0.4368561,0.5,2.285,1,0.792
6,NORWAY - OBOS-LIGAEN,01/06/2024,11:00,Asane,Sandnes,1.83,3.6,4.1,1.53,2.4,1.5,2.5,2.1,1.1357816,0.596,0.6,0.9165151,0.821,0.5464481,0.2777778,0.24390244,0.6535948,0.41666666,0.38013774,1.5,2.052,1,0.8334
7,NORWAY - OBOS-LIGAEN,01/06/2024,11:00,Kongsvinger,Bryne,2.1,3.75,3.1,1.67,2.15,1.57,2.25,1.3,1.1874342,0.428,1.2,1.4696939,1.2,0.47619048,0.26666668,0.32258064,0.5988024,0.4651163,0.24942712,0.1,2.657,1,0.916
8,NORWAY - OBOS-LIGAEN,01/06/2024,11:00,Levanger,Start,1.73,3.9,4.2,1.65,2.2,1.62,2.2,1.3333334,1.2472191,1.013,0.5,0.92195445,1.029,0.5780347,0.25641027,0.23809524,0.6060606,0.45454547,0.4366585,0.833,2.169,1,0.9293
9,NORWAY - OBOS-LIGAEN,01/06/2024,11:00,Moss,Aalesund,1.85,3.9,3.6,1.65,2.2,1.62,2.2,1.7,1.3453624,0.651,0.7,1.1874342,0.705,0.5405405,0.25641027,0.2777778,0.6060606,0.45454547,0.3606457,1.0,2.533,1,0.8118
10,NORWAY - OBOS-LIGAEN,01/06/2024,11:00,Sogndal,Stabaek,2.15,3.7,3.0,1.62,2.25,1.53,2.38,1.7,1.3453624,0.856,1.0,0.7745967,0.831,0.4651163,0.27027026,0.33333334,0.61728394,0.44444445,0.2278742,0.7,2.12,1,0.6436
11,SWEDEN - ALLSVENSKAN,01/06/2024,12:30,Sirius,Norrkoping,1.83,3.6,4.0,1.6,2.3,1.57,2.25,1.9,1.3747727,0.579,0.6,0.9165151,0.649,0.5464481,0.2777778,0.25,0.625,0.4347826,0.37333363,1.3,2.291,1,0.8223
12,SWEDEN - SUPERETTAN,01/06/2024,14:00,Landskrona,Trelleborg,1.83,3.7,4.0,1.85,2.0,1.75,2.0,1.7,1.3453624,0.712,1.3,1.1874342,0.905,0.5464481,0.27027026,0.25,0.5405405,0.5,0.38029534,0.4,2.533,1,0.505
13,MOROCCO - BOTOLA PRO,01/06/2024,15:00,Chabab Mohammedia,Maghreb Fez,1.62,3.5,4.75,2.0,1.8,1.91,1.8,1.1,1.3,1.104,0.7,0.9,0.787,0.61728394,0.2857143,0.21052632,0.5,0.5555556,0.47608766,0.4,2.2,1,0.5086
14,MOROCCO - BOTOLA PRO,01/06/2024,15:00,Olympique de Safi,Union Touarga,2.1,2.88,3.4,2.25,1.62,1.91,1.8,2.3,1.1,0.515,1.0,1.0954452,0.919,0.47619048,0.3472222,0.29411766,0.44444445,0.61728394,0.20523323,1.3,2.195,1,0.5052
15,MOROCCO - BOTOLA PRO,01/06/2024,15:00,FUS Rabat,Mouloudia Oujda,1.8,3.1,4.2,2.1,1.7,2.0,1.73,1.2,0.9797959,1.011,0.5,0.92195445,1.085,0.5555556,0.32258064,0.23809524,0.47619048,0.5882353,0.36079958,0.7,1.902,1,0.5077
16,ARGENTINA - PRIMERA NACIONAL,01/06/2024,15:30,Chacarita Juniors,Club A. Guemes,1.85,3.1,5.0,2.88,1.4,2.45,1.46,1.2,1.2489996,0.606,0.9,0.83066237,1.281,0.5405405,0.32258064,0.2,0.3472222,0.71428573,0.3974082,0.3,2.08,1,1.0
17,BRAZIL - SERIE A,01/06/2024,16:00,Vitoria,Atletico GO,2.15,3.1,3.7,2.15,1.67,1.91,1.91,1.6,1.2,0.917,1.4,1.356466,0.708,0.4651163,0.32258064,0.27027026,0.4651163,0.5988024,0.23348333,0.2,2.556,1,0.8
18,BRAZIL - SERIE A,01/06/2024,18:30,Fluminense,Juventude,1.55,4.33,5.5,1.98,1.92,2.0,1.75,1.8,1.2489996,0.638,1.7,1.1,0.902,0.6451613,0.23094688,0.18181819,0.5050505,0.5208333,0.5893012,0.1,2.349,1,0.8
19,CHILE - PRIMERA DIVISION,01/06/2024,18:30,U. Espanola,Deportes Iquique,2.05,3.6,3.25,1.57,2.35,1.5,2.5,2.0,1.264911,0.751,1.8,1.2489996,0.584,0.4878049,0.2777778,0.30769232,0.6369427,0.42553192,0.25929296,0.2,2.514,1,0.6045
