Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,QATAR - QSL,24/04/2024,12:30,Umm-Salal,Al-Duhail,5.3,4.45,1.5
2,SOUTH AMERICA - COPA SUDAMERICANA,24/04/2024,21:30,Tomayapo (Bol),Belgrano (Arg),5.75,3.6,1.67
3,NICARAGUA - LIGA PRIMERA,24/04/2024,22:00,Masachapa,Esteli,9.0,5.0,1.25
4,SOUTH AMERICA - COPA SUDAMERICANA,24/04/2024,23:00,Rayo Zuliano (Ven),Ameliano (Par),3.4,3.25,2.25
