,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SOUTH KOREA - K LEAGUE 2,26/08/2023,07:30,Gimpo FC,Busan,3.1,3.1,2.2
2,HONG KONG - PREMIER LEAGUE,26/08/2023,07:30,Resources Capital,Lee Man Warriors,12.9,7.1,1.16
3,GEORGIA - CRYSTALBET EROVNULI LIGA,26/08/2023,10:00,Samtredia,Saburtalo Tbilisi,5.67,4.4,1.48
4,RUSSIA - PREMIER LEAGUE,26/08/2023,11:30,Rubin Kazan,Dynamo Moscow,3.31,3.84,2.21
