,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,JAMAICA - PREMIER LEAGUE,06/03/2024,21:00,Arnett Gardens,Cavalier,2.85,3.25,2.32
2,SOUTH AMERICA - COPA LIBERTADORES,06/03/2024,21:30,Sportivo Trinidense (Par),Colo Colo (Chi),3.6,3.2,2.05
3,SOUTH AMERICA - COPA SUDAMERICANA,06/03/2024,23:00,Alianza (Col),America De Cali (Col),3.4,3.1,2.1
