,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,ROMANIA - LIGA 2,2024-08-24,05:00,Ceahlaul,Mioveni,2.3,3.05,3.2,2.25,1.6,1.91,1.8,1.9090909,1.2398347,0.64943725,0.370121,0.31267104,0.84478056,0.5321406,0.16302928,0.30636504,1.8181819,1.465865,0.8062258,0.6363636,0.97912085,1.5386186,1.1818181,2.1666136,1.8332886,0.52495,0.11730303,1.062475,3.3057852,0.8062258,0.5206612,1.1967033,1.0909091,1.2398347,1.1365151,0.29303893,0.37698317,1.286461,0.6621606,0.13797662,0.20837337,0.6363636,0.7713892,1.212183,0.8181818,0.7158189,0.8748898,-0.18181819,1.1134044,-6.1237245,0.3029236,0.0970084,0.49586776,0.86023253,1.2396694,0.48989794,0.4347826,0.32786885,0.3125,0.44444445,0.625,0.5235602,0.5555556,1.326087,1.3913044,0.75409836,1.0491803,0.71875,0.953125,0.73770493,0.52459013,0.15175138,0.14018692,0.16363636,0.024,0.1509434,0.71875,1.0491803,0.75409836,1.0222223,1.4222223,0.73770493,1.1780105,8.55,0.818,2.48,-0.0877193,0.01754386,0.26900584,0.374269,0.16918686,0.48218253,0.18332398,1.1811012,20.556046,0.9192388,18.004162,1.6168479,1.3722826,1.1782178,0.8487395,1.1811012,0.15,0.75,1,0.6998
2,SOUTH KOREA - K LEAGUE 1,2024-08-24,07:00,Pohang,Daegu,2.1,3.4,3.3,1.93,1.93,1.73,2.0,1.3636364,1.06794,0.78315604,0.3228829,0.21413517,0.66319764,0.52367723,0.14454776,0.27602452,1.0909091,0.66804266,0.61237246,0.90909094,0.7925271,0.8717798,0.18181819,0.83319557,4.582576,0.4942354,0.060749676,0.79257226,1.3884298,0.52489066,1.5702479,0.45883146,0.54545456,0.8907235,1.6329932,0.3351133,0.47166228,1.4074712,0.69584113,0.07645263,0.10987081,0.6363636,0.88139635,1.3850514,1.5454545,0.6555548,0.4241825,-0.90909094,1.0833068,-1.1916375,0.2944684,0.068976834,0.40495867,1.3850514,3.090909,0.3277774,0.47619048,0.29411766,0.3030303,0.5181347,0.5181347,0.5780347,0.5,1.6190476,1.5714285,0.61764705,0.9705882,0.6363636,1.030303,0.56764704,0.56764704,0.23424554,0.23636363,0.22222222,0.014925373,0.27579737,0.6363636,0.9705882,0.61764705,1.0880829,1.7098446,0.56764704,1.1156069,8.8,0.818,1.959,-0.14772727,-0.011363637,0.23863636,0.375,0.24661972,0.7234178,0.28889355,1.7720045,33.02387,0.0,0.0,1.7316017,1.3852814,1.25,0.8,1.7720045,0.1,1.3,1,0.7707
3,SOUTH KOREA - K LEAGUE 1,2024-08-24,07:30,Seoul,Gangwon,2.25,3.2,3.25,1.98,1.88,1.73,2.0,1.6363636,1.4937888,0.91287094,0.57911134,0.41301575,0.7131888,0.36950067,0.14531337,0.39326957,1.8181819,1.2662171,0.6964194,1.2727273,1.2856487,1.0101526,0.54545456,1.8272501,3.3499587,0.45522386,0.083998695,1.1367029,2.8099174,0.819317,0.80991733,2.0203052,1.7272727,1.4200454,0.8221316,0.52500236,0.49476105,0.9423978,0.5048622,0.11157531,0.22100154,1.1818181,1.0285189,0.8702853,1.4545455,0.9875255,0.6789238,-0.27272728,1.6564425,-6.073622,0.32710302,0.050348707,0.96694213,1.2570788,2.644628,0.54313904,0.44444445,0.3125,0.30769232,0.5050505,0.5319149,0.5780347,0.5,1.4222223,1.4444444,0.703125,1.015625,0.6923077,0.9846154,0.61875,0.5875,0.17854765,0.17431192,0.18181819,0.007751938,0.23552124,0.6923077,1.015625,0.703125,1.1363636,1.6414142,0.61875,1.1445087,8.7,-0.091,2.914,-0.109195404,0.0057471264,0.25862068,0.37356323,0.19430047,0.5634714,0.24366647,1.3802174,25.407719,0.14142136,2.8624053,1.6410257,1.3675214,1.2,0.8333333,1.3802174,0.05,0.95,1,0.673
4,ENGLAND - PREMIER LEAGUE,2024-08-24,08:30,Brighton,Manchester Utd,2.45,3.7,2.63,1.57,2.38,1.5,2.5,1.5454545,1.3726971,0.88821584,0.34896198,0.44086984,1.263375,0.61772877,0.20271125,0.32815576,1.1818181,1.4024771,1.1867114,1.3636364,1.2984415,0.95219046,-0.18181819,2.0368507,-11.202679,0.43906897,0.17315994,0.8104436,2.4710743,0.67074996,2.231405,0.793492,1.2727273,1.354515,1.0642618,0.68733174,0.5129416,0.7462795,0.37208062,0.14314014,0.3847019,1.6363636,1.1499192,0.7027284,2.090909,1.2398347,0.5929644,-0.45454547,1.6713433,-3.6769552,0.36406603,0.12322627,2.231405,0.84327406,2.4710743,1.0490909,0.40816328,0.27027026,0.38022813,0.6369427,0.42016807,0.6666667,0.4,1.5102041,1.0734694,0.6621622,0.71081084,0.9315589,1.4068441,0.42432433,0.64324325,0.16867083,0.20325203,0.035433073,0.16903633,0.40417457,0.9315589,0.71081084,0.6621622,1.5605096,1.6751592,0.42432433,1.0466666,8.78,0.273,2.727,-0.14236902,-0.12186788,0.2790433,0.29954442,0.23089288,0.6757465,0.3379286,1.6552341,32.005383,1.1455129,-22.047947,1.604718,1.5488477,1.0360721,0.96518373,1.6552341,1.07,1.25,1,0.614
5,FINLAND - YKKONEN,2024-08-24,10:00,Jazz Pori,KPV Kokkola,2.88,3.7,2.1,1.44,2.7,1.4,2.75,1.4,1.356466,0.96890426,0.44214258,0.42779064,0.96754,0.47984064,0.18329406,0.38198942,1.9,1.7,0.8947368,1.7,1.1874342,0.69849074,0.2,2.1354156,10.677078,0.5679131,0.2045575,1.2339566,3.1090908,1.0388889,2.9363637,0.6874619,1.6363636,1.2984415,0.793492,0.6428025,0.45829535,0.71296453,0.36750752,0.16777351,0.45651725,1.8181819,1.2662171,0.6964194,1.8181819,1.8497263,1.0173495,0.0,1.9540168,1.0,0.46765855,0.17748876,2.0,1.1511065,4.0,0.8407847,0.3472222,0.27027026,0.47619048,0.6944444,0.37037036,0.71428573,0.36363637,1.2847222,0.7291667,0.77837837,0.5675676,1.3714286,1.7619047,0.38918918,0.7297297,0.23303618,0.12462006,0.15662651,0.27586207,0.4396887,1.3714286,0.5675676,0.77837837,2.0,1.4583334,0.38918918,1.0285715,8.68,-0.236,2.655,-0.09447005,-0.1843318,0.33179724,0.24193548,0.2765265,0.80008334,0.3862208,1.959796,22.293629,1.7819091,-32.210926,1.5178572,1.7757937,0.8547486,1.1699346,1.959796,1.6,0.82,1,0.512
6,FINLAND - YKKONEN,2024-08-24,10:00,EPS,Rovaniemi,1.75,3.9,3.6,1.6,2.3,1.57,2.25,1.7,1.3453624,0.79138964,0.6484174,0.42345756,0.65306324,0.37847006,0.08526576,0.22529066,1.8,1.4,0.7777778,0.9,0.9433981,1.0482202,0.9,1.8681542,2.0757267,0.40658313,0.1523782,1.1032915,4.32,0.5833333,1.17,0.72569084,1.1,1.3,1.1818181,0.606896,0.8917568,1.4693733,0.61560977,0.19881284,0.32295272,1.1,1.3747727,1.2497934,1.6,1.356466,0.84779125,-0.5,2.291288,-4.582576,0.29573387,0.15829226,1.65,0.9165151,2.56,0.84779125,0.5714286,0.25641027,0.2777778,0.625,0.4347826,0.6369427,0.44444445,2.2285714,2.057143,0.44871795,0.9230769,0.4861111,1.0833334,0.41025642,0.5897436,0.3899986,0.38053098,0.34579438,0.04,0.4181818,0.4861111,0.9230769,0.44871795,1.09375,2.25,0.41025642,1.0191083,9.25,0.6,2.645,-0.23243243,-0.032432433,0.1891892,0.38918918,0.37764406,1.1644026,0.4445353,2.8521922,47.07003,0.98994946,-19.290047,1.9920635,1.4047619,1.4180791,0.7051793,2.8521922,0.3,2.15,1,0.9042
7,SCOTLAND - LEAGUE ONE,2024-08-24,11:00,Annan,Alloa,2.75,3.6,2.25,1.6,2.3,1.53,2.38,1.8181819,1.3360853,0.73484695,0.8637277,0.5491149,0.63575,0.2764583,0.0909152,0.32885683,2.090909,1.0833068,0.5181033,1.8181819,1.1134044,0.61237246,0.27272728,1.6564425,6.073622,0.38328648,0.16590714,1.2370977,1.9008265,1.1916375,2.1487603,0.94211143,1.6363636,1.2984415,0.793492,1.13134,0.5143411,0.45463,0.18522844,0.1480452,0.7992574,2.7272727,1.2856487,0.47140452,2.090909,0.8999541,0.43041283,0.6363636,1.5534552,2.441144,0.40029073,0.18823269,2.479339,1.4142135,3.231405,0.58232325,0.36363637,0.2777778,0.44444445,0.625,0.4347826,0.6535948,0.42016807,1.3090909,0.8181818,0.7638889,0.625,1.2222222,1.6,0.44444445,0.6388889,0.18801287,0.13385826,0.1,0.23076923,0.3846154,1.2222222,0.625,0.7638889,1.71875,1.40625,0.44444445,1.0457517,8.6,0.182,2.635,-0.09883721,-0.15697674,0.31976745,0.2616279,0.23808831,0.68251985,0.33082485,1.6718254,23.025492,0.98994946,-19.290047,1.5353535,1.6969697,0.9047619,1.1052631,1.6718254,1.35,0.85,1,0.575
8,ESTONIA - MEISTRILIIGA,2024-08-24,11:00,Kuressaare,Narva,2.4,3.25,2.6,1.7,1.91,1.61,2.25,1.0909091,0.9958592,0.91287094,0.6176248,0.767865,1.2432547,0.5741998,0.15274724,0.2660176,1.2727273,1.5427784,1.212183,1.4545455,1.6713433,1.1490486,-0.18181819,2.6566617,-14.611639,0.3036017,0.123954885,0.7881645,1.3884298,1.4142135,2.2479339,1.0814574,1.0,1.2792042,1.2792042,0.6958069,0.7190848,1.0334544,0.52480286,0.043808233,0.08347559,1.3636364,1.4316378,1.0498677,2.3636363,1.9198829,0.8122582,-1.0,2.7303014,-2.7303014,0.29475784,0.11649491,1.6115702,1.2113858,4.512397,1.0056529,0.41666666,0.30769232,0.3846154,0.5882353,0.5235602,0.621118,0.44444445,1.3541666,1.0833334,0.73846155,0.8,0.9230769,1.25,0.52307695,0.5876923,0.12370482,0.15044248,0.04,0.11111111,0.3131313,0.9230769,0.8,0.73846155,1.4117647,1.5294118,0.52307695,1.0559006,8.25,0.091,2.275,-0.1030303,-0.07878788,0.29090908,0.3151515,0.16160354,0.44440973,0.25656042,1.088577,23.025492,0.29698485,-5.994093,1.6346154,1.5705128,1.0408163,0.9607843,1.088577,0.65,0.85,1,0.5233
9,SCOTLAND - LEAGUE TWO,2024-08-24,11:00,Spartans,Peterhead,2.2,3.2,2.8,2.05,1.75,1.83,1.83,1.4545455,1.233151,0.84779125,0.43281096,0.22733453,0.5252513,0.42276394,0.15811938,0.37401342,1.4545455,0.6555548,0.4506939,1.6363636,1.6663911,1.0183501,-0.18181819,1.5850542,-8.717798,0.51352197,0.062040042,0.9840337,1.7190082,0.5547002,1.785124,1.5275252,0.90909094,0.7925271,0.8717798,0.4878391,0.40081593,0.82161504,0.48354292,0.12197744,0.25225773,1.1818181,0.9359664,0.79197156,1.4545455,0.8907235,0.61237246,-0.27272728,0.74965554,-2.748737,0.3836413,0.059749354,1.2892562,0.85796916,1.5867769,0.8164966,0.45454547,0.3125,0.35714287,0.4878049,0.5714286,0.5464481,0.5464481,1.4545455,1.2727273,0.6875,0.875,0.78571427,1.1428572,0.640625,0.546875,0.15826939,0.18518518,0.12,0.06666667,0.21904762,0.78571427,0.875,0.6875,1.0731708,1.3658537,0.640625,1.1202186,8.2,0.545,2.026,-0.12195122,-0.048780486,0.2682927,0.34146342,0.1841423,0.5033223,0.20856154,1.2328829,26.565052,0.42426407,8.530766,1.7207792,1.525974,1.1276596,0.8867925,1.2328829,0.4,1.0,1,0.6754
10,SCOTLAND - LEAGUE TWO,2024-08-24,11:00,Forfar Athletic,Edinburgh City,1.42,5.0,5.0,1.65,2.2,1.83,1.83,1.8181819,1.1134044,0.61237246,0.40850502,0.3581432,0.8767168,0.5296353,0.07427561,0.14023916,1.1818181,1.0285189,0.8702853,0.8181818,0.9359664,1.1439589,0.36363637,0.97912085,2.6925824,0.43221208,0.07700875,0.8070151,1.6115702,0.75424725,1.1900827,0.6434769,0.0,0.0,3.1622777,0.4751254,0.57489485,1.2099854,0.5759074,0.039014116,0.06774373,0.54545456,0.6555548,1.2018504,2.8181818,0.83319557,0.29565004,-2.2727273,0.86243933,-0.37947333,0.08084533,0.033935763,0.8429752,0.4241825,4.0991735,0.572822,0.70422536,0.2,0.2,0.6060606,0.45454547,0.5464481,0.5464481,3.5211267,3.5211267,0.284,1.0,0.284,1.0,0.33,0.44,0.6457761,0.5576324,0.5576324,0.0,0.5037594,0.284,1.0,0.284,0.8606061,3.030303,0.33,0.90163934,11.42,1.818,1.113,-0.31348512,0.0,0.12434326,0.43782836,0.54297215,2.066914,0.61292154,5.0628843,60.80969,0.7778175,-15.376251,2.312676,1.3042253,1.7732182,0.5639464,5.0628843,0.0,3.58,1,0.9894
