Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,13/01/2024,16:00,SPAIN - PRIMERA RFEF,Unionistas,Rayo Majadahonda,1.67,3.1,5.0,2.5,2.5,1.5,1.1,1.57,1.5,8.5,1.05
2,13/01/2024,16:45,ITALY - SERIE C,Catania,Brindisi,1.47,3.85,6.9,2.12,2.25,1.57,1.08,1.5,1.37,6.2,1.09
