,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,21/10/2023,00:10,MEXICO - LIGA MX,Puebla,Guadalajara Chivas,3.5,3.5,2.1,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
2,21/10/2023,01:30,AUSTRALIA - A-LEAGUE,Macarthur FC,Brisbane Roar,2.55,3.6,2.63,1.62,1.53,2.38,1.03,1.3,1.2,4.5,1.2
3,21/10/2023,03:30,AUSTRALIA - A-LEAGUE,Melbourne City,Western United,1.57,4.5,5.25,1.5,1.57,2.25,1.02,1.25,1.17,4.0,1.25
4,21/10/2023,05:00,ROMANIA - LIGA 2,CSM Resita,Tunari,1.85,3.5,3.95,1.85,1.75,1.98,1.06,1.4,1.28,5.1,1.13
5,21/10/2023,05:00,INDONESIA - LIGA 1,PSS Sleman,Persik Kediri,2.3,3.2,2.92,1.85,1.65,2.0,1.02,1.4,1.27,6.05,1.08
6,21/10/2023,06:30,SOUTH KOREA - K LEAGUE 2,Asan,Busan,3.4,3.3,2.0,2.2,2.0,1.73,1.07,1.5,1.36,9.0,1.07
7,21/10/2023,06:30,ESTONIA - MEISTRILIIGA,Tallinna Kalev,Parnu JK Vaprus,1.95,3.3,3.4,1.82,1.72,2.07,1.02,1.39,1.26,5.9,1.08
8,21/10/2023,08:00,THAILAND - THAI LEAGUE 1,Nakhon Pathom,Khonkaen Utd.,1.91,3.6,3.55,1.65,1.6,2.22,1.04,1.34,1.22,4.3,1.18
9,21/10/2023,08:00,ARMENIA - PREMIER LEAGUE,BKMA,Shirak Gyumri,2.12,3.15,3.1,2.02,1.84,1.92,1.03,1.45,1.34,7.2,1.05
12,21/10/2023,09:00,FINLAND - VEIKKAUSLIIGA,KTP,Mariehamn,2.3,3.5,2.7,1.67,1.57,2.25,1.03,1.3,1.2,5.0,1.17
13,21/10/2023,09:00,FINLAND - VEIKKAUSLIIGA,Gnistan,SJK Akatemia,1.29,5.25,6.5,1.48,1.8,1.91,1.02,1.25,1.14,3.75,1.25
11,21/10/2023,09:00,FINLAND - VEIKKAUSLIIGA,Lahti,Ilves,2.63,3.4,2.38,1.62,1.53,2.38,1.03,1.3,1.18,4.5,1.18
10,21/10/2023,09:00,INDONESIA - LIGA 1,Borneo,Persib Bandung,2.02,3.35,3.35,1.78,1.62,2.02,1.01,1.36,1.25,5.65,1.09
14,21/10/2023,09:30,AUSTRIA - 2. LIGA,Kapfenberg,Dornbirn,1.98,3.35,3.65,1.95,1.78,1.93,1.07,1.44,1.31,5.5,1.11
23,21/10/2023,10:00,NORWAY - OBOS-LIGAEN,Mjondalen,Start,2.38,3.6,2.8,1.6,1.5,2.5,1.03,1.29,1.17,4.33,1.2
22,21/10/2023,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Samgurali,2.35,3.1,2.77,1.82,1.7,2.1,1.03,1.4,1.28,6.5,1.08
26,21/10/2023,10:00,SLOVENIA - PRVA LIGA,Rogaska,Celje,5.5,3.85,1.57,1.8,1.83,1.88,1.05,1.38,1.26,4.9,1.14
25,21/10/2023,10:00,SWEDEN - ALLSVENSKAN,Degerfors,Kalmar,2.7,3.4,2.55,1.95,1.7,2.05,1.05,1.4,1.29,6.5,1.11
24,21/10/2023,10:00,SWEDEN - SUPERETTAN,Helsingborg,Gefle,1.53,4.2,5.0,1.67,1.75,2.0,1.03,1.3,1.2,5.0,1.17
21,21/10/2023,10:00,MALTA - PREMIER LEAGUE,Birkirkara,Mosta,1.65,3.9,4.45,1.7,1.72,1.9,1.04,1.33,1.23,3.7,1.19
20,21/10/2023,10:00,NETHERLANDS - TWEEDE DIVISIE,Rijnsburgse Boys,Quick Boys,2.45,3.7,2.45,1.39,1.36,2.67,1.01,1.21,1.11,2.95,1.3
18,21/10/2023,10:00,NORWAY - OBOS-LIGAEN,Kristiansund,Asane,1.75,4.2,4.2,1.5,1.53,2.38,1.03,1.25,1.14,3.75,1.25
17,21/10/2023,10:00,NORWAY - OBOS-LIGAEN,Sandnes,Fredrikstad,4.0,3.8,1.85,1.67,1.62,2.2,1.03,1.3,1.2,5.0,1.17
16,21/10/2023,10:00,POLAND - EKSTRAKLASA,Puszcza,Cracovia,3.8,3.4,1.91,2.08,1.95,1.8,1.06,1.44,1.33,8.0,1.08
15,21/10/2023,10:00,PORTUGAL - TAÇA DE PORTUGAL,Paredes,Moreirense,17.0,12.0,1.08,1.29,2.44,1.53,22.0,1.14,1.05,2.46,1.48
19,21/10/2023,10:00,NORWAY - OBOS-LIGAEN,Jerv,Kongsvinger,3.3,3.8,2.05,1.48,1.44,2.63,1.02,1.25,1.14,3.75,1.25
27,21/10/2023,10:30,RUSSIA - PREMIER LEAGUE,Lokomotiv Moscow,Dynamo Moscow,2.63,3.67,2.76,1.71,1.52,2.46,1.01,1.31,1.17,4.33,1.16
46,21/10/2023,11:00,ENGLAND - LEAGUE TWO,Salford,Swindon,2.7,3.4,2.5,1.62,1.5,2.5,1.03,1.3,1.18,4.33,1.2
48,21/10/2023,11:00,ENGLAND - LEAGUE TWO,Crawley,Crewe,2.1,3.6,3.2,1.57,1.5,2.5,1.03,1.29,1.17,4.33,1.2
49,21/10/2023,11:00,ENGLAND - LEAGUE TWO,Colchester,Harrogate,1.91,3.6,3.8,1.83,1.73,2.0,1.04,1.36,1.25,6.0,1.13
51,21/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Swansea,Leicester,4.33,4.0,1.75,1.75,1.73,2.0,1.04,1.33,1.25,5.5,1.14
45,21/10/2023,11:00,ENGLAND - LEAGUE TWO,Sutton,Morecambe,2.4,3.4,2.88,1.88,1.67,2.1,1.05,1.36,1.25,6.0,1.13
54,21/10/2023,11:00,FINLAND - VEIKKAUSLIIGA,HJK,KuPS,1.95,3.5,3.3,1.83,1.75,2.0,1.04,1.36,1.25,6.0,1.13
53,21/10/2023,11:00,ENGLAND - LEAGUE ONE,Fleetwood,Lincoln,2.15,3.4,3.3,2.05,1.91,1.91,1.06,1.44,1.33,8.0,1.08
44,21/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Huddersfield,QPR,1.91,3.5,4.0,1.98,1.8,1.91,1.06,1.4,1.3,6.5,1.11
55,21/10/2023,11:00,FINLAND - VEIKKAUSLIIGA,SJK,VPS,2.45,3.5,2.5,1.62,1.53,2.38,1.03,1.3,1.18,4.5,1.18
43,21/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Bristol City,Coventry,2.38,3.4,2.9,1.98,1.73,2.0,1.06,1.4,1.3,6.5,1.11
50,21/10/2023,11:00,ENGLAND - LEAGUE TWO,Accrington,MK Dons,2.6,3.4,2.6,1.73,1.57,2.25,1.04,1.33,1.22,5.5,1.14
47,21/10/2023,11:00,ENGLAND - LEAGUE TWO,Gillingham,Notts Co,2.55,3.75,2.6,1.65,1.57,2.25,1.03,1.33,1.2,4.5,1.18
42,21/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Blackburn,Cardiff,2.0,3.5,3.6,1.67,1.57,2.25,1.04,1.33,1.22,5.0,1.17
52,21/10/2023,11:00,ENGLAND - LEAGUE ONE,Peterborough,Wycombe,1.73,4.0,4.5,1.73,1.75,2.0,1.04,1.33,1.22,5.5,1.14
40,21/10/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Loughgall,Newry City,1.82,3.75,3.8,1.78,1.72,2.0,1.05,1.37,1.25,4.85,1.15
30,21/10/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Dungannon,Crusaders,7.0,4.8,1.37,1.53,1.78,1.93,1.03,1.29,1.17,3.7,1.23
32,21/10/2023,11:00,SCOTLAND - LEAGUE ONE,Stirling,Falkirk,5.25,4.2,1.5,1.62,1.73,2.0,1.01,1.3,1.17,4.33,1.2
34,21/10/2023,11:00,SCOTLAND - LEAGUE ONE,Annan,Queen of South,2.8,3.6,2.25,1.6,1.53,2.38,1.01,1.29,1.17,4.33,1.2
29,21/10/2023,11:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Decic,Mladost DG,1.4,4.35,6.8,1.65,1.85,1.75,1.01,1.38,1.21,5.2,1.12
37,21/10/2023,11:00,ROMANIA - LIGA 1,FC Hermannstadt,Din. Bucuresti,1.67,3.4,4.75,2.35,2.38,1.53,1.08,1.53,1.44,11.0,1.05
36,21/10/2023,11:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Ayr,1.85,3.5,3.75,1.9,1.8,1.91,1.02,1.36,1.25,5.5,1.13
31,21/10/2023,11:00,SCOTLAND - LEAGUE ONE,Hamilton,Edinburgh City,1.17,6.5,13.0,1.4,2.0,1.73,19.0,1.2,1.11,3.25,1.33
33,21/10/2023,11:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Montrose,1.65,3.8,4.2,1.62,1.67,2.1,1.03,1.3,1.2,4.33,1.2
38,21/10/2023,11:00,SCOTLAND - LEAGUE TWO,Stenhousemuir,Peterhead,2.2,3.4,2.9,1.8,1.73,2.0,1.05,1.36,1.25,5.0,1.14
35,21/10/2023,11:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Dundee Utd,2.63,3.4,2.38,1.85,1.67,2.1,1.02,1.36,1.25,5.5,1.13
39,21/10/2023,11:00,BELGIUM - JUPILER PRO LEAGUE,Kortrijk,Club Brugge KV,7.0,5.0,1.4,1.44,1.62,2.2,1.02,1.22,1.13,3.5,1.29
28,21/10/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Glentoran,Glenavon,1.3,5.3,8.25,1.47,1.82,1.88,1.03,1.26,1.15,3.4,1.27
41,21/10/2023,11:00,ENGLAND - LEAGUE ONE,Charlton,Reading,1.73,4.0,4.5,1.7,1.7,2.05,1.03,1.33,1.2,5.0,1.17
56,21/10/2023,11:30,PORTUGAL - TAÇA DE PORTUGAL,Vila Mea,Estrela,23.0,11.0,1.04,1.2,1.85,1.91,55.0,1.11,1.04,2.2,1.62
57,21/10/2023,11:30,INDIA - ISL,Kerala Blasters,North East Utd,1.5,4.33,5.5,1.6,1.73,2.0,1.03,1.29,1.18,4.33,1.2
58,21/10/2023,12:30,SWEDEN - ALLSVENSKAN,Sirius,Brommapojkarna,1.8,3.8,4.5,1.53,1.5,2.5,1.03,1.25,1.14,4.0,1.22
59,21/10/2023,13:00,SWITZERLAND - CHALLENGE LEAGUE,Baden,Sion,5.6,4.3,1.5,1.57,1.7,2.02,1.03,1.31,1.19,3.95,1.21
60,21/10/2023,13:00,SERBIA - PRVA LIGA,Dubocica,Sloboda,2.1,2.87,3.5,2.57,2.16,1.66,1.08,1.6,1.5,9.1,1.03
61,21/10/2023,13:00,SWITZERLAND - SUPER LEAGUE,Lausanne Ouchy,Lausanne,2.9,3.8,2.25,1.67,1.57,2.25,1.03,1.3,1.2,5.0,1.17
62,21/10/2023,13:00,SLOVAKIA - NIKE LIGA,Trencin,Skalica,1.44,4.15,7.4,1.82,1.93,1.78,1.05,1.4,1.26,5.1,1.15
63,21/10/2023,13:00,SLOVAKIA - NIKE LIGA,Podbrezova,Ruzomberok,1.6,3.85,5.4,1.75,1.75,1.95,1.05,1.39,1.25,4.75,1.16
64,21/10/2023,13:00,SWITZERLAND - SUPER LEAGUE,Young Boys,Zurich,1.75,4.0,4.33,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
65,21/10/2023,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Torpedo Kutaisi,Samtredia,1.62,3.8,4.4,1.62,1.73,2.06,1.01,1.32,1.2,4.5,1.16
66,21/10/2023,13:15,BELGIUM - JUPILER PRO LEAGUE,RWDM,Westerlo,2.25,3.5,2.9,1.67,1.57,2.25,1.03,1.33,1.2,5.0,1.17
68,21/10/2023,13:30,QATAR - QSL,Umm-Salal,Al Rayyan,3.95,3.65,1.82,1.62,1.57,2.25,1.04,1.33,1.2,4.05,1.2
67,21/10/2023,13:30,ITALY - SERIE C,Audace Cerignola,Latina,2.1,3.15,3.55,2.2,1.93,1.78,1.09,1.52,1.4,6.6,1.08
69,21/10/2023,14:00,SERBIA - SUPER LIGA,Vozdovac,TSC,3.9,3.35,1.9,1.93,1.78,1.93,1.06,1.44,1.31,5.4,1.12
70,21/10/2023,14:00,SPAIN - PRIMERA RFEF,Sabadell,Dep. La Coruna,4.0,3.2,1.85,2.35,2.2,1.62,1.08,1.53,1.44,8.0,1.06
71,21/10/2023,15:00,IVORY COAST - LIGUE 1,Korhogo,AS Denguele,2.37,2.95,2.87,2.27,1.97,1.79,1.07,1.53,1.42,10.0,1.02
72,21/10/2023,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Waregem,RFC Liege,1.8,3.6,3.75,1.53,1.5,2.5,1.03,1.29,1.14,4.0,1.22
73,21/10/2023,15:00,NETHERLANDS - EREDIVISIE,Nijmegen,Almere City,1.8,3.8,4.0,1.7,1.67,2.1,1.03,1.33,1.22,5.0,1.17
74,21/10/2023,15:00,PORTUGAL - TAÇA DE PORTUGAL,Felgueiras,Arouca,6.0,4.0,1.44,1.53,1.6,2.07,1.01,1.27,1.14,3.4,1.23
75,21/10/2023,15:45,ITALY - SERIE C,Arzignano,Padova,3.8,2.95,2.1,2.42,2.05,1.7,1.11,1.6,1.5,7.5,1.06
76,21/10/2023,15:45,ROMANIA - LIGA 1,Farul Constanta,U. Cluj,1.8,3.5,3.8,2.05,1.91,1.8,1.06,1.4,1.33,8.0,1.08
77,21/10/2023,18:00,VENEZUELA - LIGA FUTVE,Caracas,Dep. Tachira,2.77,2.92,2.6,2.2,1.87,1.75,1.06,1.52,1.42,8.8,1.02
78,21/10/2023,18:00,BOLIVIA - DIVISION PROFESIONAL,Bolivar,Nacional Potosi,1.4,4.75,9.0,1.48,1.67,2.1,1.03,1.25,1.13,3.5,1.29
79,21/10/2023,18:30,BRAZIL - SERIE A,Cuiaba,Goias,1.91,3.25,4.5,2.5,2.2,1.62,1.11,1.57,1.5,11.0,1.05
81,21/10/2023,19:00,USA - MLS,Nashville SC,New York Red Bulls,2.88,3.5,2.3,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
84,21/10/2023,19:00,USA - MLS,New England Revolution,Philadelphia Union,1.95,4.0,3.4,1.44,1.44,2.63,1.02,1.25,1.13,3.5,1.29
80,21/10/2023,19:00,USA - MLS,Toronto FC,Orlando City,3.0,3.8,2.15,1.48,1.44,2.63,1.02,1.25,1.14,3.75,1.25
82,21/10/2023,19:00,USA - MLS,FC Cincinnati,Atlanta Utd,1.73,4.0,4.2,1.4,1.44,2.63,1.02,1.22,1.11,3.4,1.3
83,21/10/2023,19:00,USA - MLS,Charlotte,Inter Miami,2.15,4.0,3.0,1.44,1.44,2.63,1.02,1.25,1.13,3.5,1.29
85,21/10/2023,19:30,USA - USL CHAMPIONSHIP,Memphis,Louisville City,2.0,3.4,3.5,1.65,1.52,2.35,1.04,1.35,1.21,4.1,1.2
86,21/10/2023,20:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Resistencia,1.4,4.75,7.0,1.6,1.83,1.83,1.03,1.29,1.18,4.33,1.2
87,21/10/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Libertad Gran Mamore,1.5,3.8,5.5,1.7,1.8,1.91,1.04,1.33,1.22,5.0,1.17
88,21/10/2023,21:00,BRAZIL - SERIE A,Botafogo RJ,Athletico-PR,1.91,3.3,4.5,2.1,1.95,1.8,1.07,1.44,1.36,8.0,1.08
92,21/10/2023,22:00,USA - MLS,Los Angeles Galaxy,FC Dallas,2.38,3.8,2.7,1.57,1.5,2.5,1.03,1.29,1.17,4.33,1.2
90,21/10/2023,22:00,USA - USL CHAMPIONSHIP,San Antonio,Colorado Springs,1.65,3.8,4.8,1.62,1.62,2.18,1.04,1.33,1.2,4.05,1.2
91,21/10/2023,22:00,USA - MLS,St. Louis City,Seattle Sounders,2.38,3.6,2.8,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
89,21/10/2023,22:00,USA - MLS,San Jose Earthquakes,Austin FC,1.57,4.5,5.0,1.44,1.5,2.5,1.02,1.22,1.13,3.5,1.29
93,21/10/2023,22:00,USA - MLS,Sporting Kansas City,Minnesota United,1.85,4.2,3.6,1.44,1.44,2.63,1.02,1.25,1.13,3.5,1.29
94,21/10/2023,22:30,COSTA RICA - PRIMERA DIVISION,San Carlos,Alajuelense,3.2,3.4,2.05,1.75,1.62,2.2,1.04,1.33,1.22,5.5,1.14
