,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,29/12/2023,05:45,Sydney FC,Wellington Phoenix,1.8,4.0,4.0,1.57,2.35,1.57,2.25,1.4,1.356466,0.907,1.2,1.2489996,0.833,0.5555556,0.25,0.25,0.6369427,0.42553192,0.4093776,0.2,2.605,1,0.8
2,INDIA - ISL,29/12/2023,09:00,Odisha FC,Jamshedpur,1.8,3.6,4.33,1.73,2.08,1.67,2.1,1.8,1.2489996,0.73,1.3,1.4177446,1.03,0.5555556,0.2777778,0.23094688,0.5780347,0.48076922,0.40383705,0.5,2.667,1,0.5064
3,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/12/2023,12:00,Al Raed,Abha,1.67,4.0,4.33,1.6,2.3,1.62,2.2,1.125,1.4523687,0.714,0.1,0.3,1.0,0.5988024,0.25,0.23094688,0.625,0.4347826,0.46982265,1.025,1.752,1,0.5158
4,MOROCCO - BOTOLA PRO,29/12/2023,12:00,Renaissance Zemamra,Mouloudia Oujda,1.95,3.1,4.0,2.4,1.53,2.1,1.67,2.2,0.9797959,0.807,1.0,1.0954452,0.8,0.51282054,0.32258064,0.25,0.41666666,0.6535948,0.30630723,1.2,2.075,1,0.5109
5,ENGLAND - LEAGUE ONE,29/12/2023,16:00,Wigan,Carlisle,1.91,3.5,4.2,2.05,1.75,1.91,1.91,1.9,1.3747727,0.622,0.5,0.92195445,1.309,0.5235602,0.2857143,0.23809524,0.4878049,0.5714286,0.3576621,1.4,2.297,1,0.8466
6,ENGLAND - LEAGUE TWO,29/12/2023,16:45,AFC Wimbledon,Colchester,1.57,4.0,6.0,1.73,2.08,1.8,1.91,1.9,1.3747727,0.626,0.6,1.2,0.869,0.6369427,0.25,0.16666667,0.5780347,0.48076922,0.58340186,1.3,2.575,1,0.835
7,ENGLAND - LEAGUE TWO,29/12/2023,16:45,Barrow,Accrington,1.83,3.75,4.2,1.88,1.98,1.73,2.0,1.9,1.1357816,0.798,1.2,1.2489996,0.814,0.5464481,0.26666668,0.23809524,0.5319149,0.5050505,0.39701232,0.7,2.385,1,0.7164
8,ENGLAND - LEAGUE TWO,29/12/2023,16:45,Gillingham,Sutton,1.8,3.75,4.33,2.03,1.83,1.83,1.83,1.9,1.3747727,0.694,0.5,0.92195445,0.815,0.5555556,0.26666668,0.23094688,0.49261084,0.5464481,0.41399676,1.4,2.297,1,0.7718
9,ENGLAND - LEAGUE TWO,29/12/2023,16:45,MK Dons,Crawley,1.65,3.8,5.25,1.62,2.25,1.62,2.2,1.8,1.2489996,0.717,0.8,1.1661904,0.918,0.6060606,0.2631579,0.1904762,0.61728394,0.44444445,0.51304245,1.0,2.415,1,0.7594
10,ENGLAND - LEAGUE TWO,29/12/2023,16:45,Newport,Crewe,2.2,3.75,3.0,1.7,2.1,1.57,2.25,1.4,1.1135529,0.712,1.5,1.2845232,0.72,0.45454547,0.26666668,0.33333334,0.5882353,0.47619048,0.2212457,-0.1,2.398,1,0.5713
11,ENGLAND - LEAGUE TWO,29/12/2023,16:45,Notts Co,Morecambe,1.62,4.0,5.25,1.57,2.35,1.57,2.25,1.8,1.4696939,0.491,1.8,1.4696939,0.703,0.61728394,0.25,0.1904762,0.6369427,0.42553192,0.53530127,0.0,2.939,1,0.9305
12,ENGLAND - LEAGUE ONE,29/12/2023,16:45,Bristol Rovers,Charlton,2.15,3.75,3.1,1.7,2.1,1.67,2.1,1.7,1.1,0.623,1.1,1.0440307,0.8,0.4651163,0.26666668,0.32258064,0.5882353,0.47619048,0.2377256,0.6,2.144,1,0.8098
13,ENGLAND - LEAGUE ONE,29/12/2023,16:45,Stevenage,Cambridge Utd,1.67,3.8,5.0,2.05,1.8,2.0,1.75,1.7,1.1,0.845,0.6,0.9165151,1.16,0.5988024,0.2631579,0.2,0.4878049,0.5555556,0.4944266,1.1,2.017,1,0.87
