,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,NIGERIA - NPFL,25/04/2024,12:00,Rivers United,Katsina Utd,1.5,3.4,7.8
2,SOUTH AMERICA - COPA SUDAMERICANA,25/04/2024,19:00,Nacional Asuncion (Par),Racing Montevideo (Uru),2.15,3.25,3.5
3,SOUTH AMERICA - COPA SUDAMERICANA,25/04/2024,21:00,Always Ready (Bol),Cesar Vallejo (Per),1.33,4.75,11.0
4,SOUTH AMERICA - COPA SUDAMERICANA,25/04/2024,23:00,Ind. Medellin (Col),Defensa y Justicia (Arg),2.25,3.2,3.4
