,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-11-05,08:00:00,ARMENIA - PREMIER LEAGUE,Van,Ararat Yerevan,1.97,4.0,3.25,980.0,1.2355598
2,2024-11-05,14:45:00,EUROPE - CHAMPIONS LEAGUE,PSV,Girona,1.83,4.6,4.1,21.0,1.2349308
3,2024-11-05,14:45:00,EUROPE - CHAMPIONS LEAGUE,Slovan Bratislava,D. Zagreb,4.1,2.0,3.85,11.5,1.2349306
4,2024-11-05,16:45:00,ENGLAND - LEAGUE ONE,Burton,Crawley,2.2,3.35,3.7,15.0,1.2350726
5,2024-11-05,16:45:00,ENGLAND - LEAGUE ONE,Stockport County,Wycombe,2.4,3.2,3.55,14.0,1.2350711
6,2024-11-05,17:00:00,EUROPE - CHAMPIONS LEAGUE,Real Madrid,AC Milan,1.48,7.4,5.2,38.0,1.2349317
7,2024-11-05,17:00:00,EUROPE - CHAMPIONS LEAGUE,Bologna,Monaco,2.84,2.74,3.45,12.5,1.2349309
8,2024-11-05,17:00:00,EUROPE - CHAMPIONS LEAGUE,Sporting CP,Manchester City,4.1,1.99,3.9,12.5,1.2349336
9,2024-11-05,17:00:00,EUROPE - CHAMPIONS LEAGUE,Liverpool,Bayer Leverkusen,1.86,4.4,4.2,23.0,1.2349311
10,2024-11-05,17:00:00,EUROPE - CHAMPIONS LEAGUE,Celtic,RB Leipzig,2.88,2.58,3.7,15.0,1.2349312
11,2024-11-05,17:00:00,EUROPE - CHAMPIONS LEAGUE,Dortmund,Sturm Graz,1.22,17.0,8.0,75.0,1.2349318
12,2024-11-05,19:00:00,BRAZIL - SERIE B,Amazonas,America MG,3.4,2.5,3.15,9.4,1.2352464
13,2024-11-05,21:00:00,BRAZIL - SERIE B,Brusque,Botafogo SP,2.28,4.0,2.96,17.5,1.235245
14,2024-11-05,21:30:00,BRAZIL - SERIE A,Bahia,Sao Paulo,2.28,3.7,3.3,11.5,1.2349255
15,2024-11-05,21:30:00,BRAZIL - SERIE A,Botafogo RJ,Vasco,1.45,8.8,4.9,28.0,1.2349253
16,2024-11-05,21:30:00,BRAZIL - SERIE A,Internacional,Criciuma,1.38,10.5,5.2,30.0,1.2349257
17,2024-11-05,21:30:00,BRAZIL - SERIE B,Mirassol,Coritiba,1.67,6.8,3.55,19.0,1.2352465
