,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,02/10/2024,11:00,INDIA - ISL,Mumbai City,Bengaluru FC,1.7,4.0,4.0,1.75,1.8,1.91
2,02/10/2024,13:00,MALTA - PREMIER LEAGUE,Hamrun,Hibernians,1.72,3.55,4.35,1.9,1.8,1.8
3,02/10/2024,20:30,USA - MLS,Toronto FC,New York Red Bulls,2.7,3.5,2.55,1.75,1.62,2.2
4,02/10/2024,20:30,USA - MLS,New York City,FC Cincinnati,1.8,4.0,4.0,1.53,1.53,2.38
5,02/10/2024,22:30,USA - MLS,Real Salt Lake,Minnesota United,1.85,4.0,3.75,1.44,1.44,2.63
6,02/10/2024,23:30,USA - MLS,Portland Timbers,Austin FC,1.57,4.5,5.0,1.44,1.53,2.38
