,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,06/05/2024,02:00,Cheonan City,Ansan Greeners,1.91,3.3,3.6,1.93,1.88,1.73,2.0,1.1,1.0440307,0.909,1.2,1.2489996,0.711,0.5235602,0.3030303,0.2777778,0.5181347,0.5319149,0.29988176,-0.1,2.293,1,0.5029
2,SOUTH KOREA - K LEAGUE 2,06/05/2024,04:30,Seoul E-Land,Cheongju,1.95,3.3,3.5,2.08,1.73,1.83,1.83,1.0,1.3416408,0.686,1.3,1.1874342,0.751,0.51282054,0.3030303,0.2857143,0.48076922,0.5780347,0.28110868,-0.3,2.529,1,0.5066
3,ROMANIA - LIGA 1,06/05/2024,09:00,FC Hermannstadt,Poli Iasi,1.95,3.2,4.33,2.5,1.5,2.2,1.62,2.0,1.0,0.834,0.4,0.48989794,1.038,0.51282054,0.3125,0.23094688,0.4,0.6666667,0.33636498,1.6,1.49,1,0.9171
4,BULGARIA - PARVA LIGA,06/05/2024,11:45,Slavia Sofia,Arda,1.91,3.4,4.0,2.15,1.67,2.0,1.73,1.8,1.2489996,0.724,0.7,1.1874342,1.668,0.5235602,0.29411766,0.25,0.4651163,0.5988024,0.33695322,1.1,2.436,1,0.5091
5,ROMANIA - LIGA 1,06/05/2024,12:00,UTA Arad,U Craiova 1948,2.2,3.1,3.4,2.0,1.85,1.73,2.0,2.1,1.1357816,0.57,0.4,0.9165151,1.311,0.45454547,0.32258064,0.29411766,0.5,0.5405405,0.19572671,1.7,2.052,1,0.9147
6,SWEDEN - SUPERETTAN,06/05/2024,14:00,Varberg,Trelleborg,1.85,3.5,3.6,1.93,1.93,1.75,2.0,0.4,0.9165151,1.294,1.4,1.1135529,0.865,0.5405405,0.2857143,0.2777778,0.5181347,0.5181347,0.33162042,-1.0,2.03,1,0.5044
7,POLAND - EKSTRAKLASA,06/05/2024,14:00,Pogon Szczecin,Puszcza,1.5,4.75,6.0,1.57,2.35,1.7,2.05,1.7,1.3453624,0.788,0.8,0.8717798,0.801,0.6666667,0.21052632,0.16666667,0.6369427,0.42553192,0.6497271,0.9,2.217,1,0.9553
8,BULGARIA - PARVA LIGA,06/05/2024,14:15,Botev Plovdiv,CSKA 1948 Sofia,1.75,3.4,5.0,2.1,1.7,2.0,1.73,2.1,1.1357816,1.326,1.3,1.1874342,1.2,0.5714286,0.29411766,0.2,0.47619048,0.5882353,0.44389352,0.8,2.323,1,0.5081
9,ROMANIA - LIGA 1,06/05/2024,15:00,Univ. Craiova,FCSB,1.75,3.75,4.75,1.7,2.1,1.67,2.1,1.5,1.2845232,0.615,2.1,1.1357816,0.79,0.5714286,0.26666668,0.21052632,0.5882353,0.47619048,0.45363465,-0.6,2.42,1,0.8955
10,IRELAND - PREMIER DIVISION,06/05/2024,15:45,Derry City,Shelbourne,1.8,3.3,5.0,2.6,1.48,2.38,1.53,2.0,1.264911,0.569,1.6,1.2,0.776,0.5555556,0.3030303,0.2,0.3846154,0.6756757,0.42331153,0.4,2.465,1,0.7927
11,PORTUGAL - LIGA PORTUGAL 2,06/05/2024,16:15,AVS,Mafra,1.45,4.0,6.0,1.88,1.98,2.0,1.73,1.8,1.4696939,0.835,1.5,1.2845232,0.617,0.6896552,0.25,0.16666667,0.5319149,0.5050505,0.6221525,0.3,2.754,1,0.942
12,PERU - LIGA 1,06/05/2024,16:30,Grau,Sport Huancayo,1.57,4.0,5.5,2.05,1.8,2.1,1.67,1.5,1.024695,0.898,0.8,1.1661904,1.329,0.6369427,0.25,0.18181819,0.4878049,0.5555556,0.5625753,0.7,2.191,1,0.9125
13,BRAZIL - SERIE A,06/05/2024,20:00,Juventude,Atletico GO,2.1,3.25,3.5,2.25,1.62,1.95,1.8,2.0,1.0,0.809,1.4,1.356466,0.708,0.47619048,0.30769232,0.2857143,0.44444445,0.61728394,0.23864728,0.6,2.356,1,1.0
