Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,09/12/2023,09:00,Zvijezda 09,Borac Banja Luka,10.25,5.1,1.26
2,SLOVENIA - PRVA LIGA,09/12/2023,11:00,Aluminij,Celje,7.1,4.15,1.44
3,BULGARIA - PARVA LIGA,09/12/2023,12:30,Botev Vratsa,Levski Sofia,9.5,4.5,1.36
