,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,FINLAND - YKKONEN,12/05/2024,07:00,Vaajakoski,OLS Oulu,4.0,4.33,1.57
2,PHILIPPINES - PFL,12/05/2024,08:00,Davao Aguilas,Stallion,5.0,5.5,1.36
3,NETHERLANDS - EREDIVISIE,12/05/2024,09:30,Nijmegen,Feyenoord,5.25,4.5,1.57
4,ICELAND - BESTA DEILD KARLA,12/05/2024,16:15,Fylkir,Breidablik,4.8,4.45,1.55
