,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,28/10/2023,00:00,MEXICO - LIGA MX,Mazatlan FC,Queretaro,2.2,3.5,3.2,1.8,2.0,1.67,2.1,H,A,H
2,AI_LAY_AWAY_RETORNOS,28/10/2023,01:30,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Perth Glory,2.0,3.8,3.4,1.65,2.2,1.57,2.25,D,H,H
3,AI_LAY_AWAY_RETORNOS,28/10/2023,04:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Incheon Utd,2.05,3.25,3.75,2.15,1.67,1.83,1.83,H,H,H
4,AI_LAY_AWAY_RETORNOS,28/10/2023,05:45,AUSTRALIA - A-LEAGUE,WS Wanderers,Western United,1.85,4.0,3.8,1.65,2.2,1.62,2.2,D,H,H
5,AI_LAY_AWAY_RETORNOS,28/10/2023,07:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Pacos Ferreira,1.95,3.3,3.4,1.98,1.88,1.8,1.91,A,H,A
6,AI_LAY_AWAY_RETORNOS,28/10/2023,08:30,ENGLAND - PREMIER LEAGUE,Chelsea,Brentford,1.62,4.0,5.25,1.8,2.0,1.8,1.95,H,H,H
7,AI_LAY_AWAY_RETORNOS,28/10/2023,08:30,ENGLAND - CHAMPIONSHIP,Southampton,Birmingham Legion FC,1.57,4.0,5.75,1.75,2.05,1.8,1.91,H,A,A
8,AI_LAY_AWAY_RETORNOS,28/10/2023,10:00,PORTUGAL - LIGA PORTUGAL 2,Leixoes,Os Belenenses,2.1,3.0,3.25,2.05,1.75,1.83,1.83,A,H,A
9,AI_LAY_AWAY_RETORNOS,28/10/2023,10:00,POLAND - EKSTRAKLASA,Pogon Szczecin,Jagiellonia Bialystock,1.7,3.8,4.5,1.57,2.35,1.62,2.2,D,H,H
10,AI_LAY_AWAY_RETORNOS,28/10/2023,10:00,POLAND - DIVISION 1,Lechia Gdansk,S. Rzeszow,1.8,3.6,4.0,1.7,2.1,1.67,2.1,H,A,H
