Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,VIETNAM - V.LEAGUE 1,18/12/2023,08:00,Hai Phong,Khanh Hoa,1.37,4.35,7.5
2,GHANA - PREMIER LEAGUE,18/12/2023,12:00,Accra Lions,Nsoatreman,2.2,3.0,3.1
3,BAHRAIN - PREMIER LEAGUE,18/12/2023,13:00,Sitra,Al-Hala,2.3,3.0,3.2
4,POLAND - EKSTRAKLASA,18/12/2023,15:00,Piast Gliwice,Stal Mielec,1.44,4.33,7.0
