Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,01/03/2024,08:30,IRAQ - SUPER LEAGUE,Al Karkh,Al Najaf,2.12,2.8,3.55,2.54,2.16,1.66,1.08,1.57,1.5,9.3,1.03
2,01/03/2024,11:15,UZBEKISTAN - SUPER LEAGUE,Nasaf Qarshi,Olympic,1.45,3.9,6.9,1.93,2.1,1.57,1.03,1.42,1.32,6.65,1.06
3,01/03/2024,16:45,ITALY - SERIE C,Virtus Verona,Pro Sesto,1.78,3.2,4.9,2.42,2.25,1.57,1.11,1.57,1.5,7.6,1.05
4,01/03/2024,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Tigre,Central Cordoba,2.3,3.1,3.5,2.6,2.1,1.67,1.1,1.62,1.5,13.0,1.04
