,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,27/10/2023,12:00,Al Taee,Al Riyadh,1.6,3.8,5.25,1.7,2.1,1.73,2.0,1.6,1.4282857,0.728,0.33333334,0.47140452,0.709,0.625,0.2631579,0.1904762,0.5882353,0.47619048,0.5285464,1.267,1.9,1,0.5115
2,POLAND - EKSTRAKLASA,27/10/2023,13:00,Korona Kielce,Puszcza,1.85,3.6,4.0,2.03,1.83,1.91,1.91,1.8,1.2489996,0.657,1.2,1.2489996,0.829,0.5405405,0.2777778,0.25,0.49261084,0.5464481,0.3676066,0.6,2.498,1,0.7726
3,POLAND - DIVISION 1,27/10/2023,13:00,Wisla Plock,Chrobry Glogow,1.5,4.0,5.25,1.7,2.1,1.83,1.83,1.6,1.2,0.564,0.6,0.9165151,0.547,0.6666667,0.25,0.1904762,0.5882353,0.47619048,0.5740365,1.0,2.117,1,0.8104
4,POLAND - DIVISION 1,27/10/2023,13:00,GKS Katowice,Polonia Warszawa,1.75,3.5,4.0,1.83,2.03,1.73,2.0,1.6,1.4282857,0.952,1.75,1.299038,0.85,0.5714286,0.2857143,0.25,0.5464481,0.49261084,0.38977566,-0.15,2.727,1,0.8451
5,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,27/10/2023,15:00,Al Hilal,Al Ahli SC,1.44,5.0,6.0,1.44,2.63,1.62,2.2,2.5,0.8660254,0.422,1.0,1.0954452,0.992,0.6944444,0.2,0.16666667,0.6944444,0.38022813,0.6822775,1.5,1.961,1,0.5308
6,NETHERLANDS - EERSTE DIVISIE,27/10/2023,15:00,FC Emmen,Jong AZ,1.57,4.2,5.75,1.57,2.35,1.67,2.1,1.1,1.3,0.79,0.8,1.1661904,0.979,0.6369427,0.23809524,0.17391305,0.6369427,0.42553192,0.5858116,0.3,2.466,1,0.8945
7,NETHERLANDS - EERSTE DIVISIE,27/10/2023,15:00,De Graafschap,Eindhoven FC,1.85,3.75,4.0,1.75,2.05,1.67,2.1,1.25,1.0897248,1.732,1.6,1.2,0.466,0.5405405,0.26666668,0.25,0.5714286,0.4878049,0.37799868,-0.35,2.29,1,0.7007
8,NETHERLANDS - EERSTE DIVISIE,27/10/2023,15:00,Den Haag,Venlo,1.7,4.2,4.5,1.6,2.3,1.62,2.2,1.2,1.2489996,0.863,0.8,0.8717798,0.875,0.5882353,0.23809524,0.22222222,0.625,0.4347826,0.48330402,0.4,2.121,1,0.6561
9,NETHERLANDS - EERSTE DIVISIE,27/10/2023,15:00,Dordrecht,Den Bosch,1.7,4.2,4.5,1.5,2.5,1.5,2.5,1.5,1.024695,0.866,0.7,1.1874342,1.269,0.5882353,0.23809524,0.22222222,0.6666667,0.4,0.48330402,0.8,2.212,1,0.5541
10,NETHERLANDS - EERSTE DIVISIE,27/10/2023,15:00,Roda,Jong Ajax,1.45,5.25,5.75,1.36,3.1,1.53,2.38,2.0,1.264911,0.608,0.9,1.3747727,0.866,0.6896552,0.1904762,0.17391305,0.7352941,0.32258064,0.68113285,1.1,2.64,1,0.9276
11,NETHERLANDS - EERSTE DIVISIE,27/10/2023,15:00,Willem II,Jong PSV,1.53,4.33,6.0,1.57,2.35,1.67,2.1,2.5,1.024695,0.724,0.7,1.1874342,1.469,0.6535948,0.23094688,0.16666667,0.6369427,0.42553192,0.61640275,1.8,2.212,1,0.7933
12,NETHERLANDS - EERSTE DIVISIE,27/10/2023,15:00,Telstar,Oss,1.91,3.75,3.8,1.67,2.15,1.57,2.25,1.3,1.4177446,0.893,0.3,0.45825756,0.874,0.5235602,0.26666668,0.2631579,0.5988024,0.4651163,0.34726974,1.0,1.876,1,0.7119
13,BELGIUM - JUPILER PRO LEAGUE,27/10/2023,15:45,St. Truiden,RWDM,1.91,3.6,3.75,1.73,2.08,1.67,2.1,1.6,1.4282857,1.228,1.8,1.2489996,0.607,0.5235602,0.2777778,0.26666668,0.5780347,0.48076922,0.3330566,-0.2,2.677,1,0.6904
14,SCOTLAND - CHAMPIONSHIP,27/10/2023,15:45,Dundee Utd,Arbroath,1.53,4.0,5.25,1.8,2.0,1.83,1.83,1.2,1.2489996,0.632,1.3,1.1874342,0.926,0.6535948,0.25,0.1904762,0.5555556,0.5,0.56411296,-0.1,2.436,1,0.7062
15,SPAIN - LALIGA2,27/10/2023,16:00,Eibar,Valladolid,2.1,3.2,4.0,2.4,1.53,2.1,1.67,1.4,1.1135529,0.78,1.0,1.3416408,1.316,0.47619048,0.3125,0.25,0.41666666,0.6535948,0.27545938,0.4,2.455,1,1.0
16,COSTA RICA - PRIMERA DIVISION,27/10/2023,23:00,Liberia,Sporting San Jose,1.95,3.6,3.5,1.65,2.2,1.57,2.25,1.3333334,1.2472191,0.778,0.9,1.1357816,0.664,0.51282054,0.2777778,0.2857143,0.6060606,0.45454547,0.30375302,0.433,2.383,1,0.5115
