,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,AZERBAIJAN - PREMIER LEAGUE,2024-08-11,08:00,Neftci Baku,Shamakhi,1.62,3.55,5.2,2.05,1.6,2.05,1.62,2.2727273,1.2128786,0.53366655,0.5197004,0.2445454,0.47055075,0.33270288,0.12730525,0.38263947,2.2727273,1.354515,0.5959866,0.90909094,1.1642044,1.2806249,1.3636364,1.9666643,1.4422206,0.55102175,0.12730622,1.4118745,2.892562,1.0642618,0.8264463,1.2806249,0.36363637,0.4810457,1.3228756,0.44984916,0.4493404,0.998869,0.53548,0.07517117,0.1403809,0.72727275,0.74965554,1.0307764,1.7272727,0.86243933,0.499307,-1.0,0.9534626,-0.9534626,0.19212945,0.08176458,0.92561984,0.58901507,1.5702479,0.9486833,0.61728394,0.28169015,0.1923077,0.4878049,0.625,0.4878049,0.61728394,2.191358,3.2098765,0.45633802,1.4647887,0.31153846,0.6826923,0.57746476,0.45070422,0.50292474,0.37330756,0.52492666,0.18857142,0.26785713,0.31153846,1.4647887,0.45633802,0.7902439,2.5365853,0.57746476,1.0,10.37,1.909,1.694,-0.18611379,0.15911283,0.15621987,0.5014465,0.5183676,1.791824,0.52280164,4.389055,43.979572,0.6363961,12.680384,2.0441597,1.1942071,1.7117296,0.58420444,4.389055,1.65,1.93,1,0.9877
2,THAILAND - THAI LEAGUE 1,2024-08-11,09:00,Sukhothai,Nong Bua Pitchaya,2.22,3.25,3.1,1.55,2.32,1.42,2.65,1.7272727,1.4200454,0.8221316,0.50097287,0.3450202,0.6887004,0.41130856,0.09507338,0.23114856,1.5454545,0.9875255,0.63898706,1.3636364,1.2264307,0.89938253,0.18181819,1.6414064,9.027735,0.43384317,0.11511487,0.9896489,2.3884296,0.63898706,1.983471,0.8431711,0.36363637,0.88139635,2.42384,0.66096085,0.4863294,0.73579156,0.31175104,0.063457444,0.20355166,1.0,0.73854893,0.73854893,2.1818182,1.2662171,0.5803495,-1.1818181,1.4024771,-1.1867114,0.20136958,0.08018688,1.0909091,0.6770032,2.1818182,1.2662171,0.45045045,0.30769232,0.32258064,0.6451613,0.43103448,0.70422536,0.3773585,1.463964,1.3963964,0.6830769,0.95384616,0.716129,1.048387,0.47692308,0.71384615,0.17787127,0.18829982,0.16541353,0.023622047,0.35416666,0.716129,0.95384616,0.6830769,1.432258,2.0,0.47692308,1.0915493,8.57,1.364,2.301,-0.1201867,-0.017502917,0.2590432,0.36172694,0.19478893,0.5564471,0.31453776,1.3630114,27.248466,1.0889444,-21.056705,1.673932,1.4181924,1.1803279,0.8472222,1.3630114,0.15,1.03,1,0.7592
3,INDIA - ISL,2024-08-11,11:00,Bengaluru FC,North East Utd,1.85,3.5,3.5,1.73,2.08,1.67,2.1,1.7272727,1.2128786,0.70219284,0.24900316,0.24151754,0.9699377,0.62038517,0.12503126,0.20153812,1.0,0.9534626,0.9534626,1.2727273,1.5427784,1.212183,-0.27272728,1.8136307,-6.649979,0.47501394,0.14452788,0.737507,0.90909094,1.0488088,2.892562,0.6788225,0.72727275,0.86243933,1.1858541,0.5605638,0.38372082,0.68452656,0.3774023,0.08915396,0.23623057,1.0909091,0.66804266,0.61237246,2.0,1.5374123,0.76870614,-0.90909094,1.781447,-1.9595917,0.30183893,0.12462502,1.3884298,0.52489066,2.909091,1.056971,0.5405405,0.2857143,0.2857143,0.5780347,0.48076922,0.5988024,0.47619048,1.8918918,1.8918918,0.5285714,1.0,0.5285714,1.0,0.4942857,0.5942857,0.3240906,0.3084112,0.3084112,0.0,0.33843213,0.5285714,1.0,0.5285714,1.0693642,2.0231214,0.4942857,1.0359281,8.85,1.0,2.075,-0.18644068,0.0,0.20903955,0.39548022,0.32292473,0.95262796,0.37371784,2.3334525,39.522633,0.49497473,-9.926246,1.9073359,1.3976834,1.3646408,0.7327935,2.3334525,0.0,1.65,1,0.8526
4,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2024-08-11,11:45,Al Hilal,Al Ettifaq,1.2,6.5,10.0,1.44,2.63,2.0,1.73,3.0,1.1005237e-08,3.6684122e-09,0.30279386,0.1738354,0.5741047,0.29306352,0.06433338,0.21952027,2.909091,0.51425946,0.17677669,0.8181818,0.5749596,0.7027284,2.090909,0.66804266,0.31949866,0.8256219,0.09438443,1.8673564,3.4380164,0.43514264,0.8181818,0.5749596,1.7272727,1.2128786,0.70219284,0.55065936,0.4849651,0.88069886,0.42440724,0.14642115,0.34500155,1.5454545,1.304791,0.8442765,0.72727275,0.6165755,0.84779125,0.8181818,1.6414064,2.0061634,0.42869335,0.0834249,2.5289257,0.7973722,1.0578512,0.42389563,0.8333333,0.15384616,0.1,0.6944444,0.38022813,0.5,0.5780347,5.4166665,8.333333,0.18461539,1.5384616,0.12,0.65,0.22153845,0.40461537,0.92090523,0.6883117,0.78571427,0.21212122,0.63727957,0.12,1.5384616,0.18461539,0.8333333,6.9444447,0.22153845,0.72,17.7,1.273,1.213,-0.29943502,0.19774011,0.06779661,0.56497175,0.75094503,4.4305754,0.8881201,10.85265,69.32558,1.6829141,-30.752645,2.6,1.1333333,2.2941177,0.43589744,10.85265,3.5,5.3,1,0.9996
5,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2024-08-11,12:20,Al Ahli SC,Al Raed,1.29,5.75,7.5,1.53,2.38,2.0,1.73,1.8181819,1.3360853,0.73484695,0.3461845,0.21413082,0.6185454,0.46525458,0.22278489,0.47884515,1.9090909,1.5640591,0.81926906,1.0,0.73854893,0.73854893,0.90909094,1.6211413,1.7832555,0.6130404,0.20749877,1.2610656,1.9090909,1.5640591,2.5619836,0.28121927,1.6363636,1.2984415,0.793492,0.8578705,0.6935695,0.80847806,0.30054784,0.15648311,0.52065957,1.6363636,1.3666633,0.83518314,1.0909091,0.8999541,0.8249579,0.54545456,1.9241828,3.5276685,0.2920385,0.124112315,1.6363636,1.3666633,0.9917355,0.98994946,0.7751938,0.17391305,0.13333334,0.6535948,0.42016807,0.5,0.5780347,4.4573646,5.8139534,0.22434783,1.3043479,0.172,0.76666665,0.26608697,0.41391304,0.8133821,0.63352275,0.7064846,0.13207547,0.5796703,0.172,1.3043479,0.22434783,0.84313726,4.901961,0.26608697,0.765,14.54,0.182,2.635,-0.30674002,0.12035763,0.08872077,0.5158184,0.66066766,3.202036,0.7706369,7.8433537,65.847084,1.2020816,-23.025492,2.4589148,1.1751938,2.0923483,0.47793192,7.8433537,1.75,4.46,1,0.9941
6,SWITZERLAND - CHALLENGE LEAGUE,2024-08-11,15:30,Lausanne Ouchy,Stade Nyonnais,1.78,3.5,4.35,1.65,2.15,1.57,2.25,1.0909091,1.2398347,1.1365151,0.5163696,0.6435118,1.2462233,0.5926494,0.18505694,0.31225368,1.1818181,1.5266232,1.2917582,1.4545455,1.0756508,0.73951,-0.27272728,2.048987,-7.512952,0.34882662,0.12522823,0.7653224,1.8264463,0.987815,2.2479339,0.6960094,0.8181818,1.1134044,1.3608277,0.5755658,0.610513,1.0607179,0.5487806,0.0932726,0.16996336,1.0909091,1.1642044,1.0671874,1.6363636,1.4937888,0.91287094,-0.54545456,1.8272501,-3.3499587,0.25569308,0.05504455,1.785124,0.71145827,1.4876033,1.6431676,0.56179774,0.2857143,0.22988506,0.6060606,0.4651163,0.6369427,0.44444445,1.9662921,2.4438202,0.50857145,1.2428571,0.4091954,0.8045977,0.47142857,0.6142857,0.4040495,0.32575756,0.4192496,0.10828026,0.3592233,0.4091954,1.2428571,0.50857145,1.0787879,2.6363637,0.47142857,1.0509554,9.63,0.273,2.353,-0.17860852,0.088265836,0.18483904,0.45171338,0.4078856,1.3093128,0.46927458,3.2071483,40.69553,0.70710677,-14.036243,1.9152783,1.2514529,1.5304438,0.65340525,3.2071483,0.85,1.72,1,0.8871
7,SWITZERLAND - CHALLENGE LEAGUE,2024-08-11,16:15,Vaduz,Xamax,2.12,3.8,2.87,1.5,2.42,1.45,2.55,2.3636363,1.06794,0.45182076,0.7782896,0.33999598,0.4368502,0.3379013,0.058648814,0.17356789,2.7272727,1.5427784,0.56568545,1.1818181,1.4024771,1.1867114,1.5454545,2.3105936,1.49509,0.48987642,0.09094267,1.4949383,2.479339,1.6970563,1.7190082,0.96420306,1.3636364,1.2984415,0.95219046,0.49366096,0.36946294,0.74841434,0.4476854,0.08227594,0.18378071,1.2727273,0.9620914,0.75592893,1.7272727,1.2856487,0.74432296,-0.45454547,2.0164611,-4.4362144,0.36407286,0.11114926,1.5041323,0.8140773,2.8264463,0.7856742,0.4716981,0.2631579,0.34843206,0.6666667,0.41322315,0.6896552,0.39215687,1.7924528,1.3537736,0.55789477,0.75526315,0.73867595,1.3240418,0.39473686,0.63684213,0.23707221,0.2837838,0.1503006,0.13943028,0.43396226,0.73867595,0.75526315,0.55789477,1.4133333,1.9133333,0.39473686,1.0344827,8.79,1.0,2.366,-0.19112629,-0.105802044,0.24118316,0.3265074,0.2872374,0.8416056,0.38549188,2.0615044,40.03026,1.3010765,-24.70243,1.7635264,1.5169942,1.1625135,0.86020505,2.0615044,0.93,1.68,1,0.8787
8,SPAIN - PRIMERA RFEF,2024-08-11,16:30,Real Madrid B,CF Intercity,1.9,2.9,4.5,2.5,1.5,2.2,1.62,1.3636364,1.2984415,0.95219046,0.315218,0.38926825,1.2349176,0.6268871,0.19170505,0.30580476,1.1818181,1.465865,1.2403474,1.0,0.73854893,0.73854893,0.18181819,1.6958871,9.327379,0.48305303,0.098044045,0.8324356,1.0743802,1.6124516,1.0,0.73854893,1.0909091,1.2398347,1.1365151,0.521435,0.41867036,0.8029195,0.4413692,0.07342998,0.16636862,1.0909091,0.8999541,0.8249579,1.1818181,0.83319557,0.70501167,-0.09090909,1.5640591,-17.20465,0.27423847,0.06906608,0.6942149,1.4142135,1.8264463,0.5391266,0.5263158,0.3448276,0.22222222,0.4,0.6666667,0.45454547,0.61728394,1.5263158,2.368421,0.6551724,1.5517242,0.42222223,0.64444447,0.86206895,0.51724136,0.3427556,0.20833333,0.40625,0.21621622,0.074074075,0.42222223,1.5517242,0.6551724,0.76,1.8,0.86206895,1.1363636,9.3,0.273,2.538,-0.10752688,0.17204301,0.20430107,0.48387095,0.42306054,1.3114877,0.37696785,3.2124758,26.565052,1.4142135,26.565052,1.8011696,1.1929824,1.5098039,0.66233766,3.2124758,1.6,1.0,1,0.8917
9,SPAIN - PRIMERA RFEF,2024-08-11,16:30,Tarazona,Gimnastica Segoviana,2.05,3.0,3.6,2.5,1.5,2.2,1.62,1.8181819,1.3360853,0.73484695,0.31484944,0.33931297,1.0776992,0.60883623,0.09513872,0.15626323,0.90909094,0.9958592,1.0954452,0.54545456,0.6555548,1.2018504,0.36363637,1.2264307,3.3726845,0.40418413,0.06892732,0.65663755,1.1570247,0.7824608,0.6446281,0.5547002,0.72727275,1.1354542,1.5612495,0.40404603,0.46136683,1.1418669,0.5725125,0.0870935,0.15212508,0.90909094,0.9958592,1.0954452,1.6363636,1.2984415,0.793492,-0.72727275,1.354515,-1.8624581,0.29417366,0.13572912,0.8264463,1.0954452,4.016529,0.5289947,0.4878049,0.33333334,0.2777778,0.4,0.6666667,0.45454547,0.61728394,1.4634147,1.7560976,0.68333334,1.2,0.5694444,0.8333333,0.8333333,0.5,0.2425749,0.18811882,0.27433628,0.09090909,0.09090909,0.5694444,1.2,0.68333334,0.82,1.44,0.8333333,1.1363636,8.65,1.091,2.472,-0.10982659,0.06936416,0.23699422,0.41618496,0.27106068,0.7815583,0.2390321,1.9144189,25.407719,1.4142135,26.565052,1.7411925,1.3211383,1.3179487,0.75875485,1.9144189,0.6,0.95,1,0.7811
10,BELGIUM - JUPILER PRO LEAGUE,2024-08-11,16:45,St. Truiden,KV Mechelen,2.55,3.4,2.63,1.73,2.08,1.54,2.25,1.5454545,1.1570839,0.7487013,0.54621583,0.35582635,0.6514391,0.39392325,0.10428213,0.26472703,1.5454545,0.9875255,0.63898706,1.4545455,1.304791,0.89704376,0.09090909,1.443137,15.874508,0.39112526,0.08353544,0.9682899,2.9504132,0.5172753,2.644628,0.717635,1.3636364,1.2984415,0.95219046,0.6458583,0.51850265,0.80281174,0.3961939,0.070117325,0.1769773,1.3636364,1.4316378,1.0498677,1.2727273,1.0523489,0.82684547,0.09090909,1.5048132,16.552946,0.2806596,0.10091762,2.107438,0.9263539,2.0826447,0.64310205,0.39215687,0.29411766,0.38022813,0.5780347,0.48076922,0.64935064,0.44444445,1.3333334,1.0313725,0.75,0.7735294,0.9695817,1.2927756,0.5088235,0.6117647,0.12286001,0.14285715,0.015444015,0.12769486,0.32553607,0.9695817,0.7735294,0.75,1.4739884,1.5202312,0.5088235,1.1233766,8.58,0.182,2.456,-0.0990676,-0.08974359,0.2972028,0.3065268,0.16411233,0.46936128,0.26487258,1.1496956,23.025492,0.49497473,-9.926246,1.5566987,1.5328413,1.0155642,0.98467433,1.1496956,0.77,0.85,1,0.5476
