,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,PORTUGAL - LIGA PORTUGAL 2,04/05/2024,07:00,Feirense,Leiria,2.1,3.25,3.0,1.95,1.9,1.73,2.0,1.4,1.356466,0.926,0.8,1.1661904,1.631,0.47619048,0.30769232,0.33333334,0.51282054,0.5263158,0.19905718,0.6,2.523,1,0.5092
2,ENGLAND - CHAMPIONSHIP,04/05/2024,08:30,Leeds,Southampton,1.55,4.33,5.5,1.5,2.63,1.53,2.38,2.6,0.8,0.868,1.4,1.356466,0.833,0.6451613,0.23094688,0.18181819,0.6666667,0.38022813,0.5893012,1.2,2.156,1,0.8
3,ENGLAND - CHAMPIONSHIP,04/05/2024,08:30,Leicester,Blackburn,1.65,4.0,5.25,1.53,2.5,1.53,2.38,2.2,1.2489996,0.506,0.6,0.9165151,1.34,0.6060606,0.25,0.1904762,0.6535948,0.4,0.5260054,1.6,2.166,1,0.8
4,ENGLAND - CHAMPIONSHIP,04/05/2024,08:30,Stoke,Bristol City,2.05,3.4,3.75,1.88,1.98,1.73,2.0,0.9,1.1357816,1.167,0.9,1.1357816,0.84,0.4878049,0.29411766,0.26666668,0.5319149,0.5050505,0.2815653,0.0,2.272,1,0.6
5,ROMANIA - LIGA 1,04/05/2024,08:30,FC Botosani,FC Voluntari,2.2,3.25,3.25,2.05,1.8,1.8,1.91,1.6,1.2,0.775,0.8,1.1661904,0.854,0.45454547,0.30769232,0.30769232,0.4878049,0.5555556,0.19410774,0.8,2.366,1,0.6704
6,ENGLAND - CHAMPIONSHIP,04/05/2024,08:30,Coventry,QPR,2.2,3.4,3.3,1.73,2.1,1.57,2.25,1.6,1.4282857,0.881,1.5,1.2845232,1.081,0.45454547,0.29411766,0.3030303,0.5780347,0.47619048,0.20999172,0.1,2.713,1,0.6
7,ENGLAND - CHAMPIONSHIP,04/05/2024,08:30,Middlesbrough,Watford,1.67,4.0,5.0,1.62,2.3,1.62,2.2,1.5,1.2845232,1.011,1.3,1.1874342,1.0,0.5988024,0.25,0.2,0.61728394,0.4347826,0.5074087,0.2,2.472,1,1.0
8,SWEDEN - SUPERETTAN,04/05/2024,10:00,Degerfors,Landskrona,1.83,3.5,3.75,1.93,1.93,1.8,1.95,1.0,1.3416408,0.656,1.4,1.356466,0.678,0.5464481,0.2857143,0.26666668,0.5181347,0.5181347,0.34847394,-0.4,2.698,1,0.5003
9,SWEDEN - SUPERETTAN,04/05/2024,10:00,Utsikten,Skovde AIK,1.53,3.75,5.0,2.05,1.8,2.05,1.7,1.4,1.1135529,1.202,0.9,1.1357816,0.539,0.6535948,0.26666668,0.2,0.4878049,0.5555556,0.53551936,0.5,2.249,1,0.5022
10,NORWAY - OBOS-LIGAEN,04/05/2024,11:00,Raufoss,Asane,2.15,3.5,3.3,1.73,2.08,1.57,2.25,1.2,1.2489996,0.946,0.9,1.1357816,0.611,0.4651163,0.2857143,0.3030303,0.5780347,0.48076922,0.23000948,0.3,2.385,1,0.7676
11,NORWAY - OBOS-LIGAEN,04/05/2024,11:00,Valerenga,Bryne,1.62,4.2,5.0,1.7,2.1,1.73,2.0,0.8,0.8717798,0.617,1.2,1.4696939,0.969,0.61728394,0.23809524,0.2,0.5882353,0.47619048,0.5354668,-0.4,2.341,1,0.8051
12,SCOTLAND - LEAGUE ONE,04/05/2024,11:00,Stirling,Annan,2.0,3.5,3.1,1.65,2.2,1.57,2.25,1.3,1.1874342,0.966,0.9,0.83066237,0.748,0.5,0.2857143,0.32258064,0.6060606,0.45454547,0.25321186,0.4,2.018,1,0.6
13,SCOTLAND - LEAGUE ONE,04/05/2024,11:00,Hamilton,Kelty Hearts,1.5,4.0,5.5,1.67,2.15,1.8,1.91,1.5,1.2845232,0.791,1.1,1.3,0.612,0.6666667,0.25,0.18181819,0.5988024,0.4651163,0.5852731,0.4,2.585,1,1.0
14,SCOTLAND - LEAGUE TWO,04/05/2024,11:00,Stranraer,Stenhousemuir,2.15,4.0,2.55,1.98,1.88,1.83,1.83,1.4,1.356466,1.085,1.9,1.1357816,0.545,0.4651163,0.25,0.39215687,0.5050505,0.5319149,0.24200682,-0.5,2.492,1,0.5061
15,ENGLAND - PREMIER LEAGUE,04/05/2024,11:00,Brentford,Fulham,2.05,3.8,3.3,1.57,2.38,1.53,2.38,1.0,1.0954452,0.489,0.8,1.1661904,0.807,0.4878049,0.2631579,0.3030303,0.6369427,0.42016807,0.27855447,0.2,2.262,1,0.6036
16,SPAIN - PRIMERA RFEF,04/05/2024,11:00,Sanluqueno,Alcoyano,1.75,3.3,4.2,2.35,1.57,2.12,1.65,1.5,1.2845232,1.194,1.5,1.2845232,0.876,0.5714286,0.3030303,0.23809524,0.42553192,0.6369427,0.38906616,0.0,2.569,1,0.8023
17,SCOTLAND - PREMIERSHIP,04/05/2024,11:00,Aberdeen,St Johnstone,1.67,3.6,5.5,2.1,1.73,2.0,1.75,1.4,1.1135529,0.941,0.8,1.1661904,0.965,0.5988024,0.2777778,0.18181819,0.47619048,0.5780347,0.5054065,0.6,2.28,1,0.5045
