,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,12/11/2023,01:00,AUSTRALIA - A-LEAGUE,Melbourne City,Macarthur FC,1.53,4.33,6.0,1.53,2.4,1.62,2.2,D,H,H
2,AI_LAY_AWAY_RETORNOS,12/11/2023,03:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Brisbane Roar,2.15,3.8,3.0,1.53,2.4,1.5,2.5,D,H,H
3,AI_LAY_AWAY_RETORNOS,12/11/2023,04:30,SOUTH KOREA - K LEAGUE 1,Ulsan Hyundai Horang-i,Pohang Steelers,2.1,3.4,3.4,1.95,1.9,1.73,2.0,D,H,D
4,AI_LAY_AWAY_RETORNOS,12/11/2023,08:00,SPAIN - PRIMERA RFEF,Alcoyano,Melilla,1.85,3.25,3.8,2.63,1.44,2.5,1.5,H,H,H
5,AI_LAY_AWAY_RETORNOS,12/11/2023,08:00,SPAIN - PRIMERA RFEF,Cordoba,Ceuta,1.7,3.4,4.5,2.2,1.65,2.1,1.67,H,H,H
6,AI_LAY_AWAY_RETORNOS,12/11/2023,08:00,SPAIN - PRIMERA RFEF,Baleares,Merida AD,2.2,2.8,3.25,2.5,1.5,2.2,1.62,H,H,H
7,AI_LAY_AWAY_RETORNOS,12/11/2023,08:00,SPAIN - PRIMERA RFEF,Sanluqueno,Linares,1.7,3.3,4.75,2.15,1.67,2.1,1.67,H,H,H
8,AI_LAY_AWAY_RETORNOS,12/11/2023,08:40,POLAND - DIVISION 1,GKS Katowice,Tychy,2.05,3.3,3.25,1.88,1.98,1.67,2.1,D,D,H
9,AI_LAY_AWAY_RETORNOS,12/11/2023,09:30,BELGIUM - CHALLENGER PRO LEAGUE,RFC Liege,Lierse K.,1.7,3.6,4.2,1.57,2.35,1.57,2.25,H,A,H
10,AI_LAY_AWAY_RETORNOS,12/11/2023,10:00,SPAIN - LALIGA2,Burgos,Alcorcon,2.1,3.25,3.75,2.4,1.53,2.1,1.67,H,D,D
11,AI_LAY_AWAY_RETORNOS,12/11/2023,10:15,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Lausanne Ouchy,2.0,3.75,3.5,1.57,2.35,1.5,2.5,D,H,D
12,AI_LAY_AWAY_RETORNOS,12/11/2023,10:30,NORWAY - OBOS-LIGAEN,Kongsvinger,Moss,1.55,4.25,5.75,1.62,2.25,1.67,2.1,A,H,A
13,AI_LAY_AWAY_RETORNOS,12/11/2023,10:30,NORWAY - OBOS-LIGAEN,Asane,Sandnes Ulf,1.7,4.5,4.0,1.44,2.7,1.5,2.5,A,H,A
14,AI_LAY_AWAY_RETORNOS,12/11/2023,10:30,NORWAY - OBOS-LIGAEN,Fredrikstad,Jerv,1.67,4.2,4.5,1.68,2.25,1.67,2.1,A,H,A
15,AI_LAY_AWAY_RETORNOS,12/11/2023,10:30,NETHERLANDS - EERSTE DIVISIE,ADO Den Haag,Cambuur Leeuwarden,2.1,3.6,3.1,1.57,2.35,1.5,2.5,A,H,A
16,AI_LAY_AWAY_RETORNOS,12/11/2023,11:00,POLAND - DIVISION 1,R. Rzeszow,Chrobry Glogow,1.85,3.4,3.8,2.0,1.85,1.8,1.91,D,D,H
17,AI_LAY_AWAY_RETORNOS,12/11/2023,11:00,SWEDEN - ALLSVENSKAN,Sirius,Norrkoping,1.83,4.0,3.8,1.53,2.4,1.53,2.38,D,A,H
18,AI_LAY_AWAY_RETORNOS,12/11/2023,11:00,SWEDEN - ALLSVENSKAN,Brommapojkarna,Hacken,2.15,4.33,2.8,1.33,3.4,1.33,3.25,D,A,H
19,AI_LAY_AWAY_RETORNOS,12/11/2023,11:00,SWEDEN - ALLSVENSKAN,Malmo FF,Elfsborg,1.73,4.0,4.5,1.57,2.35,1.57,2.25,D,A,H
20,AI_LAY_AWAY_RETORNOS,12/11/2023,12:00,BELGIUM - CHALLENGER PRO LEAGUE,Beveren,Lommel SK,1.85,3.8,3.4,1.73,2.08,1.62,2.2,H,A,H
21,AI_LAY_AWAY_RETORNOS,12/11/2023,12:00,SPAIN - PRIMERA RFEF,Ibiza Eivissa,Malaga,1.95,3.2,3.5,2.25,1.62,2.0,1.73,H,H,H
22,AI_LAY_AWAY_RETORNOS,12/11/2023,12:00,SPAIN - PRIMERA RFEF,Fuenlabrada,Osasuna B,2.0,3.1,3.4,2.15,1.67,1.91,1.8,H,H,H
23,AI_LAY_AWAY_RETORNOS,12/11/2023,12:00,SPAIN - PRIMERA RFEF,Celta Vigo B,Unionistas,2.0,3.25,3.3,2.38,1.53,2.2,1.62,H,H,H
24,AI_LAY_AWAY_RETORNOS,12/11/2023,12:15,SPAIN - LALIGA2,Andorra CF,Eldense,1.75,3.5,5.0,2.15,1.67,2.0,1.73,H,D,D
25,AI_LAY_AWAY_RETORNOS,12/11/2023,12:30,PORTUGAL - LIGA PORTUGAL,Gil Vicente,Rio Ave,2.0,3.6,3.6,1.9,1.95,1.75,2.0,H,H,H
26,AI_LAY_AWAY_RETORNOS,12/11/2023,12:30,PORTUGAL - LIGA PORTUGAL,Boavista,Farense,2.05,3.6,3.4,1.93,1.93,1.75,2.0,H,H,H
27,AI_LAY_AWAY_RETORNOS,12/11/2023,12:30,SWITZERLAND - SUPER LEAGUE,Servette,Basel,1.7,4.2,4.33,1.6,2.3,1.62,2.2,D,H,D
28,AI_LAY_AWAY_RETORNOS,12/11/2023,12:45,NETHERLANDS - EERSTE DIVISIE,Roda JC,FC Groningen,2.2,3.4,3.0,1.65,2.2,1.53,2.38,A,H,A
29,AI_LAY_AWAY_RETORNOS,12/11/2023,13:30,POLAND - EKSTRAKLASA,Legia Warsaw,Lech Poznan,2.2,3.3,3.25,2.03,1.83,1.75,2.0,A,D,H
30,AI_LAY_AWAY_RETORNOS,12/11/2023,14:00,SPAIN - PRIMERA RFEF,Ponferradina,Rayo Majadahonda,1.57,3.6,5.0,2.2,1.65,2.25,1.57,H,H,H
31,AI_LAY_AWAY_RETORNOS,12/11/2023,14:35,ARGENTINA - PRIMERA NACIONAL,CD Maipu,CA Temperley,1.95,3.25,4.33,2.25,1.62,2.0,1.73,D,D,H
32,AI_LAY_AWAY_RETORNOS,12/11/2023,16:00,SPAIN - PRIMERA RFEF,Gimnastic,Sestao,1.73,3.1,4.5,2.75,1.4,2.63,1.44,H,H,H
33,AI_LAY_AWAY_RETORNOS,12/11/2023,16:45,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Boca Juniors,Newells,1.85,3.1,4.5,2.7,1.44,2.25,1.57,A,H,D
34,AI_LAY_AWAY_RETORNOS,12/11/2023,16:45,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Tigre,CA Platense,2.1,2.9,4.2,2.7,1.44,2.2,1.62,A,H,D
35,AI_LAY_AWAY_RETORNOS,12/11/2023,17:00,SPAIN - LALIGA2,Eibar,Albacete,1.83,3.3,4.75,2.25,1.62,2.1,1.67,H,D,D
36,AI_LAY_AWAY_RETORNOS,12/11/2023,18:30,BOLIVIA - DIVISION PROFESIONAL,Real Tomayapo,Nacional Potosi,2.15,3.5,2.9,1.65,2.2,1.53,2.38,D,H,D
37,AI_LAY_AWAY_RETORNOS,12/11/2023,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Belgrano,Union Santa Fe,2.1,3.1,4.0,2.88,1.4,2.38,1.53,A,H,D
38,AI_LAY_AWAY_RETORNOS,12/11/2023,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,CA Independiente,Banfield,2.1,2.75,4.0,2.88,1.4,2.25,1.57,A,H,D
39,AI_LAY_AWAY_RETORNOS,12/11/2023,21:00,COSTA RICA - PRIMERA DIVISION,Sporting San Jose,AD Santos,1.95,3.2,3.6,1.88,1.93,1.73,2.0,A,H,H
40,AI_LAY_AWAY_RETORNOS,12/11/2023,21:00,MEXICO - LIGA MX,Cruz Azul,Puebla,1.85,4.0,3.75,1.57,2.35,1.57,2.25,D,A,H
41,AI_LAY_AWAY_RETORNOS,12/11/2023,23:05,MEXICO - LIGA MX,Leon,FC Juarez,1.53,4.33,5.75,1.65,2.2,1.75,2.0,D,A,H
