,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-08-20,09:00:00,ARMENIA - PREMIER LEAGUE,Van,FC Syunik,2.74,2.44,3.35,12.5,1.2613008
2,2026-08-20,14:00:00,DENMARK - 1ST DIVISION,Vendsyssel,Hillerod,2.44,2.72,3.35,16.0,1.2612082
3,2026-08-20,16:00:00,SPAIN - LALIGA,Rayo Vallecano,Alaves,2.34,3.85,3.1,10.0,1.2606881
4,2026-08-20,19:30:00,BRAZIL - SERIE B,Athletic Club,CRB,2.42,3.2,3.05,12.5,1.2612085
5,2026-08-20,20:30:00,BRAZIL - SERIE B,Novorizontino,America MG,1.52,8.0,4.0,25.0,1.2612084
