Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,MALTA - PREMIER LEAGUE,10/02/2024,10:00,Hibernians,Floriana,4.85,3.85,1.6
2,ENGLAND - LEAGUE ONE,10/02/2024,12:00,Northampton,Bolton,4.33,3.75,1.8
3,CROATIA - HNL,10/02/2024,13:10,Lok. Zagreb,D. Zagreb,5.5,3.8,1.6
4,MOROCCO - BOTOLA PRO,10/02/2024,14:00,Maghreb Fez,FUS Rabat,3.4,2.8,2.3
