League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Australian A-League Men,2024-03-12,05:00:00,Melbourne City,Western Sydney Wanderers,1.89,4.0,4.3,3.95,1.3,1.66,2.32,1.19,5.1,22.0,1.04,5.3,1.17,2.66,1.57,1.27,4.3,1.59,2.6,21.0,20.0,30.0,17.5,13.0,9.6,15.5,36.0,13.5,9.8,14.5,36.0,21.0,16.0,23.0,50.0,7.8,21.0,20.0,0.52910054,0.23255815,0.25,0.6369427,0.37593985,0.6289308,0.3846154,2.2751322,2.1164021,0.43953487,0.9302326,0.4725,1.075,0.36511627,0.61860466,0.40290385,0.38933763,0.3582343,0.036144577,0.46507666,0.4725,0.9302326,0.43953487,1.2038217,2.5477707,0.36511627,0.9874214,10.19,-0.23650637,-0.029440628,0.18547596,0.3925417,0.38667476,1.3134053,0.4791212,3.2171726,50.31155,1.5414928,-28.590384,3.2171726,0.3,2.41,1,1.0
Serbian Super League,2024-03-12,10:00:00,FK Backa Topola,Mladost Lucani,1.41,6.8,3.9,2.84,1.31,1.03,1.03,1.11,6.2,1.02,1.04,2.02,1.24,1.39,1.72,1.12,5.9,1.99,1.79,2.4,4.2,4.2,4.2,1.95,3.5,4.2,4.2,3.1,3.4,1.77,4.2,3.5,2.7,1.32,1.32,1.77,4.2,4.7,0.7092199,0.25641027,0.14705883,0.5813953,0.7194245,0.5025126,0.5586592,2.7659574,4.8226953,0.36153847,1.7435898,0.20735294,0.5735294,0.44102564,0.35641026,0.65614176,0.46892655,0.65651643,0.27102804,0.38790035,0.20735294,1.7435898,0.36153847,0.8197674,3.9534883,0.44102564,0.8643216,12.11,-0.2056152,0.23947151,0.1164327,0.5615194,0.66827357,2.6975977,0.7197664,6.607738,51.228123,0.46669048,9.369385,6.607738,2.9,2.49,1,1.0
Serbian Super League,2024-03-12,12:00:00,FK Novi Pazar,Vozdovac,1.68,4.7,3.25,2.76,1.41,1.02,1.01,1.1,8.2,1.79,1.05,1.79,1.31,1.79,1.31,1.09,6.6,1.86,1.84,1.03,1.08,1.08,1.08,1.09,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.55,1.55,1.08,0.5952381,0.30769232,0.21276596,0.7633588,0.5586592,0.53763443,0.54347825,1.9345238,2.797619,0.51692307,1.4461539,0.35744682,0.69148934,0.40307692,0.5507692,0.437243,0.3184584,0.47335422,0.18238993,0.42543858,0.35744682,1.4461539,0.51692307,1.2824427,3.5877862,0.40307692,0.70430106,9.63,-0.16303219,0.15057114,0.17445482,0.48805815,0.47052875,1.5103973,0.5691834,3.6997027,38.131912,0.6788225,-13.495733,3.6997027,1.45,1.57,1,1.0
Serbian Super League,2024-03-12,12:00:00,Cukaricki,FK Spartak,1.58,5.2,3.6,2.64,1.36,1.02,1.01,1.09,7.2,3.15,1.06,3.15,1.32,1.29,1.79,1.12,6.8,2.04,1.83,1.59,1.27,1.18,4.7,2.06,1.76,1.28,4.5,2.12,1.53,1.21,7.2,1.34,1.34,1.21,1.34,1.55,1.55,4.9,0.6329114,0.2777778,0.1923077,0.5586592,0.7751938,0.49019608,0.5464481,2.278481,3.2911391,0.43888888,1.4444444,0.30384615,0.6923077,0.49722221,0.35833332,0.5188824,0.3899614,0.5339233,0.18181819,0.33580706,0.30384615,1.4444444,0.43888888,0.88268155,2.9050279,0.49722221,0.877451,10.38,-0.19460501,0.15414259,0.1522158,0.5009634,0.5242937,1.8140563,0.55885655,4.443512,45.28505,0.70710677,14.036243,4.443512,1.6,2.02,1,1.0
French National,2024-03-12,15:30:00,Rouen,Villefranche Beaujolais,2.0,4.0,3.0,2.28,1.45,1.3,1.03,1.06,9.8,2.74,1.08,2.74,1.42,1.58,2.14,1.05,4.3,2.04,1.75,8.0,10.0,21.0,4.3,6.2,6.2,14.5,3.95,9.6,9.2,3.9,2.4,19.0,19.5,2.46,1.58,1.55,1.55,4.5,0.5,0.33333334,0.25,0.46728972,0.6329114,0.49019608,0.5714286,1.5,2.0,0.6666667,1.3333334,0.5,0.75,0.7133333,0.52666664,0.2878198,0.2,0.33333334,0.14285715,0.16731517,0.5,1.3333334,0.6666667,0.93457943,1.8691589,0.7133333,1.0490196,9.0,-0.11111111,0.11111111,0.22222222,0.44444445,0.33333334,1.0,0.33134782,2.4494898,26.565052,0.7919596,15.642246,2.4494898,1.0,1.0,1,1.0
Egyptian Premier,2024-03-12,16:30:00,National Bank,Al Ahly Cairo,10.0,1.36,5.0,3.2,1.36,1.48,2.68,1.12,6.8,3.95,1.01,3.95,1.25,2.04,1.78,1.13,5.1,2.22,1.67,14.0,7.0,6.8,9.0,7.0,10.0,8.8,12.5,7.2,6.8,6.4,6.8,7.8,7.6,7.6,7.6,7.6,3.7,7.8,0.1,0.2,0.7352941,0.56179774,0.49019608,0.45045045,0.5988024,0.5,0.136,2.0,0.272,7.352941,3.6764705,0.356,0.408,0.8082174,0.33333334,0.7605634,0.572327,0.47492626,7.352941,0.272,2.0,5.6179776,0.76404494,0.356,0.8018018,16.36,0.30562347,-0.22249389,0.61124694,0.083129585,0.7954406,4.337803,0.8797573,10.625403,-68.19859,0.36769554,-7.4069123,10.625403,3.64,5.0,1,1.0
Egyptian Premier,2024-03-12,16:30:00,ZED FC,Al-Masry,3.6,2.28,3.1,2.4,1.52,1.29,3.45,1.07,11.0,2.74,1.01,2.74,1.46,1.61,2.32,1.06,3.55,2.04,1.79,7.4,6.6,11.0,6.0,9.2,6.0,9.8,5.8,19.5,13.5,17.5,6.2,6.4,6.2,6.4,6.6,6.2,5.6,6.8,0.2777778,0.32258064,0.4385965,0.43103448,0.621118,0.49019608,0.5586592,0.8611111,0.6333333,1.1612903,0.7354839,1.5789474,1.3596492,0.7483871,0.5193548,0.19567442,0.07462686,0.2244898,0.15241636,0.14391144,1.5789474,0.7354839,1.1612903,1.5517242,0.98275864,0.7483871,1.137255,8.98,0.055679288,-0.09131403,0.40089086,0.25389755,0.22263919,0.6664333,0.22650258,1.6324215,-14.036243,1.0040916,19.544863,1.6324215,0.82,0.5,1,1.0
Egyptian Premier,2024-03-12,16:30:00,El Gounah,Zamalek,3.7,2.04,3.4,2.9,1.41,1.38,2.9,1.1,8.2,9.8,1.06,3.4,1.33,1.83,1.97,1.1,3.4,1.77,1.97,10.5,7.8,10.5,21.0,11.0,6.8,9.0,18.5,21.0,13.0,15.5,6.4,7.0,6.6,6.8,7.2,6.6,5.3,7.6,0.27027026,0.29411766,0.49019608,0.5076142,0.5464481,0.56497175,0.5076142,0.9189189,0.55135137,1.0882353,0.6,1.8137255,1.6666666,0.57941175,0.5382353,0.28030562,0.04225352,0.2891986,0.25,0.26629424,1.8137255,0.6,1.0882353,1.8781726,1.035533,0.57941175,1.1129943,9.14,0.032822758,-0.1487965,0.404814,0.22319475,0.29035312,0.88460916,0.32433063,2.166841,-8.530766,0.1979899,4.004173,2.166841,1.36,0.3,1,1.0
English Championship,2024-03-12,16:45:00,Birmingham,Middlesbrough,2.9,2.58,3.7,3.45,1.38,1.51,2.72,1.12,6.8,14.0,1.06,4.4,1.27,2.14,1.84,1.16,6.0,1.67,2.32,15.0,11.5,16.5,34.0,12.5,7.6,11.0,23.0,18.5,11.5,15.0,32.0,40.0,26.0,34.0,60.0,19.5,16.5,18.5,0.3448276,0.27027026,0.3875969,0.54347825,0.46728972,0.5988024,0.43103448,1.2758621,0.8896552,0.7837838,0.6972973,1.1240311,1.4341085,0.4972973,0.5783784,0.1450517,0.121212125,0.05839416,0.17834395,0.33574006,1.1240311,0.6972973,0.7837838,1.576087,1.4021739,0.4972973,1.1017964,9.18,-0.08714597,-0.12200436,0.31590414,0.28104576,0.18852556,0.5768882,0.27974313,1.4130818,21.801409,0.42426407,-8.530766,1.4130818,1.12,0.8,1,1.0
English National League,2024-03-12,16:45:00,Southend,Dorking Wanderers,1.48,6.8,4.8,3.35,1.31,1.56,2.06,1.15,5.8,18.0,1.01,3.1,1.07,2.32,1.6,1.18,4.9,1.82,2.04,5.6,5.8,6.4,6.8,8.6,4.6,5.8,6.8,4.3,8.4,5.7,6.6,4.9,5.0,6.0,6.8,3.4,6.6,7.0,0.6756757,0.20833333,0.14705883,0.625,0.43103448,0.5494506,0.49019608,3.2432432,4.5945945,0.30833334,1.4166666,0.21764706,0.7058824,0.33333334,0.48333332,0.6868963,0.52866244,0.6425121,0.1724138,0.5,0.21764706,1.4166666,0.30833334,0.925,4.25,0.33333334,0.8791209,13.08,-0.25382262,0.1529052,0.113149844,0.5198777,0.6163199,2.6871545,0.7062566,6.5821576,58.934834,1.0182338,-19.798876,6.5821576,2.0,3.32,1,1.0
