,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,03/12/2023,00:10,MEXICO - LIGA MX,Monterrey,Atl. San Luis,1.5,4.5,6.5,1.62,1.75,2.0,1.03,1.3,1.18,4.5,1.18
2,03/12/2023,01:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Melbourne Victory,2.4,3.75,2.6,1.53,1.44,2.63,1.03,1.29,1.17,4.0,1.25
3,03/12/2023,05:00,INDONESIA - LIGA 1,PSIS Semarang,PSS Sleman,1.45,4.4,5.8,1.55,1.72,1.9,1.02,1.28,1.19,3.7,1.19
4,03/12/2023,10:00,NORWAY - OBOS-LIGAEN,Kongsvinger,Kristiansund,2.0,3.5,3.3,1.7,1.62,2.2,1.04,1.33,1.22,5.0,1.17
5,03/12/2023,10:15,SWITZERLAND - SUPER LEAGUE,St. Gallen,Yverdon,1.36,5.5,7.5,1.4,1.62,2.2,1.02,1.22,1.11,3.4,1.3
6,03/12/2023,10:30,NETHERLANDS - EREDIVISIE,G.A. Eagles,Twente,3.8,4.0,1.83,1.7,1.67,2.1,1.03,1.33,1.22,5.0,1.17
7,03/12/2023,11:00,ENGLAND - PREMIER LEAGUE,Liverpool,Fulham,1.25,7.0,8.5,1.4,1.8,1.95,1.02,1.22,1.13,3.4,1.33
8,03/12/2023,12:30,SWITZERLAND - SUPER LEAGUE,Young Boys,Servette,2.25,4.0,2.75,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
9,03/12/2023,12:30,PORTUGAL - LIGA PORTUGAL 2,Santa Clara,Maritimo,1.91,3.5,3.8,2.15,1.91,1.8,1.06,1.44,1.36,9.0,1.07
11,03/12/2023,13:30,SLOVAKIA - NIKE LIGA,Slovan Bratislava,Ruzomberok,1.34,5.0,8.0,1.7,2.02,1.72,1.04,1.33,1.22,4.45,1.18
10,03/12/2023,13:30,ENGLAND - PREMIER LEAGUE,Manchester City,Tottenham,1.29,6.0,10.0,1.33,1.7,2.05,1.02,1.2,1.1,3.0,1.4
12,03/12/2023,14:00,COSTA RICA - PRIMERA DIVISION,Cartagines,Saprissa,3.6,3.5,1.85,1.7,1.62,2.2,1.04,1.33,1.22,5.0,1.17
13,03/12/2023,15:00,PORTUGAL - LIGA PORTUGAL,Moreirense,Benfica,5.5,4.33,1.45,1.7,1.8,1.95,1.03,1.3,1.22,5.0,1.17
14,03/12/2023,15:00,ALBANIA - SUPERLIGA,KF Tirana,Partizani,2.55,3.1,2.52,2.05,1.83,1.93,1.04,1.44,1.35,7.1,1.06
15,03/12/2023,16:00,SPAIN - PRIMERA RFEF,Real Madrid B,San Fernando,1.67,3.5,4.33,2.15,2.2,1.62,1.07,1.44,1.36,7.0,1.08
16,03/12/2023,17:30,COLOMBIA - PRIMERA A,Atl. Nacional,Ind. Medellin,2.5,3.4,2.75,2.05,1.83,1.83,1.06,1.44,1.33,8.0,1.08
17,03/12/2023,18:00,CHILE - PRIMERA DIVISION,Cobresal,U. De Chile,1.95,3.5,4.0,1.7,1.62,2.2,1.04,1.33,1.2,5.0,1.17
18,03/12/2023,18:00,CHILE - PRIMERA DIVISION,Nublense,Huachipato,3.0,3.4,2.38,1.95,1.73,2.0,1.06,1.4,1.29,6.5,1.11
19,03/12/2023,18:30,BRAZIL - SERIE A,Bragantino,Coritiba,1.25,6.5,10.0,1.57,2.0,1.75,1.03,1.29,1.17,4.33,1.22
