,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,18/09/2024,12:00,SLOVENIA - PRVA LIGA,Celje,Maribor,2.1,3.4,3.25,1.75,1.62,2.15
2,18/09/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Always Ready,2.5,3.4,2.7,1.8,1.62,2.2
3,18/09/2024,20:30,USA - MLS,Atlanta Utd,Inter Miami,2.7,3.8,2.38,1.4,1.36,3.0
4,18/09/2024,20:30,USA - MLS,New York City,Philadelphia Union,1.7,4.2,4.33,1.5,1.57,2.25
5,18/09/2024,20:30,USA - MLS,Toronto FC,Columbus Crew,3.5,3.8,1.95,1.5,1.5,2.5
6,18/09/2024,21:30,BRAZIL - SERIE B,Coritiba,Ceara,2.15,3.1,3.6,2.5,2.1,1.67
7,18/09/2024,21:30,USA - MLS,Sporting Kansas City,Colorado Rapids,2.15,3.75,3.1,1.53,1.5,2.5
8,18/09/2024,21:30,USA - MLS,Minnesota United,FC Cincinnati,2.3,3.7,2.88,1.48,1.44,2.63
9,18/09/2024,22:00,USA - USL CHAMPIONSHIP,New Mexico,Sacramento Republic,2.18,3.2,3.05,1.98,1.75,1.95
10,17/09/2024,22:00,MEXICO - LIGA MX,Club America,Atlas,1.55,4.0,6.25,2.0,2.05,1.7
11,18/09/2024,23:30,USA - MLS,Los Angeles FC,Austin FC,1.33,5.0,9.5,1.53,1.8,1.95
