,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,Lay Away New,21/05/2024,15:00,BULGARIA - PARVA LIGA,Pirin Blagoevgrad,Hebar,2.1,3.1,3.75,2.35,1.57,2.0,1.73,H,H,D
2,Lay Away New,21/05/2024,15:30,SWITZERLAND - SUPER LEAGUE,Luzern,Lausanne Ouchy,1.42,5.0,6.0,1.36,3.1,1.57,2.25,H,A,H
3,Lay Away New,21/05/2024,16:05,ARGENTINA - PRIMERA NACIONAL,Nueva Chicago,Ferro Carril Oeste,2.4,2.75,3.6,2.88,1.4,2.25,1.57,H,A,H
