Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,THAILAND - THAI LEAGUE 1,17/05/2024,09:00,Police Tero,Bangkok Utd,8.75,5.6,1.27
2,PORTUGAL - LIGA PORTUGAL,17/05/2024,16:45,Rio Ave,Benfica,6.5,4.75,1.42
