League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Australian A-League Men,2024-04-12,04:00:00,Wellington Phoenix,Melbourne Victory,3.45,2.2,3.8,3.45,1.37,1.54,2.66,1.14,7.0,15.5,1.05,4.6,1.25,2.16,1.78,1.19,5.6,1.67,2.38,15.5,11.0,13.5,26.0,15.0,8.0,10.0,19.0,23.0,13.0,15.0,28.0,50.0,32.0,36.0,16.0,25.0,10.0,110.0,0.28985506,0.2631579,0.45454547,0.56179774,0.46296296,0.5988024,0.42016807,1.1014493,0.6376812,0.90789473,0.57894737,1.5681819,1.7272727,0.46842104,0.56842107,0.25199464,0.048275862,0.22123894,0.26666668,0.36200717,1.5681819,0.57894737,0.90789473,1.9382023,1.235955,0.46842104,1.0658683,9.45,-0.037037037,-0.16931216,0.36507937,0.23280424,0.26702547,0.8411302,0.34550157,2.0603397,9.926246,0.53740114,-10.757967,2.0603397,1.6,0.35,1,1.0
Australian A-League Men,2024-04-12,06:45:00,Adelaide United,Macarthur FC,1.74,4.3,5.0,4.6,1.2,1.99,1.87,1.31,3.7,34.0,1.02,8.8,1.1,4.1,1.31,1.52,2.62,1.39,3.35,44.0,38.0,46.0,80.0,22.0,13.5,19.0,36.0,17.5,11.0,14.0,30.0,21.0,13.5,17.5,29.0,4.3,16.5,27.0,0.57471263,0.2,0.23255815,0.7633588,0.24390244,0.7194245,0.29850745,2.8735633,2.4712644,0.348,0.86,0.40465117,1.1627907,0.262,0.82,0.50479734,0.48367953,0.42384106,0.07526882,0.58478606,0.40465117,0.86,0.348,1.3282443,3.2824428,0.262,0.94244605,11.04,-0.29528984,-0.0634058,0.1576087,0.38949275,0.46634743,1.7161585,0.59437317,4.2037125,58.471012,3.9456558,-54.36531,4.2037125,0.7,3.26,1,1.0
Japanese J League,2024-04-12,07:00:00,Kashiwa,Urawa,2.92,2.68,3.3,2.72,1.46,1.37,3.15,1.09,9.4,4.0,1.09,3.1,1.37,1.76,2.12,1.09,3.75,1.9,2.0,9.4,8.8,15.0,4.9,9.6,6.8,11.5,5.1,17.0,12.0,17.5,4.8,4.8,5.2,4.9,5.3,4.7,4.6,5.9,0.34246576,0.3030303,0.37313432,0.4716981,0.5681818,0.5263158,0.5,1.130137,0.91780823,0.8848485,0.8121212,1.0895523,1.2313433,0.6424242,0.53333336,0.08450862,0.06109325,0.042857144,0.10367893,0.21771218,1.0895523,0.8121212,0.8848485,1.3773584,1.264151,0.6424242,1.1157895,8.9,-0.04269663,-0.06966292,0.3280899,0.3011236,0.10537864,0.31262332,0.17943178,0.7657676,10.757967,0.5091169,10.203974,0.7657676,0.62,0.38,1,1.0
Bulgarian A League,2024-04-12,11:45:00,Botev Plovdiv,Botev Vratsa,1.46,7.2,4.4,3.15,1.36,1.48,2.72,1.12,7.2,4.1,1.04,4.1,1.27,2.06,1.79,1.14,3.0,2.0,1.86,8.0,5.7,6.6,7.2,7.6,4.6,6.0,7.2,4.3,4.5,5.9,7.0,5.1,5.2,6.2,7.0,3.7,7.0,7.4,0.6849315,0.22727273,0.1388889,0.5586592,0.4854369,0.5,0.53763443,3.0136986,4.9315066,0.3318182,1.6363636,0.20277777,0.6111111,0.40681818,0.46818182,0.6830333,0.5017065,0.66281754,0.2413793,0.42164782,0.20277777,1.6363636,0.3318182,0.8156425,4.0223465,0.40681818,0.895,13.06,-0.22511485,0.2143951,0.11179173,0.55130166,0.6593303,2.8702846,0.71950084,7.0307326,55.77364,0.38183767,-7.688448,7.0307326,2.8,2.94,1,1.0
Finnish Veikkausliiga,2024-04-12,12:00:00,Haka,EIF,1.66,5.5,4.2,3.3,1.31,1.52,2.68,1.11,7.0,12.0,1.05,4.2,1.24,2.14,1.8,1.15,2.88,1.81,2.12,15.5,18.5,8.0,9.2,8.6,8.8,19.0,8.6,9.4,9.0,18.5,8.8,14.5,15.0,7.8,9.2,4.6,8.8,9.8,0.60240966,0.23809524,0.18181819,0.5555556,0.46728972,0.5524862,0.4716981,2.5301204,3.313253,0.3952381,1.3095238,0.3018182,0.76363635,0.42857143,0.5095238,0.5470635,0.4334471,0.5363129,0.13402061,0.4,0.3018182,1.3095238,0.3952381,0.9222222,3.0555556,0.42857143,0.9944751,11.36,-0.22359155,0.11443662,0.14612676,0.48415494,0.51577896,1.953083,0.5710512,4.7840567,51.78305,0.4808326,-9.648046,4.7840567,1.3,2.54,1,1.0
Azerbaijan Premier League,2024-04-12,12:00:00,FK Sumqayit,Zira,1.95,1.67,2.5,2.5,1.54,1.03,1.03,1.05,1.26,2.0,1.1,1.27,1.1,1.27,1.1,1.05,1.21,1.01,1.03,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.55,1.55,1.01,0.51282054,0.4,0.5988024,0.90909094,0.78740156,0.990099,0.9708738,1.2820513,0.85641026,0.78,0.668,1.1676646,1.4970059,0.44,0.508,0.1615619,0.123595506,0.07734807,0.19904077,0.3888889,1.1676646,0.668,0.78,1.7727273,1.5181818,0.44,1.089109,6.12,-0.08986928,-0.13562092,0.31862745,0.27287582,0.20698816,0.42225584,0.32293355,1.0343114,15.376251,0.2404163,-4.858463,1.0343114,0.83,0.55,1,1.0
Croatian 1 HNL,2024-04-12,12:00:00,Rudes,Slaven Belupo,4.7,1.89,3.4,2.68,1.42,1.4,2.5,1.09,1.26,10.0,1.07,3.4,1.35,1.83,2.02,1.1,3.75,1.9,1.97,10.5,7.6,9.6,6.8,6.0,7.2,5.2,6.8,4.3,6.4,6.6,4.4,4.6,4.6,6.0,4.8,4.6,5.8,9.6,0.21276596,0.29411766,0.52910054,0.4950495,0.5464481,0.5263158,0.5076142,0.7234042,0.40212765,1.382353,0.55588233,2.4867725,1.7989419,0.59411764,0.5382353,0.38839516,0.16049382,0.42640364,0.28544423,0.25461254,2.4867725,0.55588233,1.382353,2.3267326,0.93564355,0.59411764,1.0631579,9.99,0.13013013,-0.15115115,0.47047046,0.1891892,0.4223145,1.4063072,0.44027552,3.444735,-33.02387,0.26870057,5.4268126,3.444735,1.51,1.3,1,1.0
Slovakian Super League,2024-04-12,12:30:00,Zilina,Ruzomberok,1.7,4.8,3.95,2.9,1.3,1.47,2.54,1.11,6.0,1.02,1.05,4.0,1.24,2.04,1.7,1.14,2.78,1.71,2.1,12.5,4.1,4.3,4.6,3.75,8.0,4.2,4.5,9.4,8.8,4.4,4.5,4.3,4.2,4.2,4.6,3.25,4.5,4.7,0.5882353,0.25316456,0.20833333,0.5882353,0.49019608,0.5847953,0.47619048,2.3235295,2.8235295,0.43037975,1.2151898,0.35416666,0.8229167,0.43037975,0.5164557,0.48444206,0.39823008,0.47692308,0.09714286,0.39823008,0.35416666,1.2151898,0.43037975,1.0,2.8235295,0.43037975,0.99415207,10.45,-0.215311,0.08133971,0.16267942,0.45933014,0.45985317,1.6018219,0.52112484,3.9236462,48.36646,0.4808326,-9.648046,3.9236462,0.85,2.25,1,1.0
French National,2024-04-12,12:45:00,Niort,GOAL,1.87,4.4,3.45,2.62,1.45,1.36,3.0,1.09,1.26,3.15,1.06,3.15,1.34,1.75,2.04,1.08,3.6,1.87,1.85,9.6,5.2,6.2,7.0,6.8,7.0,5.5,6.8,9.0,4.7,5.7,6.8,5.7,5.7,6.4,7.2,5.2,7.0,7.4,0.53475934,0.28985506,0.22727273,0.49019608,0.5714286,0.53475934,0.5405405,1.8449198,2.3529413,0.54202896,1.2753624,0.425,0.78409094,0.59130436,0.5072464,0.3784138,0.29699248,0.40350878,0.12101911,0.2568306,0.425,1.2753624,0.54202896,0.9166667,2.1568627,0.59130436,1.0909091,9.72,-0.16255145,0.09773663,0.19238684,0.4526749,0.39444637,1.2780063,0.40941796,3.1304631,38.308735,0.41012195,8.250387,3.1304631,0.95,1.58,1,1.0
Polish Ekstraklasa,2024-04-12,13:00:00,Warta Poznan,Korona Kielce,2.66,3.1,3.05,2.42,1.61,1.3,3.85,1.06,12.0,7.2,1.12,2.74,1.52,1.58,2.56,1.06,2.56,2.08,1.83,8.0,8.2,17.0,8.0,7.6,6.4,13.0,7.6,14.0,12.0,19.5,8.2,7.6,8.0,8.0,8.6,7.4,7.8,9.0,0.37593985,0.32786885,0.32258064,0.390625,0.6329114,0.48076922,0.5464481,1.1466166,1.1654135,0.87213117,1.0163934,0.85806453,0.983871,0.83934426,0.5180328,0.07016229,0.06830122,0.07638889,0.008130081,0.08734403,0.85806453,1.0163934,0.87213117,1.0390625,1.2109375,0.83934426,1.2307693,8.81,-0.044267878,0.005675369,0.30192962,0.35187286,0.08203215,0.24090108,0.09580309,0.59008473,11.034209,1.3859293,26.104855,0.59008473,0.05,0.39,1,1.0
