,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,INDIA - ISL,06/10/2023,11:30,Punjab,North East Utd,1.95,3.4,3.2,1.62,2.25,1.53,2.38,2.8,0.6,0.533,0.2,0.4,1.041,0.51282054,0.29411766,0.3125,0.61728394,0.44444445,0.26544422,2.6,1.0,1,0.6791
2,BULGARIA - PARVA LIGA,06/10/2023,11:30,Krumovgrad,Botev Vratsa,1.83,3.5,4.5,2.15,1.67,2.0,1.73,2.0,1.264911,0.636,0.4,0.9165151,1.063,0.5464481,0.2857143,0.22222222,0.4651163,0.5988024,0.3991665,1.6,2.181,1,0.5073
3,FINLAND - VEIKKAUSLIIGA,06/10/2023,12:00,Ilves,AC Oulu,1.91,3.6,3.75,1.7,2.1,1.62,2.2,0.8,0.8717798,0.728,1.4,1.356466,0.797,0.5235602,0.2777778,0.26666668,0.5882353,0.47619048,0.3330566,-0.6,2.228,1,0.5038
4,ROMANIA - LIGA 1,06/10/2023,12:00,U Craiova 1948,FC Hermannstadt,2.8,3.2,2.38,2.03,1.83,1.73,2.0,1.6,1.4282857,0.621,1.8,1.2489996,0.628,0.35714287,0.3125,0.42016807,0.49261084,0.5464481,0.12158531,-0.2,2.677,1,0.7232
5,CROATIA - HNL,06/10/2023,13:00,Slaven Belupo,Varazdin,2.8,3.3,2.5,2.0,1.85,1.73,2.0,1.2,1.2489996,0.903,0.8,0.8717798,0.728,0.35714287,0.3030303,0.4,0.5,0.5405405,0.112273656,0.4,2.121,1,0.5091
6,POLAND - DIVISION 1,06/10/2023,13:00,Chrobry Glogow,Odra Opole,4.0,3.5,1.8,1.85,2.0,1.73,2.0,1.0,1.0954452,1.391,1.3,1.4177446,1.111,0.25,0.2857143,0.5555556,0.5405405,0.5,0.3749865,-0.3,2.513,1,0.7228
7,BAHRAIN - PREMIER LEAGUE,06/10/2023,13:00,Al-Shabbab,Al-Hidd,2.87,3.15,2.42,2.15,1.65,1.85,1.85,1.1,1.3,1.309,1.4,1.356466,0.769,0.34843206,0.31746033,0.41322315,0.4651163,0.6060606,0.11092248,-0.3,2.656,1,0.5034
8,PORTUGAL - LIGA PORTUGAL 2,06/10/2023,14:00,Santa Clara,Academico Viseu,1.85,3.4,4.0,2.1,1.7,1.91,1.8,1.4,1.356466,0.736,1.0,1.0954452,0.828,0.5405405,0.29411766,0.25,0.47619048,0.5882353,0.35358223,0.4,2.452,1,0.6599
9,BULGARIA - PARVA LIGA,06/10/2023,14:00,Beroe,Lok. Sofia,2.6,3.1,2.88,2.1,1.7,1.83,1.83,2.0,1.264911,0.901,0.6,1.2,1.672,0.3846154,0.32258064,0.3472222,0.47619048,0.5882353,0.07256124,1.4,2.465,1,0.517
10,NETHERLANDS - EERSTE DIVISIE,06/10/2023,15:00,Dordrecht,Cambuur,3.3,4.0,2.0,1.48,2.6,1.44,2.63,1.1,1.0440307,0.728,0.4,0.9165151,1.125,0.3030303,0.25,0.5,0.6756757,0.3846154,0.30641064,0.7,1.961,1,0.5419
11,NETHERLANDS - EERSTE DIVISIE,06/10/2023,15:00,Helmond,Jong Utrecht,1.73,4.0,4.5,1.62,2.25,1.62,2.2,1.5,1.2845232,0.737,0.1,0.3,2.207,0.5780347,0.25,0.22222222,0.61728394,0.44444445,0.46155208,1.4,1.585,1,0.5784
12,NETHERLANDS - EERSTE DIVISIE,06/10/2023,15:00,Breda,Groningen,3.0,3.75,2.2,1.62,2.25,1.53,2.38,1.6,1.4282857,0.697,0.4,0.9165151,1.099,0.33333334,0.26666668,0.45454547,0.61728394,0.44444445,0.2212457,1.2,2.345,1,0.7292
13,NETHERLANDS - EERSTE DIVISIE,06/10/2023,15:00,Jong Ajax,Venlo,2.7,3.8,2.38,1.44,2.7,1.4,2.75,1.4,1.356466,0.811,1.3,1.1874342,0.685,0.37037036,0.2631579,0.42016807,0.6944444,0.37037036,0.18652083,0.1,2.544,1,0.759
