Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,07/04/2024,13:30,ITALY - SERIE C,Lumezzane,Padova,4.85,3.2,1.78,2.32,2.1,1.65,1.1,1.55,1.44,7.1,1.07
2,07/04/2024,13:30,ITALY - SERIE C,L.R. Vicenza,Novara,1.65,3.5,5.2,2.32,2.27,1.57,1.09,1.53,1.45,7.2,1.06
3,07/04/2024,14:00,ARGENTINA - PRIMERA NACIONAL,San Miguel,Tristan Suarez,2.05,2.88,3.75,2.88,2.25,1.57,1.13,1.62,1.57,15.0,1.03
4,07/04/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Jujuy,Alvarado,1.91,3.0,4.33,2.6,2.25,1.57,1.11,1.57,1.5,13.0,1.04
5,07/04/2024,17:00,ARGENTINA - PRIMERA NACIONAL,Deportivo Maipu,Racing Cordoba,2.38,3.3,2.7,2.4,2.1,1.67,1.08,1.53,1.44,11.0,1.05
6,07/04/2024,17:00,ARGENTINA - PRIMERA NACIONAL,Aldosivi,Gimnasia y Tiro,2.38,2.75,3.1,3.1,2.38,1.53,1.14,1.67,1.62,17.0,1.03
7,07/04/2024,17:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Wilstermann,1.75,3.4,4.0,2.05,1.91,1.8,1.06,1.4,1.33,7.0,1.1
