,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,HONG KONG - PREMIER LEAGUE,17/03/2024,04:00,Sham Shui Po,Kitchee,26.0,10.25,1.05
2,UZBEKISTAN - SUPER LEAGUE,17/03/2024,10:45,Bunyodkor,Navbahor Namangan,7.3,4.05,1.42
