,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,23/08/2023,00:06,Juarez,U.N.A.M.- Pumas,2.5,3.3,2.88,1.95,1.9,1.7,2.05,1.3,1.1874342,0.902,0.8,1.1661904,1.035,0.4,0.3030303,0.3472222,0.51282054,0.5263158,0.11322821,0.5,2.354,1,0.5103
2,NORWAY - OBOS-LIGAEN,23/08/2023,13:00,Kongsvinger,Fredrikstad,2.45,3.3,2.88,1.98,1.88,1.73,2.0,2.1,1.3747727,0.852,2.2,0.9797959,0.402,0.40816328,0.3030303,0.3472222,0.5050505,0.5319149,0.12216804,-0.1,2.355,1,0.7183
3,NORWAY - OBOS-LIGAEN,23/08/2023,13:00,Start,Asane,1.53,4.33,5.75,1.44,2.7,1.53,2.38,2.2,1.2489996,0.621,0.7,0.9,0.823,0.6535948,0.23094688,0.17391305,0.6944444,0.37037036,0.60640824,1.5,2.149,1,0.7869
4,NORWAY - OBOS-LIGAEN,23/08/2023,13:00,Mjondalen,Jerv,2.2,3.4,3.3,1.6,2.3,1.5,2.5,1.2,1.2489996,0.854,1.2,1.2489996,0.587,0.45454547,0.29411766,0.3030303,0.625,0.4347826,0.20999172,0.0,2.498,1,0.7262
5,NORWAY - OBOS-LIGAEN,23/08/2023,13:00,Kristiansund,Sandnes,1.57,4.2,5.5,1.44,2.7,1.5,2.5,2.1,1.1357816,0.554,1.4,1.356466,0.949,0.6369427,0.23809524,0.18181819,0.6944444,0.37037036,0.57507384,0.7,2.492,1,0.8554
6,NORWAY - OBOS-LIGAEN,23/08/2023,13:00,KFUM Oslo,Hodd,1.53,4.2,6.0,1.8,2.0,1.83,1.83,2.0,1.264911,0.617,0.8,1.1661904,1.027,0.6535948,0.23809524,0.16666667,0.5555556,0.5,0.6085675,1.2,2.431,1,0.8492
7,NORWAY - OBOS-LIGAEN,23/08/2023,13:00,Bryne,Moss,2.15,3.5,3.25,1.8,2.0,1.62,2.2,1.5,1.2845232,1.104,0.875,0.9270248,0.323,0.4651163,0.2857143,0.30769232,0.5555556,0.5,0.22643645,0.625,2.212,1,0.8452
8,BOLIVIA - DIVISION PROFESIONAL,23/08/2023,16:00,Wilstermann,Universitario de Vinto,2.2,3.1,3.2,2.15,1.67,1.83,1.83,1.8,1.2489996,1.326,1.5,1.2845232,0.819,0.45454547,0.32258064,0.3125,0.4651163,0.5988024,0.17817807,0.3,2.534,1,0.8
9,COLOMBIA - PRIMERA A,23/08/2023,18:45,Petrolera,La Equidad,2.3,3.3,3.2,2.1,1.7,1.83,1.83,2.5,1.024695,0.851,0.9,0.83066237,0.933,0.4347826,0.3030303,0.3125,0.47619048,0.5882353,0.17138115,1.6,1.855,1,1.0
10,COLOMBIA - PRIMERA A,23/08/2023,20:15,Santa Fe,Envigado,1.5,4.0,7.5,2.15,1.67,2.25,1.57,2.4,1.2,0.558,0.6,0.9165151,1.348,0.6666667,0.25,0.13333334,0.4651163,0.5988024,0.6540761,1.8,2.117,1,0.8
11,MEXICO - LIGA MX,23/08/2023,22:06,Pachuca,Cruz Azul,1.83,3.6,4.33,1.75,2.05,1.67,2.1,1.6,1.4282857,0.569,0.9,1.1357816,0.864,0.5464481,0.2777778,0.23094688,0.5714286,0.4878049,0.39522877,0.7,2.564,1,0.8978
12,COLOMBIA - PRIMERA A,23/08/2023,22:30,Junior,America De Cali,2.2,3.2,3.5,2.5,1.5,2.1,1.67,1.6,1.2,0.535,0.9,1.1357816,0.836,0.45454547,0.3125,0.2857143,0.4,0.6666667,0.21111882,0.7,2.336,1,1.0
