,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,INDONESIA - LIGA 1,2024-10-17,05:30,Dewa United,Persik Kediri,2.02,3.05,3.75,1.72,1.9,1.55,2.15,1.8181819,1.1134044,0.61237246,0.6324919,0.25914526,0.40972105,0.26593164,0.109441504,0.41154,2.1818182,1.2662171,0.5803495,1.4545455,1.233151,0.84779125,0.72727275,2.13588,2.936835,0.48189202,0.13623327,1.331855,1.785124,1.5475987,1.8512397,0.96890426,1.0,1.2792042,1.2792042,0.57495314,0.45939827,0.7990187,0.44009575,0.10600245,0.24086224,1.1818181,0.9359664,0.79197156,2.1818182,1.7486713,0.80147433,-1.0,2.335497,-2.335497,0.3167542,0.09452576,1.5041323,0.73540217,2.5785124,1.4796449,0.4950495,0.32786885,0.26666668,0.5813953,0.5263158,0.6451613,0.4651163,1.509901,1.8564357,0.6622951,1.2295082,0.53866667,0.81333333,0.56393445,0.6229508,0.2657665,0.20315582,0.29982668,0.10294118,0.278826,0.53866667,1.2295082,0.6622951,1.1744186,2.1802325,0.56393445,1.1096774,8.82,0.818,2.393,-0.11678004,0.07936508,0.22902495,0.42517006,0.29599655,0.87022984,0.3553947,2.1316192,27.248466,0.25455844,-5.1427646,1.7518152,1.2950495,1.3527013,0.7392615,2.1316192,0.7,1.03,1,0.867
2,THAILAND - THAI LEAGUE 1,2024-10-17,09:00,Buriram,Uthai Thani,1.21,6.0,11.75,1.4,2.75,1.88,1.82,2.6363637,0.7713892,0.29259592,0.36581072,0.22966078,0.62781316,0.37396538,0.21332909,0.57045144,3.2727273,2.2193737,0.67814195,0.90909094,0.7925271,0.8717798,2.3636363,1.8719327,0.79197156,0.76182413,0.09829403,2.0172756,8.92562,0.81377035,1.2396694,0.58118653,1.0,1.2792042,1.2792042,0.6779087,0.695247,1.0255761,0.5278812,0.052157998,0.09880632,1.3636364,1.2984415,0.95219046,2.2727273,1.2856487,0.56568545,-0.90909094,1.8317674,-2.014944,0.27616417,0.11147551,0.9917355,1.7853571,5.578512,0.5237828,0.8264463,0.16666667,0.08510638,0.71428573,0.36363637,0.5319149,0.5494506,4.958678,9.710744,0.20166667,1.9583334,0.10297872,0.5106383,0.23333333,0.45833334,0.92352647,0.66435504,0.8132716,0.32394367,0.6216216,0.10297872,1.9583334,0.20166667,0.8642857,8.392858,0.23333333,0.7446808,18.96,1.636,2.051,-0.25263712,0.30327004,0.06381857,0.61972576,0.8350129,5.2772813,0.9747858,12.926647,67.337685,1.9091883,-34.01935,2.5644453,1.0817654,2.3706112,0.42183214,12.926647,5.75,4.79,1,0.9999
3,INDONESIA - LIGA 1,2024-10-17,09:00,PSIS Semarang,Persija Jakarta,2.95,2.95,2.42,2.0,1.65,1.72,1.88,2.3636363,1.06794,0.45182076,0.40708935,0.19261557,0.47315302,0.41194174,0.16062434,0.38992003,1.8181819,1.0285189,0.56568545,0.8181818,0.7158189,0.8748898,1.0,1.4770979,1.4770979,0.5813349,0.08679026,1.1997583,4.7933884,0.39012787,0.8181818,0.7158189,0.90909094,1.0833068,1.1916375,0.60006,0.3141429,0.52351916,0.3139513,0.06332488,0.20170288,1.4545455,0.78202957,0.53764534,1.8181819,0.83319557,0.45825756,-0.36363637,0.88139635,-2.42384,0.35376337,0.09513046,2.1157024,0.53764534,1.4876033,1.0183501,0.33898306,0.33898306,0.41322315,0.5,0.6060606,0.5813953,0.5319149,1.0,0.82033896,1.0,0.82033896,1.2190082,1.2190082,0.6779661,0.55932206,0.09621736,0.0,0.09869646,0.09869646,0.1919192,1.2190082,0.82033896,1.0,1.475,1.21,0.6779661,1.1627907,8.32,1.455,2.151,0.0,-0.06370192,0.35456732,0.2908654,0.11033497,0.30599564,0.17843495,0.7495332,0.0,0.49497473,9.926246,1.4301723,1.5786525,0.905945,1.1038197,0.7495332,0.53,0.0,1,0.5172
4,NIGERIA - NPFL,2024-10-17,11:00,Bendel,Bayelsa United,1.65,3.15,6.1,2.77,1.33,2.7,1.35,2.5454545,0.9875255,0.38795644,0.2833858,0.1857562,0.65548867,0.6468452,0.19024839,0.29411733,1.8181819,1.0285189,0.56568545,0.54545456,0.8907235,1.6329932,1.2727273,1.4200454,1.11575,0.65542907,0.077501215,1.3277146,3.1404958,0.5954583,0.29752067,1.6329932,0.72727275,0.86243933,1.1858541,0.5162568,0.30246803,0.5858868,0.5317963,0.031572986,0.05937045,0.54545456,0.4979296,0.91287094,1.0909091,0.66804266,0.61237246,-0.54545456,0.9875255,-1.8104634,0.1434297,0.033365328,0.1983471,1.3693064,2.3801653,0.30618623,0.6060606,0.31746033,0.16393442,0.36101082,0.7518797,0.37037036,0.7407407,1.9090909,3.6969697,0.52380955,1.9365079,0.2704918,0.5163934,0.8793651,0.42222223,0.5056307,0.3125,0.57419354,0.3189189,0.06418919,0.2704918,1.9365079,0.52380955,0.5956679,2.202166,0.8793651,1.0259259,10.9,1.818,1.85,-0.13761468,0.2706422,0.15137614,0.559633,0.62312764,2.2640302,0.5554657,5.545719,36.869896,2.0364676,35.753887,1.9821162,1.0978639,1.8054298,0.5538847,5.545719,2.95,1.5,1,0.9957
5,INDIA - ISL,2024-10-17,11:00,North East Utd,Chennaiyin,2.3,3.8,2.63,1.67,2.15,1.62,2.2,1.6363636,1.2984415,0.793492,0.7150728,0.44289508,0.6193706,0.30565435,0.11693939,0.38258705,1.6363636,0.97912085,0.59835166,1.0909091,0.8999541,0.8249579,0.54545456,1.5587662,2.857738,0.3687745,0.13799264,1.0025691,2.0826447,0.7693093,1.1900827,0.8249579,0.72727275,1.1354542,1.5612495,0.5948009,0.6822124,1.1469593,0.5356879,0.06451623,0.12043623,1.0,1.1281521,1.1281521,2.0,1.1281521,0.56407607,-1.0,1.4142135,-1.4142135,0.28731918,0.11220207,0.72727275,1.5512092,3.2727273,0.6894263,0.4347826,0.2631579,0.38022813,0.5988024,0.4651163,0.61728394,0.45454547,1.6521739,1.1434783,0.6052632,0.69210523,0.8745247,1.4448669,0.4394737,0.56578946,0.19922161,0.24590164,0.06693712,0.18195957,0.3893967,0.8745247,0.69210523,0.6052632,1.3772455,1.5748503,0.4394737,1.0308642,8.73,0.909,2.434,-0.17182131,-0.13402061,0.26345932,0.30126002,0.270868,0.7882258,0.34370932,1.9307512,36.869896,0.6788225,-13.495733,1.6845759,1.575467,1.069255,0.9352306,1.9307512,1.17,1.5,1,0.7492
6,NIGERIA - NPFL,2024-10-17,12:00,Rivers United,Shooting,1.39,3.75,9.75,2.32,1.47,2.67,1.36,2.8181818,0.5749596,0.2040179,0.28756782,0.09855466,0.34271798,0.40143514,0.17907202,0.44607958,2.5454545,1.4373989,0.56469244,0.6363636,0.7713892,1.212183,1.9090909,1.5048132,0.7882355,0.7204089,0.086975366,1.7102045,9.024794,0.4054202,0.11570248,4.2426405,0.90909094,1.0833068,1.1916375,0.5222149,0.4849727,0.9286842,0.5238331,0.05884919,0.11234339,0.90909094,0.7925271,0.8717798,1.1818181,0.7158189,0.6056929,-0.27272728,0.74965554,-2.748737,0.16148645,0.066794574,0.74380165,0.9686442,2.0413222,0.41442147,0.7194245,0.26666668,0.102564104,0.43103448,0.6802721,0.37453184,0.7352941,2.6978416,7.0143886,0.37066665,2.6,0.1425641,0.3846154,0.61866665,0.392,0.7188528,0.45914397,0.7504488,0.44444445,0.23558484,0.1425641,2.6,0.37066665,0.5991379,4.202586,0.61866665,0.8689138,14.89,1.909,1.658,-0.15849563,0.402955,0.093351245,0.6548019,0.86837816,4.3100505,0.8737114,10.557424,49.72014,1.2020816,23.025492,2.2608376,1.0271168,2.2011495,0.4543081,10.557424,6.0,2.36,1,1.0
7,NIGERIA - NPFL,2024-10-17,12:00,Plateau United,Remo Stars,1.65,3.1,6.3,2.45,1.42,2.32,1.47,2.1818182,1.1134044,0.51031035,0.16661875,0.10940949,0.6566457,0.573388,0.22112086,0.3856392,1.6363636,1.2984415,0.793492,0.36363637,0.64282435,1.767767,1.2727273,1.5427784,1.212183,0.73192483,0.06635697,1.1841443,3.4214876,0.6209938,0.29752067,0.7856742,0.27272728,0.44536176,1.6329932,0.36281335,0.37953922,1.0461005,0.62272006,0.02992688,0.048058316,0.6363636,0.7713892,1.212183,1.7272727,1.2128786,0.70219284,-1.0909091,0.8999541,-0.8249579,0.21381533,0.0714543,0.2892562,1.6970563,2.198347,0.952976,0.6060606,0.32258064,0.15873016,0.40816328,0.70422536,0.43103448,0.6802721,1.8787879,3.8181818,0.5322581,2.032258,0.26190478,0.4920635,0.7903226,0.45806453,0.50981444,0.30526316,0.5849057,0.34042552,0.117117114,0.26190478,2.032258,0.5322581,0.67346936,2.5714285,0.7903226,1.0560344,11.05,1.909,1.559,-0.13122173,0.28959277,0.14932127,0.5701358,0.6459504,2.3792505,0.60390437,5.82795,35.942112,1.45664,27.248466,1.976912,1.0822511,1.8266667,0.54744524,5.82795,3.2,1.45,1,0.997
8,PERU - LIGA 1,2024-10-17,15:00,Union Comercio,Comerciantes Unidos,1.91,3.3,4.0,1.88,1.98,1.73,2.0,0.6363636,0.88139635,1.3850514,0.57176995,0.40508443,0.70847446,0.3933814,0.13839546,0.35180986,1.2727273,0.86243933,0.6776309,1.8181819,0.5749596,0.31622776,-0.54545456,0.78202957,-1.4337208,0.35387415,0.105741546,0.8133007,2.6611571,0.412471,1.6528926,0.6324555,0.45454547,0.8907235,1.9595917,0.4491606,0.5416963,1.2060193,0.59545726,0.036324065,0.061001968,0.6363636,0.7713892,1.212183,2.3636363,1.3666633,0.5782037,-1.7272727,1.8136307,-1.0499967,0.12052221,0.036204066,0.5206612,0.94280905,2.3636363,1.3666633,0.5235602,0.3030303,0.25,0.5319149,0.5050505,0.5780347,0.5,1.7277486,2.094241,0.57878786,1.2121212,0.4775,0.825,0.56969696,0.6,0.33007923,0.26679462,0.3536379,0.09589041,0.27413127,0.4775,1.2121212,0.57878786,1.0159575,2.1276596,0.56969696,1.0867052,9.21,0.182,1.772,-0.15092291,0.07600434,0.20738328,0.43431053,0.34651917,1.0638139,0.37974727,2.605801,34.7993,0.14142136,-2.8624053,1.8206806,1.2735602,1.4295992,0.69949675,2.605801,0.7,1.39,1,0.8412
9,PERU - LIGA 1,2024-10-17,17:15,Cusco,Los Chankas,1.55,3.9,6.0,1.67,2.15,1.73,2.0,2.3636363,1.06794,0.45182076,0.5063739,0.3376855,0.6668699,0.34647152,0.1206605,0.34825516,2.090909,0.9958592,0.47628048,0.90909094,0.8999541,0.98994946,1.1818181,1.6958871,1.4349813,0.5435045,0.15760803,1.3172067,3.801653,0.5477226,1.322314,0.61871845,0.6363636,0.88139635,1.3850514,0.41756314,0.33672166,0.80639696,0.49596617,0.037227947,0.07506147,0.72727275,0.6165755,0.84779125,1.7272727,1.0523489,0.6092546,-1.0,1.3483998,-1.3483998,0.20262763,0.07091958,0.8595041,0.52171767,1.8842975,0.9646531,0.6451613,0.25641027,0.16666667,0.5988024,0.4651163,0.5780347,0.5,2.516129,3.8709676,0.3974359,1.5384616,0.25833333,0.65,0.42820513,0.55128205,0.5832103,0.43119267,0.589404,0.21212122,0.40035906,0.25833333,1.5384616,0.3974359,0.92814374,3.5928144,0.42820513,0.9653179,11.45,1.727,1.949,-0.20524018,0.18340611,0.13537118,0.52401745,0.58327603,2.22617,0.6435696,5.452981,49.600094,0.6788225,-13.495733,2.1021504,1.1451613,1.8356807,0.544757,5.452981,2.1,2.35,1,0.9923
10,PERU - LIGA 1,2024-10-17,20:00,Sport Huancayo,Grau,1.85,3.3,4.33,2.25,1.62,2.0,1.73,1.3636364,1.2984415,0.95219046,0.30128035,0.20219132,0.67110693,0.5292427,0.13134596,0.24817719,1.0909091,0.7925271,0.72648317,1.1818181,0.83319557,0.70501167,-0.09090909,1.2398347,-13.638182,0.49579212,0.110501155,0.79335064,1.8842975,0.45883146,0.8595041,1.145644,1.0,1.0444659,1.0444659,0.34014574,0.44159076,1.2982398,0.64873976,0.11939827,0.18404649,0.72727275,0.86243933,1.1858541,1.0,0.9534626,0.9534626,-0.27272728,0.86243933,-3.1622777,0.2730287,0.11762021,0.2644628,2.3717082,2.1818182,0.43700367,0.5405405,0.3030303,0.23094688,0.44444445,0.61728394,0.5,0.5780347,1.7837838,2.3405406,0.56060606,1.3121212,0.42725173,0.7621247,0.6818182,0.4909091,0.36928797,0.2815534,0.4012945,0.13499345,0.1891892,0.42725173,1.3121212,0.56060606,0.82222223,1.9244444,0.6818182,1.125,9.48,0.364,2.343,-0.15295358,0.10864979,0.19514768,0.45675105,0.39427638,1.2459133,0.3800177,3.051852,35.942112,0.89095455,17.484426,1.8525685,1.2333812,1.5020243,0.6657682,3.051852,1.03,1.45,1,0.8763
