,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-02-18,14:45:00,EUROPE - CHAMPIONS LEAGUE,Qarabag FK,Newcastle,8.4,1.43,5.4,11.0,1.2533773
2,2026-02-18,16:00:00,SPAIN - LALIGA,Levante,Villarreal,4.3,1.91,3.95,10.0,1.2537884
3,2026-02-18,16:45:00,ITALY - SERIE A,AC Milan,Como,2.5,3.3,3.3,11.5,1.2541476
4,2026-02-18,17:00:00,ENGLAND - PREMIER LEAGUE,Wolves,Arsenal,14.0,1.29,6.2,8.0,1.253788
5,2026-02-18,17:00:00,EUROPE - CHAMPIONS LEAGUE,Olympiacos Piraeus,Bayer Leverkusen,2.56,3.1,3.4,12.0,1.2533778
6,2026-02-18,17:00:00,EUROPE - CHAMPIONS LEAGUE,Club Brugge KV,Atl. Madrid,4.1,2.0,3.85,10.5,1.2533774
7,2026-02-18,17:00:00,EUROPE - CHAMPIONS LEAGUE,Bodo/Glimt,Inter,4.9,1.75,4.3,13.0,1.2533779
