,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,06/04/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Tapatio,3.35,3.4,2.05,1.85,1.7,2.05,1.06,1.4,1.28,5.2,1.13
2,06/04/2024,00:10,MEXICO - LIGA MX,Club Tijuana,Necaxa,1.8,3.8,4.0,1.7,1.63,2.1,1.03,1.33,1.19,5.0,1.13
3,06/04/2024,01:30,AUSTRALIA - A-LEAGUE,Western United,Macarthur FC,1.95,4.0,3.5,1.4,1.36,3.0,1.02,1.2,1.11,3.2,1.36
4,06/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Anyang,Ansan Greeners,1.5,4.2,6.0,1.67,1.8,1.91,1.03,1.3,1.2,5.0,1.17
5,06/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Suwon FC,1.6,3.8,5.5,1.67,1.73,2.0,1.04,1.3,1.2,5.0,1.17
6,06/04/2024,03:30,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Wellington Phoenix,1.8,4.0,4.33,1.73,1.75,2.0,1.04,1.36,1.25,5.0,1.17
7,06/04/2024,06:15,BANGLADESH - PREMIER LEAGUE,Sheikh Jamal,Bangladesh Police,3.0,3.35,2.1,1.72,1.62,2.23,1.02,1.34,1.22,5.4,1.12
8,06/04/2024,08:00,RUSSIA - PREMIER LEAGUE,Ural,Krylya Sovetov,2.68,3.47,2.82,2.15,1.83,1.93,1.03,1.44,1.33,6.8,1.06
9,06/04/2024,08:00,SWEDEN - SUPERETTAN,Ostersund,Trelleborg,1.8,3.6,4.2,1.88,1.75,2.0,1.05,1.36,1.25,6.0,1.13
10,06/04/2024,08:30,INDIA - ISL,Punjab,Mohun Bagan,4.33,3.8,1.75,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
11,06/04/2024,08:30,NETHERLANDS - TWEEDE DIVISIE,Rijnsburgse Boys,Katwijk,2.95,3.45,2.18,1.55,1.47,2.35,1.02,1.28,1.16,3.6,1.2
12,06/04/2024,09:30,AUSTRIA - 2. LIGA,Bregenz,Sturm Graz (Am),1.88,3.65,3.65,1.72,1.65,2.12,1.04,1.35,1.23,4.5,1.17
13,06/04/2024,09:30,NETHERLANDS - TWEEDE DIVISIE,GVVV,Lisse,1.57,4.0,5.0,1.45,1.5,2.25,1.01,1.21,1.12,3.2,1.25
14,06/04/2024,09:30,NETHERLANDS - TWEEDE DIVISIE,HFC,AFC,2.05,3.5,3.15,1.65,1.55,2.15,1.02,1.33,1.21,3.7,1.19
19,06/04/2024,10:00,SWEDEN - SUPERETTAN,Degerfors,Sundsvall,1.6,4.0,5.0,1.67,1.75,2.0,1.04,1.3,1.2,5.0,1.17
18,06/04/2024,10:00,NETHERLANDS - TWEEDE DIVISIE,Quick Boys,Jong Almere City,1.9,3.45,3.65,1.53,1.45,2.37,1.01,1.26,1.16,3.5,1.21
