Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,29/03/2024,10:00,SERBIA - SUPER LIGA,Cukaricki,Novi Pazar,1.72,3.5,4.7,2.05,1.95,1.75,1.07,1.45,1.35,6.0,1.1
26,29/03/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Oliveirense,1.55,4.0,6.0,1.98,2.0,1.73,1.05,1.4,1.29,6.5,1.11
25,29/03/2024,12:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Harrogate,1.62,3.8,5.75,2.03,1.91,1.8,1.05,1.4,1.3,7.0,1.1
24,29/03/2024,12:00,ENGLAND - LEAGUE ONE,Reading,Northampton,1.67,4.0,5.0,1.88,1.91,1.91,1.04,1.36,1.25,6.0,1.13
23,29/03/2024,12:00,ENGLAND - LEAGUE ONE,Barnsley,Cambridge Utd,1.55,4.33,6.0,1.7,1.8,1.95,1.03,1.33,1.2,5.0,1.17
22,29/03/2024,12:00,ENGLAND - CHAMPIONSHIP,Norwich,Plymouth,1.44,4.5,7.0,1.57,1.73,2.0,1.03,1.29,1.17,4.33,1.22
21,29/03/2024,12:30,PORTUGAL - LIGA PORTUGAL 2,Tondela,Vilaverdense,1.62,4.0,5.25,2.03,2.0,1.73,1.05,1.4,1.3,7.0,1.1
20,29/03/2024,13:00,BELARUS - VYSSHAYA LIGA,Dynamo Brest,Smorgon,1.31,5.25,10.5,1.81,2.29,1.59,1.01,1.35,1.23,5.2,1.11
19,29/03/2024,13:30,SLOVENIA - PRVA LIGA,Maribor,Radomlje,1.42,4.45,6.7,1.7,1.9,1.82,1.04,1.34,1.22,4.4,1.17
18,29/03/2024,14:00,BULGARIA - PARVA LIGA,Levski Sofia,Slavia Sofia,1.5,4.0,7.0,2.35,2.5,1.5,1.08,1.5,1.44,10.0,1.06
17,29/03/2024,14:00,SERBIA - SUPER LIGA,TSC,Vozdovac,1.4,4.35,7.3,1.78,2.0,1.72,1.05,1.37,1.25,4.75,1.15
16,29/03/2024,14:10,AUSTRIA - 2. LIGA,St. Polten,Amstetten,1.53,4.15,5.4,1.75,1.85,1.85,1.04,1.36,1.24,4.65,1.15
15,29/03/2024,14:10,AUSTRIA - 2. LIGA,Leoben,Kapfenberg,1.5,4.05,6.1,1.85,1.95,1.75,1.05,1.39,1.28,5.1,1.13
14,29/03/2024,15:00,PORTUGAL - LIGA PORTUGAL,Benfica,Chaves,1.11,10.0,21.0,1.36,2.1,1.67,1.01,1.2,1.1,3.0,1.36
13,29/03/2024,15:00,ALBANIA - SUPERLIGA,Vllaznia,Erzeni,1.57,3.5,5.2,1.93,2.01,1.76,1.03,1.42,1.31,6.3,1.08
12,29/03/2024,15:30,AUSTRIA - BUNDESLIGA,Austria Vienna,BW Linz,1.62,3.8,5.5,1.93,1.95,1.8,1.05,1.36,1.29,6.5,1.11
11,29/03/2024,16:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Taawon,Al Hazem,1.5,4.33,5.25,1.6,1.73,2.0,1.03,1.29,1.17,4.33,1.2
10,29/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Venlo,Oss,1.67,4.0,5.25,1.7,1.73,2.0,1.04,1.33,1.22,5.0,1.17
9,29/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,NAC Breda,Maastricht,1.4,5.5,6.0,1.4,1.62,2.2,1.01,1.22,1.11,3.25,1.33
8,29/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Telstar,Jong Utrecht,1.7,3.8,5.0,1.7,1.67,2.1,1.04,1.33,1.2,5.0,1.17
7,29/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,FC Emmen,Jong Ajax,1.53,4.75,5.0,1.44,1.57,2.25,1.02,1.25,1.13,3.5,1.29
6,29/03/2024,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Beerschot VA,Genk U23,1.5,4.33,6.0,1.48,1.57,2.25,1.01,1.25,1.08,3.75,1.19
5,29/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,De Graafschap,Jong AZ,1.67,4.2,4.75,1.53,1.53,2.38,1.03,1.25,1.14,3.75,1.25
4,29/03/2024,16:45,IRELAND - PREMIER DIVISION,Shelbourne,Dundalk,1.75,3.5,5.0,2.2,2.05,1.7,1.07,1.44,1.36,9.0,1.07
3,29/03/2024,16:45,BELGIUM - JUPILER PRO LEAGUE,Gent,St. Liege,1.62,4.2,5.0,1.65,1.67,2.1,1.03,1.3,1.2,4.5,1.18
2,29/03/2024,21:00,PERU - LIGA 1,Cusco,Union Comercio,1.45,4.0,8.5,1.88,2.1,1.67,1.05,1.36,1.25,6.0,1.13
27,29/03/2024,21:00,MEXICO - LIGA DE EXPANSION MX,Celaya,Tlaxcala,1.45,4.25,6.5,1.8,2.0,1.72,1.05,1.38,1.27,5.0,1.14
28,29/03/2024,23:00,MEXICO - LIGA MX,Club America,Atl. San Luis,1.4,5.25,7.5,1.57,1.8,1.95,1.02,1.29,1.18,4.33,1.2
