Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
38,ARGENTINA - COPA DE LA LIGA PROFESIONAL,27/08/2023,14:30,Godoy Cruz,Central Cordoba,1.83,3.5,4.5
39,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,27/08/2023,14:45,Zrinjski,Zvijezda 09,1.3,5.5,6.74
40,ECUADOR - LIGA PRO,27/08/2023,15:00,Aucas,Libertad,1.62,4.0,5.5
41,BULGARIA - PARVA LIGA,27/08/2023,15:15,Ludogorets,Beroe,1.13,9.0,17.0
42,SPAIN - PRIMERA RFEF,27/08/2023,15:30,Real Madrid B,Melilla,1.55,3.4,5.5
43,SPAIN - PRIMERA RFEF,27/08/2023,15:30,R. Union,Sabadell,2.15,3.0,3.2
44,BRAZIL - SERIE B,27/08/2023,15:45,Chapecoense-SC,Avai,2.14,3.2,3.64
45,ICELAND - BESTA DEILD KARLA,27/08/2023,16:15,Vikingur Reykjavik,Breidablik,1.64,4.4,4.65
46,SPAIN - PRIMERA RFEF,27/08/2023,16:30,Fuenlabrada,Leonesa,2.4,3.0,2.7
47,SPAIN - PRIMERA RFEF,27/08/2023,16:30,SD Logrones,Barcelona B,2.45,2.9,2.7
48,SPAIN - PRIMERA RFEF,27/08/2023,16:30,Cordoba,UD Ibiza,2.45,3.0,2.75
49,USA - MLS,27/08/2023,17:30,Minnesota United,Seattle Sounders,2.05,3.3,3.6
50,PERU - LIGA 1,27/08/2023,17:30,FBC Melgar,Sport Huancayo,1.55,4.2,5.75
51,MOROCCO - BOTOLA PRO,27/08/2023,17:30,Berkane,Mouloudia Oujda,1.62,3.4,4.75
52,BRAZIL - SERIE B,27/08/2023,18:00,Atletico GO,Vitoria,2.07,3.22,3.83
53,NICARAGUA - LIGA PRIMERA,27/08/2023,18:00,Sport Sebaco,Ferretti,2.4,3.49,2.77
54,BRAZIL - SERIE A,27/08/2023,18:30,Palmeiras,Vasco,1.44,4.2,7.5
55,BRAZIL - SERIE A,27/08/2023,19:00,Gremio,Cruzeiro,1.95,3.4,4.0
56,DOMINICAN REPUBLIC - LDF,27/08/2023,19:00,Atlantico,Atletico Pantoja,1.95,3.22,3.9
57,PANAMA - LPF,27/08/2023,21:30,Miguelito,San Francisco,1.88,3.24,4.22
58,COLOMBIA - PRIMERA A,27/08/2023,22:20,Huila,Jaguares de Cordoba,2.0,3.25,4.2
