Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,MOROCCO - BOTOLA PRO,08/02/2024,14:00,Mouloudia Oujda,Berkane,5.25,3.6,1.55
2,PORTUGAL - TAÇA DE PORTUGAL,08/02/2024,17:45,Vizela,Benfica,9.0,4.5,1.36
