,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,10/11/2023,05:45,AUSTRALIA - A-LEAGUE,Melbourne Victory,Wellington Phoenix,1.6,4.2,5.25,1.53,2.4,1.57,2.25,D,H,H
2,AI_LAY_AWAY_RETORNOS,10/11/2023,12:30,BULGARIA - PARVA LIGA,Lokomotiv Plovdiv,Lokomotiv Sofia,1.6,4.0,5.75,1.95,1.9,1.91,1.8,H,H,D
3,AI_LAY_AWAY_RETORNOS,10/11/2023,13:00,ROMANIA - LIGA 2,Arges Pitesti,Unirea Slobozia,2.2,3.05,3.45,2.6,1.5,2.12,1.65,H,D,H
4,AI_LAY_AWAY_RETORNOS,10/11/2023,14:00,POLAND - EKSTRAKLASA,Warta Poznan,Puszcza,1.91,3.4,4.2,2.25,1.62,2.0,1.75,H,A,H
5,AI_LAY_AWAY_RETORNOS,10/11/2023,14:15,MOROCCO - BOTOLA PRO,Moghreb Tetouan,Mouloudia Oujda,1.8,3.2,4.0,2.25,1.62,2.0,1.73,D,D,H
6,AI_LAY_AWAY_RETORNOS,10/11/2023,15:00,PORTUGAL - LIGA PORTUGAL 2,Feirense,Os Belenenses,2.0,3.0,3.75,2.08,1.73,1.83,1.83,A,A,H
7,AI_LAY_AWAY_RETORNOS,10/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,FC Eindhoven,VVV Venlo,2.15,3.8,3.1,1.7,2.1,1.57,2.25,D,D,H
8,AI_LAY_AWAY_RETORNOS,10/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,FC Dordrecht,Jong PSV Eindhoven,1.62,4.33,4.75,1.44,2.7,1.5,2.5,D,D,H
9,AI_LAY_AWAY_RETORNOS,10/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,Emmen,Den Bosch,1.5,4.5,6.0,1.57,2.35,1.67,2.1,D,D,H
10,AI_LAY_AWAY_RETORNOS,10/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ Alkmaar,Helmond Sport,2.15,3.75,3.1,1.62,2.25,1.53,2.38,D,D,H
11,AI_LAY_AWAY_RETORNOS,10/11/2023,16:30,POLAND - EKSTRAKLASA,Cracovia Krakow,Slask Wroclaw,2.15,3.25,3.3,2.1,1.7,1.91,1.91,H,A,H
12,AI_LAY_AWAY_RETORNOS,10/11/2023,17:00,ENGLAND - CHAMPIONSHIP,Blackburn,Preston,1.91,3.5,4.0,1.85,2.0,1.67,2.1,H,D,D
13,AI_LAY_AWAY_RETORNOS,10/11/2023,22:00,MEXICO - LIGA MX,Atlas,Necaxa,1.75,3.8,4.33,1.88,1.98,1.8,1.95,H,H,D
