,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,11/08/2024,05:30,INDONESIA - LIGA 1,PSIS Semarang,Persita,1.72,3.75,4.2,1.52,1.5,2.25,1.02,1.27,1.2,3.5,1.21
2,11/08/2024,07:00,PORTUGAL - LIGA PORTUGAL 2,Penafiel,Oliveirense,2.0,3.3,3.9,2.0,1.8,1.91,1.06,1.4,1.29,7.0,1.1
3,11/08/2024,07:00,SOUTH KOREA - K LEAGUE 1,Pohang,Seoul,2.25,3.5,3.0,1.7,1.57,2.25,1.04,1.33,1.2,5.0,1.17
4,11/08/2024,07:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Jeonnam,3.4,3.6,2.05,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
5,11/08/2024,10:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Feirense,2.05,3.1,4.0,2.08,1.83,1.83,1.07,1.44,1.33,8.0,1.08
6,11/08/2024,11:00,SCOTLAND - PREMIERSHIP,Aberdeen,St. Mirren,1.85,3.6,4.0,2.1,1.95,1.8,1.06,1.44,1.36,8.0,1.08
7,11/08/2024,11:30,BELARUS - VYSSHAYA LIGA,Arsenal Dzyarzhynsk,Dnepr Mogilev,2.24,3.38,3.25,2.09,1.84,1.92,1.03,1.43,1.32,6.8,1.06
8,11/08/2024,11:45,AZERBAIJAN - PREMIER LEAGUE,Turan,Sumqayit,2.82,2.92,2.55,2.07,1.78,1.83,1.04,1.42,1.37,7.8,1.04
9,11/08/2024,12:00,NORTH MACEDONIA - 1. MFL,Rabotnicki,Sileks,1.95,3.15,3.55,2.07,1.92,1.84,1.05,1.45,1.36,8.0,1.05
10,11/08/2024,12:30,POLAND - EKSTRAKLASA,Puszcza,Legia,4.5,3.6,1.8,1.95,1.8,1.95,1.05,1.4,1.29,6.5,1.11
11,11/08/2024,12:30,SERBIA - PRVA LIGA,Dubocica,Radnik,2.71,2.95,2.51,2.45,2.03,1.75,1.07,1.53,1.46,11.0,1.01
12,11/08/2024,12:30,SERBIA - PRVA LIGA,Smederevo,Macva,2.47,3.0,2.7,2.6,2.05,1.73,1.07,1.53,1.5,11.0,1.01
13,11/08/2024,13:00,SLOVAKIA - NIKE LIGA,Ruzomberok,Trencin,3.05,3.4,2.22,2.05,1.83,1.87,1.07,1.42,1.35,6.3,1.1
14,11/08/2024,13:00,ITALY - COPPA ITALIA,Brescia,Venezia,2.88,3.2,2.45,2.05,1.8,1.95,1.06,1.44,1.33,8.0,1.08
15,11/08/2024,13:00,SERBIA - SUPER LIGA,Jedinstvo U.,Zeleznicar Pancevo,2.77,3.3,2.4,1.85,1.65,2.1,1.06,1.4,1.28,5.1,1.13
16,11/08/2024,13:30,CROATIA - HNL,Lok. Zagreb,Hajduk Split,3.75,3.6,1.83,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
17,11/08/2024,13:30,CHILE - PRIMERA DIVISION,A. Italiano,U. Espanola,2.63,3.4,2.55,1.7,1.57,2.25,1.04,1.33,1.2,5.0,1.17
19,11/08/2024,14:00,RUSSIA - PREMIER LEAGUE,Spartak Moscow,Akhmat Grozny,1.45,5.06,7.65,1.7,1.86,1.9,1.01,1.3,1.17,4.4,1.17
18,11/08/2024,14:00,PORTUGAL - LIGA PORTUGAL 2,FC Porto B,Alverca,1.9,3.25,4.5,2.08,1.83,1.83,1.07,1.44,1.33,8.0,1.08
