,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,21/10/2023,03:30,Melbourne City,Western United,1.57,4.5,5.25,1.5,2.5,1.57,2.25,2.6,0.8,0.396,1.4,1.356466,0.851,0.6369427,0.22222222,0.1904762,0.6666667,0.4,0.5813331,1.2,2.156,1,1.0
2,AUSTRALIA - A-LEAGUE,21/10/2023,05:45,Sydney FC,Melbourne Victory,2.0,3.75,3.5,1.73,2.08,1.67,2.1,1.7,1.3453624,0.857,0.7,1.1874342,0.778,0.5,0.26666668,0.2857143,0.5780347,0.48076922,0.30157617,1.0,2.533,1,0.8
3,FINLAND - VEIKKAUSLIIGA,21/10/2023,09:00,AC Oulu,Haka,2.15,3.75,2.8,1.53,2.4,1.5,2.5,1.7,1.3453624,0.545,0.9,1.3747727,1.15,0.4651163,0.26666668,0.35714287,0.6535948,0.41666666,0.22349076,0.8,2.72,1,0.5058
4,SWEDEN - SUPERETTAN,21/10/2023,10:00,Helsingborg,Gefle,1.53,4.2,5.0,1.67,2.15,1.75,2.0,1.4,1.356466,0.715,0.7,0.9,0.811,0.6535948,0.23809524,0.2,0.5988024,0.4651163,0.56454766,0.7,2.256,1,0.5029
5,ENGLAND - CHAMPIONSHIP,21/10/2023,11:00,Middlesbrough,Birmingham,1.75,3.75,4.5,1.9,1.95,1.8,1.91,1.4,1.356466,0.983,1.2,1.4696939,1.093,0.5714286,0.26666668,0.22222222,0.5263158,0.51282054,0.43913084,0.2,2.826,1,0.6
6,SCOTLAND - LEAGUE ONE,21/10/2023,11:00,Alloa,Kelty Hearts,2.15,3.3,3.0,1.7,2.1,1.62,2.2,1.2,1.4696939,0.722,0.9,0.83066237,0.839,0.4651163,0.3030303,0.33333334,0.5882353,0.47619048,0.19163764,0.3,2.3,1,0.8
7,SCOTLAND - LEAGUE TWO,21/10/2023,11:00,Bonnyrigg Rose,Clyde,1.7,3.5,4.5,1.9,1.95,1.83,1.83,1.3,1.1874342,0.694,0.6,0.9165151,0.882,0.5882353,0.2857143,0.22222222,0.5263158,0.51282054,0.4370465,0.7,2.104,1,0.513
8,SCOTLAND - LEAGUE TWO,21/10/2023,11:00,East Fife,Stranraer,1.83,3.4,4.0,1.83,2.03,1.73,2.0,1.8,1.4696939,1.176,1.2,1.2489996,0.833,0.5464481,0.29411766,0.25,0.5464481,0.49261084,0.35925284,0.6,2.719,1,0.5061
9,BELGIUM - CHALLENGER PRO LEAGUE,21/10/2023,11:00,Anderlecht U23,St. Liege U23,1.57,4.0,4.75,1.57,2.35,1.62,2.2,0.4,0.48989794,0.845,0.3,0.45825756,1.152,0.6369427,0.25,0.21052632,0.6369427,0.42553192,0.525901,0.1,0.948,1,0.5113
10,FINLAND - VEIKKAUSLIIGA,21/10/2023,11:00,Honka,Inter Turku,1.95,3.6,3.25,1.75,2.05,1.67,2.1,1.9,1.3747727,0.894,1.1,1.3,0.807,0.51282054,0.2777778,0.30769232,0.5714286,0.4878049,0.2853496,0.8,2.675,1,0.5077
