,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,12/04/2024,06:45,AUSTRALIA - A-LEAGUE,Adelaide United,Macarthur FC,1.7,4.5,4.0,1.29,3.75,1.33,3.25,H,H,H
2,AI_LAY_AWAY_RETORNOS,12/04/2024,12:00,FINLAND - VEIKKAUSLIIGA,Haka,Ekenas,1.57,3.75,4.75,1.73,2.08,1.75,2.0,H,H,H
3,AI_LAY_AWAY_RETORNOS,12/04/2024,14:00,FINLAND - VEIKKAUSLIIGA,Lahti,AC Oulu,1.73,3.4,4.33,1.7,2.1,1.67,2.1,H,H,H
4,AI_LAY_AWAY_RETORNOS,12/04/2024,15:00,NETHERLANDS - EERSTE DIVISIE,Emmen,MVV Maastricht,1.65,4.33,4.5,1.44,2.7,1.44,2.63,A,D,H
5,AI_LAY_AWAY_RETORNOS,12/04/2024,15:00,NETHERLANDS - EERSTE DIVISIE,ADO Den Haag,Helmond Sport,1.55,4.5,5.25,1.6,2.3,1.73,2.0,A,D,H
6,AI_LAY_AWAY_RETORNOS,12/04/2024,15:00,NETHERLANDS - EERSTE DIVISIE,De Graafschap,SC Telstar,1.7,4.33,4.2,1.53,2.4,1.57,2.25,A,D,H
7,AI_LAY_AWAY_RETORNOS,12/04/2024,15:30,POLAND - EKSTRAKLASA,Pogon Szczecin,Ruch Chorzow,1.45,4.33,5.75,1.6,2.3,1.75,2.0,H,H,H
8,AI_LAY_AWAY_RETORNOS,12/04/2024,15:45,IRELAND - PREMIER DIVISION,Shelbourne,Bohemians 1905,1.91,3.1,3.8,2.35,1.57,2.05,1.7,H,D,D
9,AI_LAY_AWAY_RETORNOS,12/04/2024,22:06,MEXICO - LIGA MX,Queretaro,Mazatlan FC,2.1,3.3,3.5,1.75,2.05,1.62,2.2,D,H,D
10,AI_LAY_AWAY_RETORNOS,12/04/2024,23:00,COSTA RICA - PRIMERA DIVISION,Liberia,Guanacasteca,1.91,3.4,4.0,1.93,1.88,1.73,2.0,H,A,D
