,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,18/08/2024,07:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Seoul E-Land,3.0,3.5,2.2,1.83,1.63,2.1,1.04,1.36,1.25,6.0,1.13
2,18/08/2024,08:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Lamphun Warrior,1.78,3.9,3.85,1.55,1.55,2.3,1.03,1.29,1.18,3.8,1.22
3,18/08/2024,08:30,ESTONIA - MEISTRILIIGA,Kalju,Kuressaare,1.35,4.6,6.7,1.53,1.8,1.96,1.02,1.27,1.14,3.98,1.19
4,18/08/2024,09:00,INDONESIA - LIGA 1,Persita,Persija Jakarta,3.2,3.0,2.25,1.9,1.62,2.02,1.02,1.42,1.29,5.95,1.08
5,18/08/2024,11:00,ESTONIA - MEISTRILIIGA,Paide,Parnu JK Vaprus,1.42,4.3,5.8,1.6,1.78,1.99,12.5,1.3,1.17,4.4,1.15
6,18/08/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Andijan,Termez Surkhon,1.75,3.25,4.75,2.15,2.0,1.65,1.05,1.45,1.39,8.0,1.03
7,18/08/2024,11:00,BELARUS - VYSSHAYA LIGA,Smorgon,FC Minsk,2.51,3.38,2.77,2.01,1.77,2.0,1.02,1.41,1.29,6.4,1.07
8,18/08/2024,12:00,NORTH MACEDONIA - 1. MFL,Sileks,Brera Strumica,2.22,3.05,3.0,2.32,2.04,1.74,1.07,1.5,1.47,10.5,1.02
9,18/08/2024,12:30,FINLAND - VEIKKAUSLIIGA,Mariehamn,Lahti,2.3,3.4,2.75,1.88,1.7,2.05,1.05,1.36,1.25,6.0,1.13
10,18/08/2024,13:00,MOLDOVA - SUPER LIGA,Milsami,Balti,1.82,3.75,3.4,1.57,1.69,2.11,13.0,1.35,1.2,3.9,1.22
11,18/08/2024,14:00,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Estoril,1.6,4.0,5.5,1.88,1.91,1.91,1.05,1.36,1.25,6.0,1.13
12,18/08/2024,14:30,SPAIN - LALIGA2,Elche,Huesca,1.95,3.0,4.75,2.7,2.38,1.53,1.13,1.62,1.53,13.0,1.04
13,18/08/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Defensores Unidos,Temperley,3.0,2.7,2.8,3.4,2.5,1.5,1.14,1.73,1.67,17.0,1.03
14,18/08/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Tomayapo,The Strongest,2.45,3.5,2.7,1.9,1.73,2.0,1.05,1.4,1.29,6.5,1.11
15,18/08/2024,17:00,ARGENTINA - LIGA PROFESIONAL,Sarmiento Junin,Tigre,2.5,2.9,3.2,3.1,2.25,1.57,1.14,1.67,1.62,17.0,1.03
16,18/08/2024,18:30,BRAZIL - SERIE B,Botafogo SP,Paysandu PA,2.5,2.88,3.2,2.6,2.1,1.67,1.11,1.57,1.5,13.0,1.04
17,18/08/2024,18:30,BOLIVIA - DIVISION PROFESIONAL,Wilstermann,Guabira,1.57,3.75,6.25,1.95,2.0,1.73,1.05,1.4,1.29,6.5,1.11
18,18/08/2024,18:30,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Nueva Chicago,2.9,2.63,2.9,3.5,2.63,1.44,1.18,1.78,1.73,19.0,1.02
19,18/08/2024,19:00,ARGENTINA - PRIMERA NACIONAL,Atl. Rafaela,Almagro,1.95,3.0,4.5,3.4,2.63,1.44,1.17,1.73,1.67,17.0,1.03
20,18/08/2024,20:30,ARGENTINA - PRIMERA NACIONAL,Colon Santa Fe,Gimnasia Mendoza,1.83,3.2,5.0,2.7,2.5,1.5,1.11,1.62,1.53,13.0,1.04
