,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,ESTONIA - MEISTRILIIGA,2024-10-19,06:30,Kuressaare,Tallinna Kalev,2.27,3.5,2.6,1.55,2.15,1.4,2.85,0.72727275,0.86243933,1.1858541,0.4341558,0.64243764,1.4797399,0.6579017,0.15378018,0.2337434,1.0,1.3483998,1.3483998,1.3636364,1.06794,0.78315604,-0.36363637,1.2984415,-3.5707142,0.32520276,0.13931164,0.66260135,2.3636363,0.57047683,0.9917355,1.4684175,0.54545456,0.8907235,1.6329932,0.52201676,0.54791605,1.0496138,0.51137936,0.14921787,0.29179487,0.8181818,0.7158189,0.8748898,2.4545455,1.233151,0.5023948,-1.6363636,1.6109132,-0.98444694,0.22596456,0.12641203,0.37190083,1.5748016,4.46281,0.678233,0.44052863,0.2857143,0.3846154,0.6451613,0.4651163,0.71428573,0.3508772,1.5418502,1.1453744,0.64857143,0.74285716,0.8730769,1.3461539,0.44285715,0.6142857,0.17286558,0.21317157,0.06776181,0.14754099,0.38613862,0.8730769,0.74285716,0.64857143,1.4645162,1.6774193,0.44285715,1.1071428,8.37,0.182,1.753,-0.1469534,-0.10752688,0.27120668,0.3106332,0.22818343,0.6366318,0.32623932,1.559423,31.591516,0.84852815,-16.699244,1.7062013,1.5943748,1.0701381,0.9344588,1.559423,0.9,1.23,1,0.6316
2,HONG KONG - PREMIER LEAGUE,2024-10-19,07:00,Eastern AA,Hong Kong FC,1.11,6.5,26.0,1.4,2.52,2.32,1.47,2.3636363,1.06794,0.45182076,0.3524213,0.3475196,0.9860913,0.46847305,0.20814168,0.44429812,1.7272727,1.354515,0.78419286,0.54545456,0.4979296,0.91287094,1.1818181,1.5266232,1.2917582,0.6445968,0.2531539,1.1859348,3.1404958,0.7449832,0.49586776,0.5477226,0.8181818,1.1134044,1.3608277,0.375467,0.43687803,1.163559,0.6178325,0.23292944,0.37701067,0.8181818,0.9359664,1.1439589,2.0,2.0889318,1.0444659,-1.1818181,2.5160642,-2.1289773,0.23855524,0.22659434,1.5619835,0.4902681,4.181818,0.9990544,0.9009009,0.15384616,0.03846154,0.71428573,0.3968254,0.43103448,0.6802721,5.855856,23.423424,0.17076923,4.0,0.042692307,0.25,0.21538462,0.3876923,1.0490444,0.7082786,0.9181114,0.6,0.6455696,0.042692307,4.0,0.17076923,0.79285717,18.571428,0.21538462,0.6034483,33.61,1.545,2.181,-0.16036893,0.58018446,0.033025887,0.7735793,1.1688145,13.094619,1.3438174,32.075134,69.64225,1.5839192,-29.248827,2.7411642,1.0162855,2.6972382,0.3707496,32.075134,19.5,5.39,1,1.0
3,SINGAPORE - PREMIER LEAGUE,2024-10-19,07:00,Tampines,Albirex Niigata,1.27,5.5,7.0,1.17,5.0,1.33,3.25,1.8181819,1.3360853,0.73484695,0.42692605,0.33500034,0.78468,0.38656887,0.20033245,0.5182322,2.090909,0.7925271,0.3790347,1.6363636,1.6109132,0.98444694,0.45454547,1.6160353,3.5552778,0.70729464,0.19838862,1.3991019,3.4214876,0.4843221,2.231405,1.1813363,1.2727273,1.354515,1.0642618,0.6051103,0.49127892,0.8118833,0.37586668,0.124024376,0.32996905,1.1818181,0.83319557,0.70501167,1.7272727,1.4200454,0.8221316,-0.54545456,1.7768018,-3.2574701,0.2902913,0.08274136,1.2892562,0.7637626,3.768595,0.6508541,0.78740156,0.18181819,0.14285715,0.85470086,0.2,0.7518797,0.30769232,4.3307085,5.5118113,0.2309091,1.2727273,0.18142857,0.78571427,0.21272728,0.90909094,0.7960428,0.62481534,0.6928658,0.12,0.6491754,0.18142857,1.2727273,0.2309091,1.0854701,5.982906,0.21272728,0.87969923,13.77,0.545,2.691,-0.30718955,0.108932465,0.092229486,0.5083515,0.6473668,2.9714139,0.7947028,7.2784476,64.694595,5.416438,-62.426743,2.5050619,1.215973,2.0601294,0.48540637,7.2784476,1.5,4.23,1,0.9953
4,SINGAPORE - PREMIER LEAGUE,2024-10-19,07:00,Lion City,Hougang,1.14,8.0,12.0,1.11,6.5,1.44,2.63,2.5454545,0.9875255,0.38795644,0.58823377,0.48196483,0.8193423,0.29260042,0.1987101,0.6791176,2.909091,1.0833068,0.37238672,1.1818181,0.9359664,0.79197156,1.7272727,1.5427784,0.8931875,0.6990967,0.20823362,1.8040938,5.818182,0.5416534,1.9338843,0.57197946,1.3636364,1.4937888,1.0954452,0.62131286,0.5955928,0.9586036,0.53590775,0.24398917,0.45528206,1.7272727,1.8136307,1.0499967,2.0,1.2060454,0.6030227,-0.27272728,2.561637,-9.392669,0.37080812,0.20829487,1.7272727,1.8136307,5.818182,0.4145781,0.877193,0.125,0.083333336,0.9009009,0.15384616,0.6944444,0.38022813,7.017544,10.526316,0.1425,1.5,0.095,0.6666667,0.13875,0.8125,1.0081881,0.75054705,0.826484,0.2,0.7563118,0.095,1.5,0.1425,1.027027,10.810811,0.13875,0.7708333,21.14,1.182,2.481,-0.3245033,0.18921477,0.053926207,0.5676443,0.7794333,5.492407,0.9668171,13.453594,73.74621,7.622611,-69.64225,2.7149122,1.127193,2.4085603,0.41518578,13.453594,4.0,6.86,1,0.999
5,INDIA - ISL,2024-10-19,08:30,Goa,Mumbai City,2.55,3.4,2.55,1.7,2.1,1.57,2.25,2.0,1.3483998,0.6741999,0.26183844,0.21253131,0.8116887,0.5519393,0.18379311,0.33299515,1.5454545,1.3726971,0.88821584,0.8181818,0.9359664,1.1439589,0.72727275,1.6564425,2.2776084,0.6101534,0.12739785,1.077804,1.5454545,1.3726971,1.4876033,0.51478153,2.090909,1.2398347,0.5929644,0.60607326,0.46576542,0.76849693,0.39884815,0.15144044,0.3796945,1.9090909,1.3111095,0.6867717,0.90909094,0.8999541,0.98994946,1.0,1.6514456,1.6514456,0.4638427,0.120205596,3.123967,0.8012336,1.7355372,0.47140452,0.39215687,0.29411766,0.39215687,0.5882353,0.47619048,0.6369427,0.44444445,1.3333334,1.0,0.75,0.75,1.0,1.3333334,0.5,0.61764705,0.12856486,0.14285715,0.0,0.14285715,0.33333334,1.0,0.75,0.75,1.5,1.5,0.5,1.0828025,8.5,-0.091,2.588,-0.1,-0.1,0.3,0.3,0.17320508,0.49074772,0.27216554,1.2020816,23.025492,0.56568545,-11.309933,1.5686275,1.5686275,1.0,1.0,1.2020816,0.85,0.85,1,0.5341
6,ENGLAND - PREMIER LEAGUE,2024-10-19,08:30,Tottenham,West Ham,1.45,5.0,5.75,1.36,3.2,1.5,2.5,1.9090909,1.443137,0.75592893,0.37018636,0.31439012,0.8492753,0.42988813,0.15597294,0.36282215,2.090909,1.2398347,0.5929644,1.1818181,0.83319557,0.70501167,0.90909094,1.8317674,2.014944,0.6043735,0.23020616,1.3476413,2.2809918,1.1365151,2.3636363,0.41659778,1.1818181,1.1922616,1.0088367,0.83819276,0.47328725,0.564652,0.39696294,0.09425507,0.23744047,1.3636364,1.06794,0.78315604,1.9090909,1.880742,0.9851505,-0.54545456,2.0164611,-3.6968455,0.26857665,0.09369021,2.107438,0.69102,2.6033058,1.3792107,0.6896552,0.2,0.17391305,0.7352941,0.3125,0.6666667,0.4,3.4482758,3.9655173,0.29,1.15,0.2521739,0.8695652,0.272,0.64,0.6691069,0.5503876,0.5972222,0.069767445,0.572327,0.2521739,1.15,0.29,1.0661764,4.227941,0.272,0.9066667,12.2,0.727,2.635,-0.29098362,0.06147541,0.11885246,0.47131148,0.56481594,2.2969182,0.68222207,5.6262774,60.603947,2.602153,-42.614056,2.2428787,1.2113943,1.8514851,0.54010695,5.6262774,0.75,3.55,1,0.988
7,THAILAND - THAI LEAGUE 1,2024-10-19,09:00,Lamphun Warrior,Khonkaen Utd.,1.52,4.0,5.8,1.75,2.02,1.82,1.88,1.8181819,1.3360853,0.73484695,0.6726033,0.3054787,0.45417365,0.27822644,0.16846257,0.6054873,2.090909,1.0833068,0.5181033,1.2727273,0.86243933,0.6776309,0.8181818,1.5266232,1.8658729,0.4712567,0.1308193,1.2810829,4.371901,0.5181033,1.9669422,0.558049,0.90909094,1.3111095,1.4422206,0.8623432,0.8042125,0.9325899,0.4985526,0.02609553,0.05234258,1.3636364,1.2984415,0.95219046,2.7272727,1.9582417,0.718022,-1.3636364,2.3460886,-1.7204651,0.19161104,0.06396493,1.2396694,1.4282857,8.92562,0.59835166,0.65789473,0.25,0.1724138,0.5714286,0.4950495,0.5494506,0.5319149,2.631579,3.8157895,0.38,1.45,0.26206896,0.6896552,0.4375,0.505,0.59133,0.44927537,0.58469945,0.18367347,0.39130434,0.26206896,1.45,0.38,0.8685714,3.3142858,0.4375,0.96153843,11.32,0.909,2.647,-0.21908127,0.1590106,0.13427562,0.5123675,0.5695188,2.1489842,0.61986077,5.263915,51.115505,0.38183767,-7.688448,2.146098,1.1751361,1.8262548,0.54756874,5.263915,1.8,2.48,1,0.9869
8,THAILAND - THAI LEAGUE 1,2024-10-19,10:00,Muang Thong Utd,Pathum United,2.47,3.5,2.57,1.62,2.2,1.52,2.37,2.5454545,0.9875255,0.38795644,0.90316063,0.5313589,0.58833265,0.2165502,0.10959364,0.50608885,3.0,1.6514456,0.55048186,0.72727275,0.74965554,1.0307764,2.2727273,2.004128,0.8818163,0.50418293,0.12787096,1.7520915,7.3636365,0.6728112,0.5289256,1.0307764,1.6363636,1.2984415,0.793492,0.48580557,0.47952712,0.9870762,0.5165745,0.19750065,0.38232753,1.4545455,1.233151,0.84779125,1.2727273,0.74965554,0.58901507,0.18181819,1.3360853,7.3484693,0.4613956,0.12902771,2.1157024,0.84779125,1.3884298,0.6871843,0.4048583,0.2857143,0.38910505,0.61728394,0.45454547,0.65789473,0.42194092,1.417004,1.0404859,0.7057143,0.7342857,0.9610895,1.3618677,0.46285716,0.62857145,0.1468348,0.17252931,0.01984127,0.15321252,0.3671875,0.9610895,0.7342857,0.7057143,1.5246913,1.5864197,0.46285716,1.0657895,8.54,0.909,2.286,-0.120608896,-0.108899295,0.28922716,0.30093676,0.1995345,0.56800824,0.30273175,1.3913302,27.248466,0.8202439,-16.17216,1.60368,1.5721735,1.02004,0.98035365,1.3913302,0.93,1.03,1,0.8388
9,SWEDEN - SUPERETTAN,2024-10-19,10:00,Brage,Trelleborg,1.7,4.2,4.2,1.6,2.3,1.67,2.1,1.5454545,1.3726971,0.88821584,0.30677432,0.31786135,1.0361407,0.56846017,0.10102558,0.17771797,1.3636364,1.4316378,1.0498677,1.0,1.0444659,1.0444659,0.36363637,2.1007674,5.77711,0.56886625,0.117555656,0.9662513,1.983471,0.98425096,1.4545455,0.7180703,1.2727273,1.354515,1.0642618,0.60630065,0.5342935,0.88123524,0.43598464,0.10328253,0.23689489,1.1818181,0.9359664,0.79197156,1.6363636,1.3666633,0.83518314,-0.45454547,2.0610516,-4.5343137,0.27644846,0.07644432,1.0743802,1.0295631,3.4214876,0.65362155,0.5882353,0.23809524,0.23809524,0.625,0.4347826,0.5988024,0.47619048,2.4705882,2.4705882,0.4047619,1.0,0.4047619,1.0,0.3809524,0.54761904,0.46520182,0.42372882,0.42372882,0.0,0.44827586,0.4047619,1.0,0.4047619,1.0625,2.625,0.3809524,0.9580838,10.1,0.273,2.727,-0.24752475,0.0,0.16831683,0.41584158,0.42872545,1.4433757,0.5035245,3.535534,51.34019,0.98994946,-19.290047,2.0028012,1.302521,1.5376344,0.6503497,3.535534,0.0,2.5,1,0.9222
10,SPAIN - PRIMERA RFEF,2024-10-19,10:30,Andorra,Cultural Leonesa,2.2,3.0,3.0,2.63,1.44,2.38,1.53,1.8181819,1.3360853,0.73484695,0.27048957,0.21363637,0.78981364,0.56938124,0.12894335,0.22646226,1.0,0.73854893,0.73854893,0.72727275,0.6165755,0.84779125,0.27272728,1.1354542,4.163332,0.4909817,0.07597429,0.74549085,1.6363636,0.45133546,0.661157,0.678233,1.4545455,1.233151,0.84779125,0.22855286,0.27486587,1.2026359,0.69272566,0.09524223,0.13748911,0.6363636,0.7713892,1.212183,0.90909094,1.1642044,1.2806249,-0.27272728,1.4826823,-5.436502,0.3830256,0.10490598,0.5785124,0.84852815,1.9008265,0.5567934,0.45454547,0.33333334,0.33333334,0.38022813,0.6944444,0.42016807,0.6535948,1.3636364,1.3636364,0.73333335,1.0,0.73333335,1.0,0.87666667,0.48,0.15288796,0.15384616,0.15384616,0.0,0.06571936,0.73333335,1.0,0.73333335,0.8365019,1.1406844,0.87666667,1.105042,8.2,0.364,2.569,-0.09756097,0.0,0.2682927,0.36585367,0.16898057,0.4618802,0.14058961,1.1313709,21.801409,1.6829141,30.752645,1.6969697,1.4545455,1.1666666,0.85714287,1.1313709,0.0,0.8,1,0.6047
