,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,CHINA - SUPER LEAGUE,29/09/2023,06:30,Cangzhou,Meizhou Hakka,2.45,3.75,2.63,1.65,2.2,1.57,2.25,1.7,1.3453624,0.747,0.5,0.92195445,0.776,0.40816328,0.26666668,0.38022813,0.6060606,0.45454547,0.17399022,1.2,2.267,1,0.866
2,CHINA - SUPER LEAGUE,29/09/2023,08:35,Shandong Taishan,Wuhan Three Towns,1.6,4.33,4.75,1.67,2.15,1.7,2.05,2.5,1.024695,0.609,1.3,1.1874342,0.68,0.625,0.23094688,0.21052632,0.5988024,0.4651163,0.53659254,1.2,2.212,1,0.7527
3,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/09/2023,12:00,Al Hazem,Al Taawon,5.5,4.0,1.5,1.7,2.1,1.8,1.91,0.0,0.0,1.0,2.3333333,0.94280905,0.759,0.18181819,0.25,0.6666667,0.5882353,0.47619048,0.5852731,-2.333,0.943,1,0.547
4,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/09/2023,12:00,Al Feiha,Al Ittihad,7.0,4.2,1.4,1.73,2.08,1.91,1.8,1.1,1.0440307,1.608,1.1,1.3,0.76,0.14285715,0.23809524,0.71428573,0.5780347,0.48076922,0.6846963,0.0,2.344,1,0.664
5,FINLAND - VEIKKAUSLIIGA,29/09/2023,12:00,AC Oulu,KTP,1.95,3.8,3.4,1.57,2.35,1.57,2.25,1.4,1.356466,0.686,0.8,1.1661904,1.106,0.51282054,0.2631579,0.29411766,0.6369427,0.42553192,0.3115122,0.6,2.523,1,0.5024
6,FINLAND - VEIKKAUSLIIGA,29/09/2023,12:00,VPS,Inter Turku,1.8,3.8,4.0,1.73,2.08,1.67,2.1,1.7,1.3453624,1.064,1.1,1.3,0.688,0.5555556,0.2631579,0.25,0.5780347,0.48076922,0.39591882,0.6,2.645,1,0.506
7,POLAND - EKSTRAKLASA,29/09/2023,13:00,Stal Mielec,Korona Kielce,2.45,3.4,2.8,2.03,1.83,1.8,1.95,1.7,1.1,0.878,0.7,0.9,0.825,0.40816328,0.29411766,0.35714287,0.49261084,0.5464481,0.13208547,1.0,2.0,1,0.6659
8,POLAND - DIVISION 1,29/09/2023,13:00,Polonia Warszawa,Podbeskidzie,2.88,3.25,2.3,1.95,1.9,1.73,2.0,0.0,0.0,0.639,0.7,0.9,0.988,0.3472222,0.30769232,0.4347826,0.51282054,0.5263158,0.14620149,-0.7,0.9,1,0.7642
9,NETHERLANDS - EERSTE DIVISIE,29/09/2023,15:00,Cambuur,Jong PSV,1.36,5.25,8.0,1.4,2.88,1.62,2.2,1.3,1.4177446,1.112,1.0,1.3416408,1.187,0.7352941,0.1904762,0.125,0.71428573,0.3472222,0.78106004,0.3,2.759,1,0.9153
10,BELGIUM - CHALLENGER PRO LEAGUE,29/09/2023,15:00,Deinze,Beveren,2.38,3.4,2.63,1.67,2.15,1.57,2.25,2.2,1.2489996,0.447,1.3,1.1874342,0.945,0.42016807,0.29411766,0.38022813,0.5988024,0.4651163,0.14416805,0.9,2.436,1,0.5294
11,NETHERLANDS - EERSTE DIVISIE,29/09/2023,15:00,Telstar,Jong Ajax,2.2,3.75,3.0,1.48,2.6,1.4,2.75,1.1,1.3,1.112,0.9,1.3747727,0.935,0.45454547,0.26666668,0.33333334,0.6756757,0.3846154,0.2212457,0.2,2.675,1,0.7307
12,NETHERLANDS - EERSTE DIVISIE,29/09/2023,15:00,Maastricht,Den Haag,3.2,3.8,2.05,1.48,2.6,1.44,2.63,1.8,1.4696939,1.016,1.9,1.1357816,0.575,0.3125,0.2631579,0.4878049,0.6756757,0.3846154,0.27193543,-0.1,2.605,1,0.6871
