,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,25/05/2024,02:00,Jeonbuk,Gimcheon Sangmu,2.05,3.5,3.4,1.75,2.05,1.67,2.1,1.1,1.0440307,0.458,1.8,1.2489996,0.991,0.4878049,0.2857143,0.29411766,0.5714286,0.4878049,0.2623049,-0.7,2.293,1,0.5001
2,SOUTH KOREA - K LEAGUE 1,25/05/2024,04:30,Ulsan HD,Daejeon,1.57,4.0,5.25,1.7,2.1,1.73,2.0,2.6,0.8,0.415,0.8,0.8717798,0.748,0.6369427,0.25,0.1904762,0.5882353,0.47619048,0.5511332,1.8,1.672,1,0.6249
3,AUSTRALIA - A-LEAGUE,25/05/2024,06:45,Central Coast Mariners,Melbourne Victory,2.2,3.4,3.3,2.0,1.85,1.75,2.0,2.3,1.1,0.379,1.5,1.024695,0.89,0.45454547,0.29411766,0.3030303,0.5,0.5405405,0.20999172,0.8,2.125,1,0.8
4,SOUTH KOREA - K LEAGUE 2,25/05/2024,07:00,Suwon Bluewings,Seoul E-Land,1.95,3.2,3.5,2.0,1.8,1.8,1.91,1.5,1.2845232,1.14,1.0,1.3416408,1.09,0.51282054,0.3125,0.2857143,0.5,0.5555556,0.2736292,0.5,2.626,1,0.5045
5,CHINA - SUPER LEAGUE,25/05/2024,08:35,Shandong Taishan,Zhejiang Professional,1.91,3.9,3.5,1.44,2.7,1.44,2.63,2.3,1.1,0.751,1.9,1.3747727,1.38,0.5235602,0.25641027,0.2857143,0.6944444,0.37037036,0.33676478,0.4,2.475,1,0.7375
6,CHINA - SUPER LEAGUE,25/05/2024,09:00,Wuhan Three Towns,Meizhou Hakka,1.6,4.1,5.25,1.75,2.05,1.8,1.95,1.6,1.4282857,0.929,0.9,1.1357816,0.771,0.625,0.24390244,0.1904762,0.5714286,0.4878049,0.547898,0.7,2.564,1,0.6601
7,FINLAND - VEIKKAUSLIIGA,25/05/2024,11:00,HJK,Ilves,2.05,3.5,3.0,1.7,2.1,1.62,2.2,1.4,1.356466,0.73,1.4,1.356466,1.091,0.4878049,0.2857143,0.33333334,0.5882353,0.47619048,0.23380254,0.0,2.713,1,0.5017
8,POLAND - EKSTRAKLASA,25/05/2024,12:30,Pogon Szczecin,Gornik Zabrze,1.85,3.7,3.4,1.53,2.4,1.5,2.5,1.7,1.3453624,0.966,1.7,1.3453624,0.642,0.5405405,0.27027026,0.29411766,0.6535948,0.41666666,0.3317163,0.0,2.691,1,0.8486
9,POLAND - EKSTRAKLASA,25/05/2024,12:30,Legia,Zaglebie,1.53,4.0,5.0,1.67,2.15,1.75,2.0,1.8,0.9797959,0.714,1.2,1.2489996,1.027,0.6535948,0.25,0.2,0.5988024,0.4651163,0.55202335,0.6,2.229,1,0.8848
10,POLAND - EKSTRAKLASA,25/05/2024,12:30,Lech Poznan,Korona Kielce,2.05,3.7,3.0,1.67,2.15,1.62,2.2,1.8,1.2489996,0.773,0.5,0.5,1.037,0.4878049,0.27027026,0.33333334,0.5988024,0.4651163,0.25119168,1.3,1.749,1,0.8468
