,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,04/10/2024,09:00,BULGARIA - PARVA LIGA,Krumovgrad,CSKA 1948 Sofia,3.0,3.2,2.4,2.5,2.2,1.62
2,04/10/2024,14:00,BULGARIA - PARVA LIGA,Slavia Sofia,Cherno More,3.5,3.2,2.15,2.35,2.1,1.67
3,04/10/2024,14:00,BELARUS - VYSSHAYA LIGA,Vitebsk,FC Minsk,2.22,3.2,3.18,2.3,2.02,1.75
4,04/10/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Shabab,3.7,3.5,1.9,1.98,1.83,1.83
5,04/10/2024,15:00,GHANA - PREMIER LEAGUE,Hearts of Oak,Aduana,2.02,2.95,3.6,2.25,2.01,1.76
6,04/10/2024,15:30,ITALY - SERIE C,Atalanta U23,Giana Erminio,2.1,3.2,3.45,2.05,1.82,1.88
7,04/10/2024,15:30,SPAIN - PRIMERA RFEF,Alcoyano,Marbella,2.1,3.0,3.3,2.5,2.2,1.62
8,04/10/2024,15:30,SPAIN - LALIGA2,Huesca,Cadiz CF,2.8,2.75,3.0,3.1,2.38,1.53
9,04/10/2024,21:00,ECUADOR - LIGA PRO,Libertad,Cumbaya,1.65,3.4,5.5,2.25,2.2,1.62
