,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,24/02/2024,04:00,HONG KONG - PREMIER LEAGUE,Lee Man Warriors,Tai Po,1.47,4.45,5.3,1.36,1.47,2.35,1.01,1.19,1.09,2.8,1.33
2,24/02/2024,05:00,INDONESIA - LIGA 1,Persis Solo,Persik Kediri,1.93,3.5,3.5,1.75,1.62,2.02,1.01,1.34,1.24,5.25,1.11
3,24/02/2024,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,WS Wanderers,2.4,4.0,2.6,1.4,1.4,2.75,1.02,1.22,1.13,3.4,1.33
4,24/02/2024,07:45,BULGARIA - PARVA LIGA,Lok. Plovdiv,Hebar,1.57,4.0,6.0,2.05,2.1,1.67,1.06,1.4,1.33,8.0,1.08
5,24/02/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Tondela,Leiria,2.3,3.1,3.0,2.2,1.83,1.83,1.07,1.44,1.36,9.0,1.07
6,24/02/2024,08:00,AZERBAIJAN - PREMIER LEAGUE,Turan,Neftci Baku,3.5,3.35,1.98,2.05,1.88,1.72,1.04,1.45,1.36,7.3,1.05
7,24/02/2024,08:00,THAILAND - THAI LEAGUE 1,Buriram,Police Tero,1.18,6.7,11.5,1.32,1.83,1.87,1.01,1.2,1.1,2.67,1.42
8,24/02/2024,09:00,INDONESIA - LIGA 1,PSM Makassar,Bali United,2.1,3.4,3.15,1.8,1.65,1.98,1.01,1.35,1.26,5.55,1.1
9,24/02/2024,09:00,ROMANIA - LIGA 1,UTA Arad,Petrolul,2.25,3.1,3.4,2.3,1.91,1.8,1.08,1.5,1.4,10.0,1.06
10,24/02/2024,09:00,SERBIA - PRVA LIGA,Jedinstvo U.,Radnicki S. Mitrovica,1.95,3.05,3.7,2.2,2.01,1.76,1.06,1.47,1.41,9.0,1.03
11,24/02/2024,09:15,VIETNAM - V.LEAGUE 1,Hanoi FC,Ho Chi Minh,1.5,4.0,5.9,1.85,1.93,1.7,1.01,1.38,1.27,5.7,1.09
