,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,05/03/2024,12:00,QATAR - QSL,Al-Duhail,Al Markhiya,1.3,5.6,7.6,1.34,1.62,2.15,1.01,1.21,1.1,2.77,1.39
2,05/03/2024,14:00,QATAR - QSL,Umm-Salal,Shamal,2.05,3.65,3.15,1.6,1.53,2.35,1.04,1.32,1.19,4.0,1.21
3,05/03/2024,14:00,QATAR - QSL,Muaither SC,Al Ahli Doha,2.5,3.9,2.35,1.37,1.35,2.95,1.02,1.23,1.11,2.9,1.36
4,05/03/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Os Belenenses,1.4,4.33,7.0,1.88,2.2,1.62,1.05,1.4,1.25,6.0,1.13
5,05/03/2024,16:45,SCOTLAND - LEAGUE ONE,Cove Rangers,Falkirk,5.5,4.5,1.44,1.62,1.8,1.91,1.01,1.31,1.2,4.33,1.2
6,05/03/2024,16:45,ITALY - SERIE C,Recanatese,Pescara,3.7,3.55,1.9,1.65,1.57,2.25,1.04,1.35,1.22,4.3,1.18
7,05/03/2024,16:45,ENGLAND - CHAMPIONSHIP,Coventry,Rotherham,1.3,5.5,10.0,1.65,2.0,1.73,1.03,1.34,1.22,5.0,1.17
8,05/03/2024,16:45,ENGLAND - CHAMPIONSHIP,Leeds,Stoke,1.36,5.0,8.0,1.57,1.8,1.91,1.03,1.33,1.17,4.33,1.22
9,05/03/2024,16:45,ENGLAND - LEAGUE ONE,Peterborough,Northampton,1.36,5.0,8.0,1.57,1.8,1.95,1.03,1.31,1.17,4.33,1.2
10,05/03/2024,16:45,ENGLAND - CHAMPIONSHIP,Sunderland,Leicester,4.33,3.8,1.8,1.85,1.8,1.91,1.04,1.4,1.29,5.5,1.14
11,05/03/2024,17:00,ENGLAND - CHAMPIONSHIP,Ipswich,Bristol City,1.55,4.2,6.0,1.83,1.83,1.83,1.05,1.4,1.25,5.5,1.14
