League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Azerbaijan Premier League,2024-02-12,08:00:00,Kapaz Ganja,Sabail,2.04,3.6,3.3,2.76,1.42,1.37,2.96,1.09,7.8,3.25,1.06,3.25,1.32,1.76,2.04,1.09,3.35,1.81,1.96,3.75,3.8,4.2,4.6,3.4,3.25,3.95,4.5,3.75,3.6,4.0,4.6,4.2,4.2,4.5,28.0,3.95,4.5,4.9,0.49019608,0.3030303,0.2777778,0.49019608,0.5681818,0.5524862,0.5102041,1.617647,1.7647059,0.6181818,1.0909091,0.56666666,0.9166667,0.6181818,0.53333336,0.2653923,0.23595506,0.27659574,0.04347826,0.23595506,0.56666666,1.0909091,0.6181818,1.0,1.7647059,0.6181818,1.1270719,8.94,-0.1409396,0.033557046,0.22818792,0.40268457,0.2777745,0.8277681,0.29989994,2.0276093,32.210926,0.3959798,7.96961,2.0276093,0.3,1.26,1,1.0
Turkish Super League,2024-02-12,11:00:00,Trabzonspor,Hatayspor,1.81,5.3,3.75,2.94,1.46,1.42,3.05,1.1,9.0,10.5,1.08,3.7,1.35,1.91,2.08,1.12,7.6,1.95,2.0,11.5,16.5,32.0,19.0,7.8,7.8,19.0,18.0,9.6,9.4,19.0,18.5,15.5,15.0,30.0,26.0,11.5,19.0,22.0,0.5524862,0.26666668,0.18867925,0.48076922,0.5235602,0.51282054,0.5,2.0718231,2.9281769,0.48266667,1.4133333,0.34150943,0.7075472,0.55466664,0.5093333,0.46553436,0.34892085,0.49085796,0.17127071,0.2864494,0.34150943,1.4133333,0.48266667,0.8701923,2.5480769,0.55466664,1.0666667,10.86,-0.1786372,0.1427256,0.16666667,0.48802948,0.4830464,1.748628,0.501437,4.2832465,44.127544,0.2404163,4.858463,4.2832465,1.55,1.94,1,1.0
Romanian Liga I,2024-02-12,12:00:00,UTA Arad,Botosani,2.1,4.2,3.3,2.4,1.51,1.35,2.5,1.08,10.0,8.8,1.08,3.0,1.43,1.68,2.3,1.07,9.8,2.0,1.89,3.85,12.0,4.7,5.2,3.65,3.3,4.3,5.1,10.5,3.85,4.5,5.2,4.6,4.7,5.0,5.4,4.5,5.2,5.5,0.47619048,0.3030303,0.23809524,0.4347826,0.5952381,0.5,0.52910054,1.5714285,2.0,0.6363636,1.2727273,0.5,0.78571427,0.6969697,0.5090909,0.2963487,0.22222222,0.33333334,0.12,0.17857143,0.5,1.2727273,0.6363636,0.9130435,1.826087,0.6969697,1.15,9.6,-0.125,0.09375,0.21875,0.4375,0.3292392,1.0535654,0.32632753,2.5806975,30.963757,0.8768124,17.223436,2.5806975,0.9,1.2,1,1.0
Turkish 1 Lig,2024-02-12,14:00:00,Eyupspor,Genclerbirligi,1.4,9.4,4.9,3.3,1.31,1.5,2.46,1.13,6.2,11.0,1.05,4.1,1.24,2.1,1.7,1.14,5.5,1.97,1.8,6.0,6.8,4.2,4.3,6.8,5.5,7.0,8.2,7.4,8.0,6.8,8.2,5.5,5.8,7.2,8.2,3.8,4.3,8.8,0.71428573,0.20408164,0.10638298,0.5882353,0.47619048,0.5076142,0.5555556,3.5,6.714286,0.2857143,1.9183674,0.14893617,0.5212766,0.3469388,0.42857143,0.7803113,0.5555556,0.7407407,0.3146853,0.4848485,0.14893617,1.9183674,0.2857143,0.8235294,5.529412,0.3469388,0.8629442,15.7,-0.22292994,0.2866242,0.089171976,0.5987261,0.7663191,4.010403,0.8553248,9.8234415,60.25512,0.56568545,-11.309933,9.8234415,4.5,3.5,1,1.0
Turkish Super League,2024-02-12,14:00:00,Kayserispor,Besiktas,3.75,2.06,3.85,3.4,1.38,1.51,2.68,1.13,7.0,14.0,1.06,4.4,1.26,2.18,1.77,1.16,5.7,1.71,2.34,15.0,10.0,13.0,10.5,15.0,8.0,9.8,18.5,24.0,14.0,15.0,28.0,14.5,34.0,40.0,44.0,12.0,11.0,18.0,0.26666668,0.25974026,0.4854369,0.56497175,0.4587156,0.5847953,0.42735043,1.0266666,0.54933333,0.97402596,0.53506494,1.8203883,1.868932,0.45974025,0.56623375,0.31071988,0.013157895,0.2908778,0.30287647,0.37010676,1.8203883,0.53506494,0.97402596,2.118644,1.1638418,0.45974025,1.0350877,9.66,-0.010351967,-0.1853002,0.38819876,0.21325052,0.31237048,1.005833,0.38337252,2.4637775,2.8624053,0.57982755,-11.585126,2.4637775,1.79,0.1,1,1.0
Portuguese Segunda Liga,2024-02-12,15:00:00,Santa Clara,Feirense,1.55,7.0,3.8,2.5,1.52,1.34,3.25,1.08,10.0,9.0,1.09,2.9,1.43,1.67,2.2,1.07,4.1,2.24,1.68,8.8,5.5,6.6,7.2,5.4,7.6,6.0,7.0,6.6,8.8,6.6,7.0,11.5,16.5,6.6,7.2,4.7,20.0,7.4,0.6451613,0.2631579,0.14285715,0.45454547,0.5988024,0.44642857,0.5952381,2.451613,4.516129,0.40789473,1.8421053,0.22142857,0.54285717,0.57894737,0.4394737,0.6111475,0.42056075,0.6374269,0.2962963,0.26666668,0.22142857,1.8421053,0.40789473,0.70454544,3.1818182,0.57894737,0.98214287,12.35,-0.18218623,0.25910932,0.12550607,0.5668016,0.665287,2.738765,0.668836,6.7085767,48.36646,0.7495332,14.842227,6.7085767,3.2,2.25,1,1.0
Polish Ekstraklasa,2024-02-12,15:00:00,Korona Kielce,LKS Lodz,1.82,5.1,3.4,3.0,1.44,1.43,3.05,1.09,7.4,9.2,1.07,3.55,1.36,1.81,2.08,1.1,3.8,1.95,1.95,9.0,14.5,6.2,6.6,7.2,6.0,14.5,6.4,9.6,9.0,16.0,6.4,14.0,15.0,6.2,26.0,4.5,6.4,7.0,0.5494506,0.29411766,0.19607843,0.48076922,0.5524862,0.51282054,0.51282054,1.8681319,2.8021977,0.5352941,1.5,0.35686275,0.6666667,0.6117647,0.5323529,0.42981327,0.30268198,0.47398844,0.2,0.24087591,0.35686275,1.5,0.5352941,0.875,2.4519231,0.6117647,1.0666667,10.32,-0.15310077,0.16472869,0.17635658,0.49418604,0.47685054,1.6403658,0.48454434,4.0180593,38.308735,0.38183767,7.688448,4.0180593,1.7,1.58,1,1.0
French National,2024-02-12,15:30:00,Orleans,Rouen,2.44,3.15,3.1,2.1,1.48,1.32,3.0,1.07,9.0,2.94,1.08,2.94,1.41,1.65,2.22,1.07,4.0,1.96,1.96,2.9,3.8,3.15,3.45,7.6,6.2,3.1,2.54,3.15,3.0,3.15,3.45,2.5,3.3,2.56,3.6,2.46,2.24,3.6,0.40983605,0.32258064,0.31746033,0.45045045,0.6060606,0.5102041,0.5102041,1.2704918,1.2909836,0.7870968,1.016129,0.7746032,0.984127,0.716129,0.5322581,0.12113145,0.11913358,0.12701252,0.008,0.16541353,0.7746032,1.016129,0.7870968,1.099099,1.418919,0.716129,1.1326531,8.69,-0.07594936,0.0057537397,0.28078252,0.36248562,0.13680357,0.39627433,0.17163831,0.97066987,18.26289,0.80610174,15.907552,0.97066987,0.05,0.66,1,1.0
Dutch Eerste Divisie,2024-02-12,16:00:00,Jong FC Utrecht,Jong AZ Alkmaar,2.62,2.84,3.65,3.3,1.37,1.52,2.66,1.11,6.0,11.0,1.05,4.2,1.25,2.1,1.76,1.14,2.84,1.65,2.34,6.4,12.0,6.8,8.4,5.8,4.7,11.0,7.4,6.4,10.5,6.2,8.2,8.2,7.6,8.2,30.0,6.4,6.8,10.0,0.3816794,0.2739726,0.35211268,0.5681818,0.47619048,0.6060606,0.42735043,1.3931298,1.0839695,0.71780825,0.7780822,0.92253524,1.2852113,0.48219177,0.5753425,0.1352612,0.16427432,0.04029304,0.124807395,0.34935305,0.92253524,0.7780822,0.71780825,1.4886364,1.6136364,0.48219177,1.0666667,9.11,-0.11306257,-0.088913284,0.28759605,0.31174535,0.1786277,0.5424328,0.28589994,1.3286836,27.248466,0.4808326,-9.648046,1.3286836,0.81,1.03,1,1.0
Spanish Segunda Division,2024-02-12,16:30:00,Valladolid,Albacete,1.98,4.6,3.5,2.6,1.54,1.33,3.35,1.06,9.8,8.2,1.1,2.78,1.47,1.66,2.4,1.05,11.0,2.12,1.83,9.0,12.0,28.0,13.0,6.6,7.2,17.5,12.5,10.0,10.0,21.0,12.5,21.0,22.0,38.0,26.0,18.0,13.0,14.5,0.5050505,0.2857143,0.2173913,0.41666666,0.60240966,0.4716981,0.5464481,1.7676767,2.3232324,0.5657143,1.3142858,0.4304348,0.76086956,0.6857143,0.47428572,0.36515787,0.27737227,0.39817628,0.13580246,0.18644068,0.4304348,1.3142858,0.5657143,0.825,1.9166666,0.6857143,1.1320754,10.08,-0.15079366,0.109126985,0.19642857,0.4563492,0.39154723,1.3155987,0.37709892,3.2225456,37.234833,1.0465181,20.304474,3.2225456,1.1,1.52,1,1.0
Peruvian Primera Division,2024-02-12,16:30:00,Atletico Grau,Union Comercio,1.86,4.3,3.5,2.5,1.14,1.44,2.24,1.11,7.4,11.5,1.05,3.75,1.3,2.0,1.9,1.12,6.8,1.81,2.08,3.85,3.95,4.4,3.5,3.3,3.25,4.0,4.6,5.0,3.4,4.0,4.6,4.0,4.0,4.4,28.0,3.6,3.45,5.0,0.53763443,0.2857143,0.23255815,0.5263158,0.5,0.5524862,0.48076922,1.8817204,2.311828,0.5314286,1.2285714,0.43255815,0.81395346,0.54285717,0.5714286,0.37806392,0.30597016,0.3961039,0.102564104,0.2962963,0.43255815,1.2285714,0.5314286,0.97894734,2.2631578,0.54285717,1.0497237,9.66,-0.16977225,0.08281574,0.19254659,0.44513458,0.38629347,1.2438649,0.4191091,3.0468345,39.351753,0.14142136,-2.8624053,3.0468345,0.8,1.64,1,1.0
Italian Serie A,2024-02-12,16:45:00,Juventus,Udinese,1.44,10.0,4.8,2.94,1.45,1.39,3.2,1.08,8.0,12.5,1.08,3.45,1.38,1.83,2.16,1.11,9.0,2.44,1.64,12.0,23.0,65.0,110.0,6.0,10.0,34.0,120.0,6.6,10.0,32.0,70.0,11.0,17.0,48.0,110.0,8.6,130.0,1000.0,0.6944444,0.20833333,0.1,0.46296296,0.5464481,0.40983605,0.6097561,3.3333333,6.9444447,0.3,2.0833333,0.144,0.48,0.45,0.38125,0.7733544,0.53846157,0.74825174,0.35135135,0.37931034,0.144,2.0833333,0.3,0.6666667,4.6296296,0.45,0.8852459,16.24,-0.20689656,0.32019705,0.08866995,0.61576355,0.7967057,4.312834,0.8432541,10.564241,59.23728,0.46669048,9.369385,10.564241,5.2,3.36,1,1.0
Spanish La Liga,2024-02-12,17:00:00,Almeria,Athletic Bilbao,5.3,1.76,4.0,3.2,1.39,1.48,2.86,1.11,7.2,14.0,1.06,4.0,1.31,2.02,1.94,1.15,6.6,1.88,2.08,14.5,8.4,9.8,17.0,17.5,8.4,9.6,17.0,34.0,18.5,19.0,30.0,90.0,55.0,60.0,100.0,60.0,10.0,300.0,0.18867925,0.25,0.5681818,0.5154639,0.4950495,0.5319149,0.48076922,0.754717,0.33207548,1.325,0.44,3.0113637,2.2727273,0.485,0.505,0.49562067,0.13978495,0.50141644,0.3888889,0.34680134,3.0113637,0.44,1.325,2.7319589,0.9072165,0.485,1.031915,11.06,0.11754069,-0.20253165,0.47920433,0.159132,0.48571777,1.7906796,0.5240173,4.3862514,-33.02387,0.11313708,-2.29061,4.3862514,2.24,1.3,1,1.0
