League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Australian A-League Men,2024-04-19,06:45:00,Newcastle Jets,Wellington Phoenix,3.1,2.28,4.0,3.55,1.31,1.6,2.34,1.18,5.7,22.0,1.04,5.5,1.2,2.6,1.6,1.24,4.5,1.55,2.68,20.0,13.5,16.0,27.0,16.5,9.0,10.5,18.5,22.0,12.5,13.5,25.0,44.0,26.0,30.0,50.0,17.0,10.5,110.0,0.32258064,0.25,0.4385965,0.625,0.3846154,0.6451613,0.37313432,1.2903225,0.7354839,0.775,0.57,1.3596492,1.754386,0.4,0.65,0.23043993,0.12676056,0.15241636,0.27388534,0.42857143,1.3596492,0.57,0.775,1.9375,1.425,0.4,1.032258,9.38,-0.09594883,-0.18336888,0.3304904,0.24307036,0.27515244,0.86031,0.37790614,2.1073205,24.227745,1.4142135,-26.565052,2.1073205,1.72,0.9,1,1.0
Chinese Super League,2024-04-19,09:00:00,Zhejiang Greentown,Tianjin Jinmen Tiger FC,2.62,2.72,3.7,3.25,1.32,1.51,2.44,1.14,6.0,12.0,1.05,4.4,1.21,2.18,1.73,1.16,2.6,1.58,2.32,15.5,11.5,16.0,6.4,11.5,8.0,10.5,21.0,16.0,10.0,13.0,5.9,6.4,21.0,6.0,26.0,5.2,5.1,7.0,0.3816794,0.27027026,0.36764705,0.5780347,0.4587156,0.6329114,0.43103448,1.4122137,1.038168,0.7081081,0.73513514,0.9632353,1.3602941,0.46756756,0.5891892,0.14577419,0.17088607,0.018726591,0.15264797,0.36279926,0.9632353,0.73513514,0.7081081,1.5144509,1.5722543,0.46756756,1.0949367,9.04,-0.119469024,-0.10840708,0.289823,0.30088496,0.19804284,0.5967691,0.29923996,1.4617797,28.369047,0.6363961,-12.680384,1.4617797,0.98,1.08,1,1.0
Azerbaijan Premier League,2024-04-19,09:30:00,PFK Turan Tovuz,FK Sumqayit,2.04,3.25,3.0,2.88,1.25,1.2,2.52,1.08,1.26,2.52,1.06,2.52,1.2,1.55,1.6,1.05,2.0,1.01,1.01,9.8,2.18,14.5,21.0,6.6,6.6,2.16,22.0,10.5,9.4,13.5,27.0,2.32,2.32,20.0,20.0,2.34,13.0,2.44,0.49019608,0.33333334,0.30769232,0.625,0.6451613,0.990099,0.990099,1.4705882,1.5931373,0.68,1.0833334,0.6276923,0.9230769,0.53333336,0.51666665,0.2139408,0.1904762,0.22873347,0.04,0.3043478,0.6276923,1.0833334,0.68,1.275,2.03125,0.53333336,1.5841584,8.29,-0.11580217,0.030156815,0.24607961,0.3920386,0.23116098,0.6387749,0.31597748,1.5646725,25.641006,0.07071068,1.4320962,1.5646725,0.25,0.96,1,1.0
Egyptian Premier,2024-04-19,11:00:00,Baladeyet Al-Mahalla,Al Mokawloon,3.3,2.46,3.05,2.54,1.51,1.3,3.35,1.07,11.0,7.8,1.08,2.74,1.44,1.6,2.24,1.06,4.3,1.92,1.89,8.2,8.0,12.5,5.2,9.4,6.4,10.5,5.2,18.0,12.5,15.5,5.1,5.2,5.1,5.2,5.3,5.1,4.7,5.5,0.3030303,0.32786885,0.40650406,0.44642857,0.625,0.5208333,0.52910054,0.92424244,0.74545455,1.0819672,0.80655736,1.3414634,1.2398374,0.7344262,0.52459013,0.12754446,0.03937008,0.14583333,0.10707804,0.15311909,1.3414634,0.80655736,1.0819672,1.4732143,1.0982143,0.7344262,1.1666666,8.81,0.028376844,-0.06696935,0.37457433,0.27922815,0.14687258,0.4313158,0.17930736,1.0565037,-7.125016,0.90509665,17.74467,1.0565037,0.59,0.25,1,1.0
Bulgarian A League,2024-04-19,11:30:00,Botev Vratsa,Etar,1.68,5.5,3.6,2.62,1.45,1.35,3.0,1.09,1.26,3.2,1.06,3.2,1.35,1.74,2.02,1.09,7.8,1.97,1.78,10.5,5.6,2.16,2.24,6.2,7.8,6.0,2.22,7.6,8.8,6.4,2.28,5.6,15.5,2.28,3.8,2.7,2.24,2.28,0.5952381,0.2777778,0.18181819,0.4950495,0.57471263,0.5076142,0.56179774,2.142857,3.2738094,0.46666667,1.5277778,0.30545455,0.6545454,0.5611111,0.48333332,0.50245345,0.36363637,0.53203344,0.20879121,0.28113878,0.30545455,1.5277778,0.46666667,0.83168316,2.7227724,0.5611111,1.0253807,10.78,-0.1781076,0.17625232,0.15584415,0.5102041,0.5315423,1.9100087,0.5458413,4.678547,43.83086,0.3959798,7.96961,4.678547,1.9,1.92,1,1.0
Romanian Liga I,2024-04-19,11:30:00,Hermannstadt,Botosani,1.9,5.0,3.3,2.34,1.54,1.28,3.55,1.06,1.26,7.2,1.1,2.62,1.49,1.55,2.42,1.05,2.42,2.12,1.75,8.0,10.0,7.2,8.6,6.0,7.0,6.4,8.4,8.8,9.2,20.0,8.6,18.0,7.4,8.0,8.8,6.6,8.6,9.2,0.5263158,0.3030303,0.2,0.41322315,0.6451613,0.4716981,0.5714286,1.7368422,2.631579,0.57575756,1.5151515,0.38,0.66,0.73333335,0.46969697,0.39695066,0.26923078,0.44927537,0.20481928,0.15384616,0.38,1.5151515,0.57575756,0.78512394,2.0661156,0.73333335,1.1415094,10.2,-0.13725491,0.16666667,0.18627451,0.49019608,0.45659336,1.5524175,0.4307315,3.8026307,34.99202,1.2303658,23.50904,3.8026307,1.7,1.4,1,1.0
Finnish Veikkausliiga,2024-04-19,12:00:00,SJK,Ilves,2.58,2.82,3.65,3.15,1.4,1.48,2.78,1.1,7.6,12.5,1.06,3.95,1.28,2.12,1.82,1.14,3.1,1.71,2.26,14.0,12.0,17.5,38.0,11.0,7.6,11.5,26.0,16.0,10.5,15.5,30.0,32.0,23.0,30.0,14.0,16.0,18.5,16.0,0.3875969,0.2739726,0.35460994,0.5494506,0.4716981,0.5847953,0.44247788,1.4147286,1.0930233,0.70684934,0.77260274,0.9148936,1.2943262,0.49863014,0.58082193,0.14090198,0.17174959,0.044444446,0.1282844,0.3345521,0.9148936,0.77260274,0.70684934,1.4175824,1.5494505,0.49863014,1.0643275,9.05,-0.11823204,-0.091712706,0.28508288,0.3116022,0.18611816,0.56145644,0.2773736,1.3752818,28.146782,0.42426407,-8.530766,1.3752818,0.83,1.07,1,1.0
Slovakian Super League,2024-04-19,12:30:00,Trencin,FC Kosice,1.46,6.4,4.4,2.86,1.31,1.46,2.56,1.11,1.26,4.0,1.04,4.0,1.24,2.06,1.73,1.14,2.84,1.94,1.87,13.0,4.9,5.5,5.8,7.6,9.0,5.0,5.7,7.0,8.6,5.3,5.7,10.5,11.5,5.3,5.7,3.35,5.7,5.9,0.6849315,0.22727273,0.15625,0.5780347,0.4854369,0.5154639,0.53475934,3.0136986,4.3835616,0.3318182,1.4545455,0.228125,0.6875,0.39318183,0.46818182,0.65782064,0.5017065,0.62849873,0.18518518,0.43556282,0.228125,1.4545455,0.3318182,0.84393066,3.699422,0.39318183,0.8917526,12.26,-0.23980424,0.16313213,0.11908646,0.52202284,0.608041,2.484861,0.6708324,6.0866413,55.77364,0.46669048,-9.369385,6.0866413,2.0,2.94,1,1.0
Polish Ekstraklasa,2024-04-19,13:00:00,Korona Kielce,Radomiak Radom,2.4,3.3,3.15,2.54,1.53,1.34,3.3,1.07,1.26,8.0,1.09,2.88,1.41,1.62,2.42,1.06,4.2,1.96,1.87,8.4,9.4,18.0,6.4,7.6,6.2,13.5,6.0,12.5,10.5,5.7,6.4,6.4,6.4,6.2,6.6,5.7,6.2,6.8,0.41666666,0.31746033,0.3030303,0.41322315,0.61728394,0.5102041,0.53475934,1.3125,1.375,0.7619048,1.0476191,0.72727275,0.95454544,0.768254,0.51428574,0.14610766,0.13513513,0.15789473,0.023255814,0.13105924,0.72727275,1.0476191,0.7619048,0.9917355,1.3636364,0.768254,1.2346939,8.85,-0.084745765,0.016949153,0.27118644,0.37288135,0.1634517,0.48218253,0.16843967,1.1811012,20.556046,1.1313709,21.801409,1.1811012,0.15,0.75,1,1.0
Estonian Esiliiga,2024-04-19,13:00:00,Flora Tallinn II,Viimsi JK,1.71,1.53,2.02,3.85,1.22,1.03,1.03,1.19,5.3,1.27,1.02,1.27,1.02,1.27,1.03,1.05,1.21,1.01,1.01,1.49,1.01,1.01,1.01,1.01,1.01,1.01,1.01,2.7,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.03,0.5847953,0.4950495,0.6535948,0.9708738,0.78740156,0.990099,0.990099,1.1812866,0.8947368,0.84653467,0.7574257,1.117647,1.3202615,0.509901,0.6287129,0.11234402,0.08310992,0.055555556,0.13802817,0.32459018,1.117647,0.7574257,0.84653467,1.6601942,1.4854369,0.509901,1.019802,5.26,-0.058935363,-0.09315589,0.32509506,0.2908745,0.14136359,0.24785748,0.26355317,0.6071244,8.810733,0.33941126,-6.8427734,0.6071244,0.49,0.31,1,1.0
