,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,17/05/2024,00:00,MEXICO - LIGA MX,Monterrey,Cruz Azul,2.05,3.4,3.7,1.98,1.88,1.75,2.0,D,D,H
2,AI_LAY_AWAY_RETORNOS,17/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,HJK Helsinki,VPS,1.7,3.7,4.0,1.8,2.0,1.75,2.0,H,D,H
3,AI_LAY_AWAY_RETORNOS,17/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,AC Oulu,IFK Mariehamn,1.85,3.4,3.6,2.03,1.83,1.8,1.95,H,D,H
4,AI_LAY_AWAY_RETORNOS,17/05/2024,13:00,FINLAND - VEIKKAUSLIIGA,SJK,Lahti,2.2,3.4,2.75,1.75,2.05,1.62,2.2,H,D,H
5,AI_LAY_AWAY_RETORNOS,17/05/2024,14:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Os Belenenses,1.65,3.7,4.2,1.73,2.08,1.73,2.0,H,D,D
6,AI_LAY_AWAY_RETORNOS,17/05/2024,14:00,FINLAND - VEIKKAUSLIIGA,Ilves,Haka,1.83,3.4,3.7,1.93,1.93,1.75,2.0,H,D,H
7,AI_LAY_AWAY_RETORNOS,17/05/2024,14:15,BULGARIA - PARVA LIGA,Hebar,Beroe Stara Za,1.85,3.6,4.0,2.2,1.65,2.0,1.73,D,D,H
8,AI_LAY_AWAY_RETORNOS,17/05/2024,14:45,PORTUGAL - LIGA PORTUGAL,Famalicao,Casa Pia,1.75,3.5,4.75,2.05,1.75,1.95,1.8,H,A,A
9,AI_LAY_AWAY_RETORNOS,17/05/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Gimnasia y Tiro,CA Temperley,2.15,3.0,3.8,3.1,1.36,2.5,1.5,H,A,D
10,AI_LAY_AWAY_RETORNOS,17/05/2024,15:45,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,Leuven,2.05,3.6,3.25,1.6,2.3,1.53,2.38,D,H,H
11,AI_LAY_AWAY_RETORNOS,17/05/2024,16:30,PERU - LIGA 1,Atletico Grau,Cusco FC,1.75,3.5,4.5,2.08,1.73,1.91,1.8,A,D,H
12,AI_LAY_AWAY_RETORNOS,17/05/2024,19:00,BRAZIL - SERIE B,CRB,Vila Nova,1.8,3.4,4.75,2.35,1.57,2.2,1.62,A,D,H
13,AI_LAY_AWAY_RETORNOS,17/05/2024,20:00,ARGENTINA - LIGA PROFESIONAL,Barracas Central,Sarmiento de Junin,2.1,3.1,3.7,2.7,1.44,2.25,1.57,H,D,D
14,AI_LAY_AWAY_RETORNOS,17/05/2024,21:30,BRAZIL - SERIE B,Novorizontino,Coritiba,2.2,3.0,3.6,2.4,1.53,2.0,1.73,A,D,H
