,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,2024-08-25,07:00,Gimcheon Sangmu,Daejeon,1.8,3.5,4.5,1.93,1.93,1.8,1.91,2.090909,1.2398347,0.5929644,0.5728442,0.33246994,0.58038455,0.34511662,0.12580058,0.36451614,1.8181819,1.0285189,0.56568545,0.8181818,1.0285189,1.2570788,1.0,1.4142135,1.4142135,0.46131888,0.06652501,1.1397504,2.644628,0.70710677,0.96694213,0.8702853,0.6363636,0.88139635,1.3850514,0.46707568,0.42321452,0.9060941,0.49809578,0.06350597,0.12749751,0.90909094,0.8999541,0.98994946,1.7272727,1.0523489,0.6092546,-0.8181818,1.1134044,-1.3608277,0.27636826,0.050689332,0.90909094,0.8999541,2.355372,0.77172244,0.5555556,0.2857143,0.22222222,0.5181347,0.5181347,0.5555556,0.5235602,1.9444444,2.5,0.51428574,1.2857143,0.4,0.7777778,0.55142856,0.55142856,0.40765673,0.3207547,0.42857143,0.125,0.28913444,0.4,1.2857143,0.51428574,0.93264246,2.3316061,0.55142856,1.0722222,9.8,1.455,2.121,-0.1734694,0.10204082,0.18367347,0.45918366,0.4178693,1.3650397,0.44316238,3.3436508,40.364536,0.0,0.0,1.8888888,1.2222222,1.5454545,0.64705884,3.3436508,1.0,1.7,1,0.9477
2,SOUTH KOREA - K LEAGUE 1,2024-08-25,07:00,Suwon FC,Jeju Utd,2.0,3.4,3.6,1.88,1.98,1.67,2.1,1.8181819,1.3360853,0.73484695,0.4916685,0.2970043,0.60407436,0.3890624,0.11202489,0.28793553,1.3636364,0.7713892,0.56568545,1.0,0.8528029,0.8528029,0.36363637,1.2264307,3.3726845,0.42360157,0.060217176,0.89361894,2.355372,0.44659376,0.90909094,0.9380832,0.6363636,1.1499192,1.8070158,0.3179297,0.24826193,0.78087056,0.549169,0.062545195,0.11389061,0.6363636,0.4810457,0.75592893,1.5454545,1.1570839,0.7487013,-0.90909094,1.3111095,-1.4422206,0.2901587,0.052010477,0.80991733,0.37796447,2.8099174,0.6363961,0.5,0.29411766,0.2777778,0.5319149,0.5050505,0.5988024,0.47619048,1.7,1.8,0.5882353,1.0588236,0.5555556,0.9444444,0.5529412,0.58235294,0.283028,0.25925925,0.2857143,0.028571429,0.28787878,0.5555556,1.0588236,0.5882353,1.0638298,1.9148936,0.5529412,1.1257485,9.0,1.182,2.486,-0.15555556,0.022222223,0.22222222,0.4,0.29059327,0.8717798,0.3329727,2.1354156,34.99202,0.14142136,-2.8624053,1.7777778,1.3333334,1.3333334,0.75,2.1354156,0.2,1.4,1,0.8365
3,SOUTH KOREA - K LEAGUE 1,2024-08-25,07:00,Gwangju FC,Ulsan HD,2.63,3.3,2.6,1.98,1.88,1.67,2.1,1.3636364,1.4937888,1.0954452,0.36581054,0.26970908,0.7372917,0.5070824,0.11759136,0.23189792,1.1818181,0.83319557,0.70501167,1.4545455,0.9875255,0.6789238,-0.27272728,1.4826823,-5.436502,0.48061317,0.058894683,0.8312157,1.9338843,0.50917506,2.1157024,0.6789238,1.0,1.2792042,1.2792042,0.29431692,0.27956557,0.9498794,0.5950948,0.11238604,0.18885401,0.90909094,0.8999541,0.98994946,1.3636364,0.64282435,0.47140452,-0.45454547,1.0756508,-2.366432,0.46284553,0.06372631,1.0743802,0.7614996,1.8595041,0.47140452,0.38022813,0.3030303,0.3846154,0.5050505,0.5319149,0.5988024,0.47619048,1.2547529,0.98859316,0.7969697,0.7878788,1.0115385,1.2692307,0.6,0.56969696,0.10526054,0.11298482,0.0057361377,0.118644066,0.25,1.0115385,0.7878788,0.7969697,1.3282828,1.3131313,0.6,1.1856288,8.53,0.364,2.773,-0.07854631,-0.0820633,0.30832356,0.30480656,0.13919201,0.3957693,0.20522174,0.96943283,18.52085,0.14142136,2.8624053,1.5252998,1.5340743,0.9942803,1.0057527,0.96943283,0.7,0.67,1,0.5027
4,SWEDEN - SUPERETTAN,2024-08-25,08:00,Ostersund,Skovde AIK,1.38,5.0,7.5,1.57,2.35,1.8,1.95,1.9090909,1.2398347,0.64943725,0.49953935,0.46224397,0.92534053,0.45562097,0.17630386,0.3869529,1.5454545,1.304791,0.8442765,1.2727273,1.0523489,0.82684547,0.27272728,0.9620914,3.5276685,0.44767565,0.115774184,0.9965651,1.9669422,1.0251929,1.8512397,0.7234898,0.8181818,1.1134044,1.3608277,0.4679387,0.38790146,0.82895786,0.49594536,0.04927309,0.099351846,0.90909094,0.7925271,0.8717798,1.9090909,1.0833068,0.5674465,-1.0,1.3483998,-1.3483998,0.2514093,0.102821365,0.41322315,1.7435596,4.1652894,0.49651563,0.7246377,0.2,0.13333334,0.6369427,0.42553192,0.5555556,0.51282054,3.6231885,5.4347825,0.276,1.5,0.184,0.6666667,0.314,0.47,0.74983454,0.56739813,0.6891892,0.2,0.52207,0.184,1.5,0.276,0.8789809,4.77707,0.314,0.87222224,13.88,1.091,2.353,-0.26080692,0.18011527,0.09942363,0.54034585,0.6650648,3.0770333,0.76135397,7.5371614,61.079956,1.1030866,-21.305784,2.3072464,1.1246377,2.0515463,0.4874372,7.5371614,2.5,3.62,1,0.9951
5,SWITZERLAND - CHALLENGE LEAGUE,2024-08-25,09:15,Vaduz,Lausanne Ouchy,2.12,3.55,3.05,1.55,2.3,1.47,2.5,2.090909,1.2398347,0.5929644,0.8177274,0.5080051,0.62124014,0.28462866,0.10629596,0.37345487,2.4545455,1.7248787,0.7027284,1.4545455,1.0756508,0.73951,1.0,1.9540168,1.9540168,0.4541555,0.12104228,1.4543505,4.909091,0.86243933,1.983471,0.7888106,0.72727275,1.1354542,1.5612495,0.7303912,0.6217218,0.85121757,0.43562922,0.056665137,0.13007653,1.0909091,0.8999541,0.8249579,1.9090909,0.8999541,0.47140452,-0.8181818,1.1922616,-1.4572085,0.17460859,0.06713945,0.7933884,1.2374369,4.338843,0.3959798,0.4716981,0.28169015,0.32786885,0.6451613,0.4347826,0.6802721,0.4,1.6745284,1.4386792,0.5971831,0.85915494,0.69508195,1.1639345,0.43661973,0.64788735,0.22449729,0.2522046,0.17988394,0.07575758,0.39215687,0.69508195,0.85915494,0.5971831,1.367742,1.967742,0.43661973,1.0544218,8.72,1.364,2.375,-0.16399083,-0.05733945,0.24311927,0.34977064,0.24966574,0.7256951,0.3508005,1.7775826,35.56477,1.0606601,-20.556046,1.7429632,1.4553046,1.1976621,0.83496004,1.7775826,0.5,1.43,1,0.8749
6,ENGLAND - PREMIER LEAGUE,2024-08-25,10:00,Bournemouth,Newcastle,2.9,3.75,2.25,1.57,2.38,1.5,2.5,1.6363636,1.2984415,0.793492,0.43842933,0.30754983,0.7014809,0.44952366,0.1633573,0.36340094,1.7272727,1.2128786,0.70219284,1.4545455,1.233151,0.84779125,0.27272728,1.8630819,6.8313007,0.48431313,0.16673532,1.1057929,3.2975206,0.6353173,2.5123968,0.7139295,1.3636364,1.4937888,1.0954452,0.8720732,0.53023225,0.60801345,0.30765957,0.07872103,0.25587058,2.0,1.3483998,0.6741999,2.090909,1.2398347,0.5929644,-0.09090909,1.880742,-20.68816,0.3722911,0.14975089,4.0,0.6741999,2.6611571,0.97415584,0.3448276,0.26666668,0.44444445,0.6369427,0.42016807,0.6666667,0.4,1.2931035,0.7758621,0.7733333,0.6,1.2888889,1.6666666,0.41866666,0.6346667,0.20669796,0.12781955,0.1262136,0.25,0.40977442,1.2888889,0.6,0.7733333,1.8471338,1.433121,0.41866666,1.0466666,8.9,0.273,2.792,-0.09550562,-0.16853933,0.3258427,0.252809,0.25355694,0.75221896,0.35529914,1.8425525,23.025492,1.1455129,-22.047947,1.4789273,1.6781609,0.8812785,1.1347151,1.8425525,1.5,0.85,1,0.5481
7,ROMANIA - LIGA 2,2024-08-25,11:00,FC Voluntari,Hunedoara,2.3,3.25,2.95,2.07,1.7,1.85,1.85,0.8181818,0.83319557,1.0183501,0.20822108,0.21040656,1.0104959,0.6577292,0.10744576,0.16335866,0.54545456,0.4979296,0.91287094,0.8181818,0.5749596,0.7027284,-0.27272728,0.6165755,-2.2607768,0.37414202,0.08897167,0.45979828,0.59504133,0.45643547,0.59504133,0.7905694,1.0909091,1.2398347,1.1365151,0.4193343,0.2761881,0.65863466,0.43112957,0.15902364,0.3688535,1.0909091,0.66804266,0.61237246,1.3636364,1.06794,0.78315604,-0.27272728,1.2128786,-4.4472213,0.37773106,0.15201347,0.7933884,0.91855866,2.107438,0.69102,0.4347826,0.30769232,0.33898306,0.4830918,0.5882353,0.5405405,0.5405405,1.4130435,1.2826087,0.7076923,0.9076923,0.779661,1.101695,0.6369231,0.52307695,0.14998206,0.17117117,0.123809524,0.048387095,0.22180451,0.779661,0.9076923,0.7076923,1.1111112,1.4251208,0.6369231,1.1189189,8.5,-0.273,2.073,-0.11176471,-0.03529412,0.27058825,0.34705883,0.17139767,0.48562676,0.20827094,1.1895378,25.407719,0.52325904,10.481218,1.6433309,1.4517318,1.1319797,0.88340807,1.1895378,0.3,0.95,1,0.5298
8,SCOTLAND - PREMIERSHIP,2024-08-25,11:00,Aberdeen,Kilmarnock,1.75,3.5,5.0,1.93,1.93,1.8,1.95,1.8181819,1.1134044,0.61237246,0.4147146,0.29073462,0.7010474,0.43583077,0.1636705,0.3755368,1.7272727,1.4200454,0.8221316,1.0909091,0.8999541,0.8249579,0.6363636,1.4316378,2.2497165,0.51952004,0.12769146,1.1233964,3.1404958,0.781025,1.5867769,0.61871845,1.2727273,1.1354542,0.8921426,0.5158659,0.24559432,0.47608167,0.31284884,0.11699845,0.37397754,1.0909091,0.51425946,0.47140452,1.5454545,1.4373989,0.93008167,-0.45454547,1.7248787,-3.7947333,0.26783678,0.15232763,0.6942149,0.80812204,4.355372,0.5100448,0.5714286,0.2857143,0.2,0.5181347,0.5181347,0.5555556,0.51282054,2.0,2.857143,0.5,1.4285715,0.35,0.7,0.55142856,0.55142856,0.4506306,0.33333334,0.4814815,0.1764706,0.28913444,0.35,1.4285715,0.5,0.9067358,2.5906737,0.55142856,1.0722222,10.25,0.545,2.249,-0.17073171,0.14634146,0.17073171,0.4878049,0.47607857,1.6266018,0.49983034,3.9843442,41.185925,0.0,0.0,1.9142857,1.1714286,1.6341463,0.6119403,3.9843442,1.5,1.75,1,0.9526
9,SWITZERLAND - CHALLENGE LEAGUE,2024-08-25,11:30,Thun,Stade Nyonnais,1.44,4.55,6.0,1.5,2.4,1.7,2.05,2.5454545,0.9875255,0.38795644,0.47715926,0.2928425,0.61372066,0.3665406,0.18962014,0.5173237,2.2727273,1.5427784,0.6788225,0.72727275,0.9620914,1.3228756,1.5454545,1.3726971,0.88821584,0.5977635,0.117435455,1.4352454,4.338843,0.80812204,0.7933884,0.8819171,1.3636364,1.2984415,0.95219046,0.6304226,0.56030947,0.8887839,0.47128534,0.06921953,0.14687394,1.3636364,1.2264307,0.89938253,1.6363636,1.7721444,1.0829772,-0.27272728,2.178027,-7.9860992,0.287646,0.089119725,1.4876033,1.1242281,1.9338843,1.4995068,0.6944444,0.21978022,0.16666667,0.6666667,0.41666666,0.5882353,0.4878049,3.1597223,4.1666665,0.31648353,1.3186814,0.24,0.7583333,0.32967034,0.52747256,0.65854186,0.51919866,0.61290324,0.13744076,0.5041322,0.24,1.3186814,0.31648353,0.96,4.0,0.32967034,0.88235295,11.99,1.182,2.286,-0.2593828,0.120934114,0.12010008,0.500417,0.58293927,2.329814,0.674665,5.7068553,57.255463,1.2727922,-24.227745,2.25,1.1944444,1.8837209,0.5308642,5.7068553,1.45,3.11,1,0.9925
10,PORTUGAL - LIGA PORTUGAL,2024-08-25,11:30,Arouca,Nacional,2.0,3.4,3.6,1.98,1.88,1.8,1.95,1.7272727,1.4200454,0.8221316,0.5726535,0.62159777,1.0854692,0.48841912,0.09886582,0.20242006,1.7272727,1.6006197,0.92667454,1.4545455,1.1570839,0.79549515,0.27272728,2.339033,8.576453,0.3782646,0.17364179,1.0527687,1.8842975,1.4672347,1.983471,0.84852815,2.3636363,1.06794,0.45182076,0.60951704,0.3376982,0.5540423,0.2905547,0.072254285,0.24867706,2.6363637,1.4937888,0.56660956,1.1818181,1.0285189,0.8702853,1.4545455,2.189381,1.5051993,0.56478244,0.103898324,4.3140497,0.91287094,2.1487603,0.56568545,0.5,0.29411766,0.2777778,0.5050505,0.5319149,0.5555556,0.51282054,1.7,1.8,0.5882353,1.0588236,0.5555556,0.9444444,0.58235294,0.5529412,0.283028,0.25925925,0.2857143,0.028571429,0.2639405,0.5555556,1.0588236,0.5882353,1.010101,1.8181819,0.58235294,1.1,9.0,-0.636,2.488,-0.15555556,0.022222223,0.22222222,0.4,0.29059327,0.8717798,0.31899896,2.1354156,34.99202,0.14142136,2.8624053,1.7777778,1.3333334,1.3333334,0.75,2.1354156,0.2,1.4,1,0.7281
