League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Serbian Super League,2024-05-02,11:00:00,FK Radnicki 1923,Mladost Lucani,1.62,5.3,4.2,2.5,1.28,1.2,2.36,1.01,1.26,2.26,1.04,2.26,1.04,2.26,1.61,1.09,5.5,1.67,2.22,6.4,11.5,36.0,7.2,7.0,8.4,19.5,7.8,8.4,9.2,18.0,6.8,6.4,12.5,23.0,7.0,6.4,7.4,7.4,0.61728394,0.23809524,0.18867925,0.621118,0.44247788,0.5988024,0.45045045,2.5925925,3.271605,0.3857143,1.2619047,0.30566037,0.7924528,0.38333333,0.53809524,0.5501546,0.44329897,0.5317919,0.11578947,0.44578314,0.30566037,1.2619047,0.3857143,1.0062112,3.2919254,0.38333333,0.96407187,11.12,-0.23201439,0.09892087,0.14568345,0.4766187,0.5096089,1.8889503,0.585978,4.6269646,52.21738,0.9192388,-18.004162,4.6269646,1.1,2.58,1,1.0
Serbian Super League,2024-05-02,11:55:00,Partizan Belgrade,Vojvodina,1.93,3.7,4.2,3.35,1.27,1.54,2.34,1.13,1.26,1.2,1.01,1.05,1.02,2.2,1.61,1.14,2.52,1.71,2.24,17.0,17.5,27.0,13.5,10.5,8.0,14.5,29.0,12.5,9.6,12.5,32.0,20.0,12.0,20.0,44.0,6.4,24.0,2.7,0.5181347,0.23809524,0.27027026,0.621118,0.45454547,0.5847953,0.44642857,2.1761658,1.9170984,0.4595238,0.88095236,0.52162164,1.1351352,0.38333333,0.52380955,0.36566836,0.37030995,0.3143872,0.06329114,0.44578314,0.52162164,0.88095236,0.4595238,1.1987578,2.2981367,0.38333333,0.94152045,9.83,-0.23092574,-0.0508647,0.19633774,0.37639877,0.36401075,1.192742,0.4481621,2.9216092,48.618103,0.834386,-16.43606,2.9216092,0.5,2.27,1,1.0
Danish 1st Division,2024-05-02,13:00:00,SonderjyskE,Fredericia,1.48,6.4,4.9,3.7,1.28,1.6,2.34,1.17,5.5,12.0,1.04,2.44,1.15,2.44,1.53,1.24,4.0,1.72,2.14,19.0,6.4,7.0,7.6,9.8,9.8,21.0,7.2,8.4,8.8,17.5,7.2,12.5,12.5,19.5,7.4,3.5,7.2,7.8,0.6756757,0.20408164,0.15625,0.6535948,0.40983605,0.5813953,0.46728972,3.3108108,4.324324,0.30204082,1.3061224,0.23125,0.765625,0.3122449,0.4979592,0.67876077,0.53605014,0.6243655,0.13274336,0.5241057,0.23125,1.3061224,0.30204082,0.96732026,4.183007,0.3122449,0.8895349,12.78,-0.26760563,0.11737089,0.11580595,0.5007825,0.5919404,2.521666,0.69051254,6.1767955,59.681103,1.2869344,-24.465534,6.1767955,1.5,3.42,1,1.0
Egyptian Premier,2024-05-02,13:00:00,Zamalek,National Bank,1.68,5.6,3.9,2.84,1.42,1.45,2.46,1.12,1.26,3.75,1.05,3.75,1.3,1.95,1.92,1.12,6.6,1.92,1.95,12.0,16.0,6.4,7.0,6.8,8.2,19.5,6.8,7.8,8.6,5.6,6.8,13.0,14.5,6.2,7.0,4.4,6.8,7.2,0.5952381,0.25641027,0.17857143,0.5208333,0.51282054,0.5208333,0.51282054,2.3214285,3.3333333,0.43076923,1.4358975,0.3,0.6964286,0.4923077,0.5,0.526737,0.39784947,0.53846157,0.17894737,0.34020618,0.3,1.4358975,0.43076923,0.875,2.9166667,0.4923077,1.0,11.18,-0.19856887,0.15205725,0.15026833,0.5008944,0.5274794,1.9657398,0.56237113,4.8150597,47.984283,0.042426407,-0.85937226,4.8150597,1.7,2.22,1,1.0
Egyptian Premier,2024-05-02,13:00:00,Future FC,El Geish,2.88,3.05,2.74,2.12,1.7,1.21,4.5,1.04,15.0,2.2,1.14,2.2,1.68,1.38,3.05,1.04,10.0,2.3,1.57,5.5,7.0,15.0,7.4,6.8,6.2,13.5,7.4,14.0,12.5,6.6,7.8,7.4,7.4,7.8,8.2,7.6,7.6,8.4,0.3472222,0.3649635,0.32786885,0.32786885,0.7246377,0.4347826,0.6369427,0.9513889,1.0590278,1.0510949,1.1131387,0.94426227,0.89836067,1.1131387,0.50364965,0.043695573,0.024911031,0.02866779,0.053540587,0.053540587,0.94426227,1.1131387,1.0510949,0.94426227,1.0,1.1131387,1.326087,8.67,0.016147636,0.035755478,0.33217993,0.35178778,0.05371687,0.15524174,0.051156603,0.38026306,-4.004173,2.3617365,39.86188,0.38026306,0.31,0.14,1,1.0
Serbian Super League,2024-05-02,13:30:00,Cukaricki,FK Napredak,1.24,12.0,6.6,3.4,1.26,1.56,2.44,1.14,1.26,1.2,1.01,2.26,1.01,2.16,1.63,1.17,2.68,2.24,1.65,2.82,8.8,3.15,3.15,5.9,12.5,3.05,3.15,4.5,10.0,25.0,3.15,5.0,12.5,9.4,3.15,4.0,3.15,3.2,0.8064516,0.15151516,0.083333336,0.61349696,0.46296296,0.44642857,0.6060606,5.322581,9.67742,0.18787879,1.8181819,0.10333333,0.55,0.2469697,0.3272727,0.93921375,0.68367344,0.8126888,0.29032257,0.6038882,0.10333333,1.8181819,0.18787879,0.76073617,7.3619633,0.2469697,0.7276786,19.84,-0.2701613,0.27217743,0.0625,0.6048387,0.81350994,5.3800125,0.94088936,13.178286,69.53773,0.7495332,-14.842227,13.178286,5.4,5.36,1,1.0
Serbian Super League,2024-05-02,14:00:00,Crvena Zvezda,FK Backa Topola,1.28,11.5,6.2,2.16,1.28,1.57,1.92,1.01,1.26,5.0,1.03,2.38,1.03,2.38,1.53,1.23,4.3,1.99,1.8,18.5,34.0,4.4,4.5,8.2,12.0,32.0,4.4,6.8,8.8,22.0,4.4,8.2,12.0,7.8,4.4,3.9,4.4,4.5,0.78125,0.16129032,0.08695652,0.6535948,0.42016807,0.5025126,0.5555556,4.84375,8.984375,0.20645161,1.8548387,0.11130435,0.53913045,0.2467742,0.38387096,0.907012,0.657754,0.799687,0.29943502,0.6041397,0.11130435,1.8548387,0.20645161,0.8366013,7.51634,0.2467742,0.76884425,18.98,-0.25922024,0.2792413,0.06743941,0.60590094,0.8078784,5.1111774,0.9387273,12.519776,67.87806,1.2020816,-23.025492,12.519776,5.3,4.92,1,1.0
English Premier League,2024-05-02,15:30:00,Chelsea,Tottenham,2.32,3.0,4.1,5.0,1.2,1.96,1.96,1.27,3.85,34.0,1.02,9.0,1.11,3.6,1.36,1.47,3.0,1.36,3.55,36.0,26.0,29.0,46.0,22.0,11.0,14.0,22.0,23.0,11.5,12.0,23.0,30.0,18.0,20.0,32.0,7.6,10.0,120.0,0.43103448,0.24390244,0.33333334,0.7352941,0.2777778,0.7352941,0.28169015,1.7672414,1.2931035,0.56585366,0.73170733,0.7733333,1.3666667,0.33170733,0.8780488,0.22738309,0.27725857,0.12781955,0.15492958,0.50183153,0.7733333,0.73170733,0.56585366,1.7058823,2.2058823,0.33170733,1.0,9.42,-0.18895966,-0.11677282,0.2462845,0.31847134,0.28605747,0.8982205,0.42791903,2.2001817,41.669083,3.1678383,-48.2397,2.2001817,1.1,1.78,1,1.0
Colombian Primera B,2024-05-02,17:00:00,Leones FC,Union Magdalena,3.0,2.34,3.35,1.1,1.32,1.5,2.28,1.11,1.26,3.55,1.02,3.55,1.25,1.87,1.66,1.11,2.68,1.64,2.14,3.55,3.3,3.5,3.9,3.5,3.05,3.3,3.75,3.8,3.5,3.6,3.9,2.06,3.95,2.66,2.72,1.32,2.78,1.37,0.33333334,0.29850745,0.42735043,0.60240966,0.53475934,0.6097561,0.46728972,1.1166667,0.78,0.8955224,0.6985075,1.2820513,1.4316239,0.49552238,0.55820894,0.15413283,0.05511811,0.123595506,0.17750439,0.33732533,1.2820513,0.6985075,0.8955224,1.8072289,1.4096385,0.49552238,1.0121951,8.69,-0.04027618,-0.11622555,0.3452244,0.26927504,0.17705446,0.51286775,0.28861356,1.2562643,9.926246,0.29698485,-5.994093,1.2562643,1.01,0.35,1,1.0
Colombian Primera B,2024-05-02,17:30:00,Boca Juniors de Cali,Quindio,2.48,2.64,2.9,2.54,1.54,1.32,2.1,1.06,1.26,2.36,1.05,2.36,1.44,1.52,1.77,1.05,3.9,1.64,1.56,3.25,3.25,2.12,1.62,3.2,2.98,3.5,1.62,2.2,3.4,1.71,1.62,1.58,1.65,1.62,1.62,1.62,1.62,1.62,0.4032258,0.3448276,0.37878788,0.56497175,0.65789473,0.6097561,0.64102566,1.1693548,1.0645162,0.8551724,0.91034484,0.93939394,1.0984849,0.6103448,0.5241379,0.063752696,0.078066915,0.03125,0.04693141,0.24197002,0.93939394,0.91034484,0.8551724,1.40113,1.4915254,0.6103448,1.0792683,8.02,-0.052369077,-0.03241895,0.30922693,0.32917705,0.079292335,0.21197484,0.19762713,0.5192302,11.859779,0.35355338,7.125016,0.5192302,0.26,0.42,1,1.0
