,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-31,16:00:00,PARAGUAY - PRIMERA DIVISION,Guarani,Ameliano,2.5,3.45,2.98,25.0,1.2460722
2,2025-07-31,17:15:00,PERU - LIGA 1,Cusco,Binacional,1.26,13.0,6.6,980.0,1.246015
3,2025-07-31,18:30:00,PARAGUAY - PRIMERA DIVISION,Libertad Asuncion,Club Atletico Tembetary,1.4,10.0,4.5,980.0,1.2460752
4,2025-07-31,21:00:00,PERU - LIGA 1,Juan Pablo II College,Alianza Lima,7.6,1.49,4.2,8.2,1.2460157
5,2025-07-31,21:35:00,BRAZIL - SERIE B,Vila Nova FC,Coritiba,2.8,3.3,2.84,8.0,1.2460204
6,2025-07-31,23:00:00,PERU - LIGA 1,U. de Deportes,Grau,1.35,9.4,4.8,980.0,1.2460152
