,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-01-18,01:00:00,AUSTRALIA - A-LEAGUE,Auckland FC,Melbourne City,2.34,3.4,3.45,13.0,1.238161
2,2025-01-18,03:00:00,AUSTRALIA - A-LEAGUE,Sydney FC,Brisbane Roar,1.43,7.6,5.6,44.0,1.2381612
3,2025-01-18,05:35:00,AUSTRALIA - A-LEAGUE,Adelaide United,Melbourne Victory,2.22,3.3,3.95,23.0,1.2381608
4,2025-01-18,07:30:00,TURKEY - SUPER LIG,Basaksehir,Rizespor,2.32,3.65,3.3,13.5,1.238183
5,2025-01-18,09:00:00,GERMANY - 2. BUNDESLIGA,Preussen Munster,Greuther Furth,2.66,2.9,3.5,12.0,1.2372987
6,2025-01-18,09:00:00,GERMANY - 2. BUNDESLIGA,Kaiserslautern,Ulm,2.04,3.9,3.75,17.0,1.2372984
7,2025-01-18,09:00:00,GERMANY - 2. BUNDESLIGA,Braunschweig,Schalke,3.5,2.16,3.85,13.0,1.2372988
8,2025-01-18,09:30:00,ENGLAND - PREMIER LEAGUE,Newcastle,Bournemouth,1.66,5.5,4.5,27.0,1.2378736
9,2025-01-18,09:30:00,ENGLAND - LEAGUE TWO,Gillingham,Doncaster,3.45,2.26,3.35,9.2,1.2381293
10,2025-01-18,09:30:00,ENGLAND - LEAGUE TWO,Carlisle,Bradford City,3.35,2.3,3.4,9.0,1.2381294
11,2025-01-18,09:30:00,ENGLAND - LEAGUE ONE,Peterborough,Leyton Orient,3.0,2.38,3.8,13.0,1.2381327
12,2025-01-18,09:30:00,ENGLAND - LEAGUE ONE,Blackpool,Huddersfield,2.84,2.62,3.55,11.0,1.2381356
13,2025-01-18,10:00:00,SPAIN - LALIGA,Girona,Sevilla,1.93,4.6,3.65,15.0,1.2375332
14,2025-01-18,10:00:00,FRANCE - LIGUE 2,Metz,Paris FC,2.52,3.3,3.05,11.5,1.2381499
15,2025-01-18,10:00:00,FRANCE - LIGUE 2,Clermont,Laval,2.26,3.65,3.25,40.0,1.2381064
16,2025-01-18,10:00:00,TURKEY - SUPER LIG,Gaziantep,BB Bodrumspor,2.34,3.6,3.3,14.0,1.2381835
17,2025-01-18,11:00:00,ITALY - SERIE A,Bologna,Monza,1.65,6.8,4.0,20.0,1.2378992
18,2025-01-18,11:00:00,ENGLAND - LEAGUE ONE,Northampton,Lincoln,4.0,2.16,3.3,7.4,1.2381357
